concept|relations|other_type|text
배수문 점검 결과를 저수조 운영에 반영하는 절차|process,role,comparison||배수문 점검 결과를 저수조 운영에 반영하는 절차는 배수문 개방량을 바꾼 뒤 저수조 수위가 평소보다 빠르게 내려갈 때 적용한다. 당직자는 개방 전후 수위를 비교하고, 점검 기록을 확인한 뒤에만 배수문 조작을 이어 가도록 해 저수조 수위 저하를 막는다.
수압 센서 값으로 응집조 유입 상태를 확인하는 기준|part_of,state,attribute||수압 센서 값으로 응집조 유입 상태를 확인하는 기준은 응집조 유입관의 일부인 수압 센서가 평소보다 낮은 압력을 보냈을 때 적용한다. 담당자는 센서 압력값과 유입량을 대조해 유입 상태를 판단하고, 확인 전에는 응집제 투입을 늘리지 않아 처리 불균형을 막는다.
여과지 판독 뒤 염소 주입량을 조정하는 절차|process,role,state||여과지 판독 뒤 염소 주입량을 조정하는 절차는 여과지 탁도 판독값이 기준 범위를 벗어나고 염소 주입기의 현재 주입 상태가 확인됐을 때 적용한다. 운영자는 여과지 기록과 주입기 상태를 확인한 뒤 주입량 조정을 결정하고, 재측정 전에는 다른 설비의 설정을 함께 바꾸지 않아 수질 대응이 뒤섞이는 일을 막는다.
방류 수질 기록을 정수 펌프 점검에 연결하는 절차|part_of,process,role||방류 수질 기록을 정수 펌프 점검에 연결하는 절차는 방류 경로의 일부인 수질 계측기가 탁도 변화를 기록하고 정수 펌프의 압력값도 함께 변했을 때 적용한다. 담당자는 수질 기록과 펌프 점검 순서를 대조하고, 확인된 경우에만 펌프 점검을 진행해 방류 원인과 무관한 정비를 막는다.
원수 유입 변화에 따른 배수문 조작 순서를 분류하는 기준|process,classification,attribute||원수 유입 변화에 따른 배수문 조작 순서를 분류하는 기준은 원수 유입구의 유량이 늘고 수위계 값도 바뀌었을 때 적용한다. 운영자는 유입량 변화, 당직자 확인, 배수문 조작을 순서별로 분류하고, 앞 단계 기록이 없으면 다음 조작을 확정하지 않아 수위 조절 순서가 뒤바뀌는 일을 막는다.
수질 측정 뒤 저수조 유입을 조절하는 절차|process,state,function||수질 측정 뒤 저수조 유입을 조절하는 절차는 수질 계측기가 기준 밖의 값을 보냈고 저수조 유입 밸브가 열려 있을 때 적용한다. 담당자는 유입을 줄이거나 유지할지를 결정하며, 이 밸브의 기능인 저수조 유입 조절을 통해 기준 밖 물이 더 들어오는 것을 막는다.
당직 교대 때 원수 유입 변화를 비교하는 절차|process,role,comparison||당직 교대 때 원수 유입 변화를 비교하는 절차는 이전 당직의 유입량 기록과 다음 당직의 수압 센서 값이 달라졌을 때 적용한다. 두 당직자는 전·후 유입량과 압력값을 비교한 뒤 배수문 조작을 유지할지 줄일지 결정하고, 인계 전에 선택을 기록해 교대 사이 수위가 불안정해지는 일을 막는다.
정수 펌프 수치와 방류 기록을 대조하는 기준|part_of,state,attribute||정수 펌프 수치와 방류 기록을 대조하는 기준은 정수 공정의 일부인 펌프가 보낸 압력값과 방류 수질 계측 기록이 같은 시간대에 변했을 때 적용한다. 담당자는 두 측정값을 대조해 펌프 운전 상태를 판단하고, 일치하지 않으면 방류량을 바꾸지 않아 원인을 확인할 시간을 확보한다.
염소 주입기와 여과지 사이의 수동 전환을 기록하는 절차|process,role,state||염소 주입기와 여과지 사이의 수동 전환을 기록하는 절차는 여과지 판독 뒤 운영자가 자동 제어 대신 염소 주입기를 수동으로 조정했을 때 적용한다. 담당자는 전환 시각, 조정한 사람, 두 설비의 상태를 남기고, 다음 당직이 기록을 확인한 뒤에만 자동 운전으로 되돌려 책임 공백을 막는다.
응집조·수압 센서·누수 감시기의 처리 순서를 확인하는 절차|part_of,process,role||응집조·수압 센서·누수 감시기의 처리 순서를 확인하는 절차는 응집조 유입관의 일부인 수압 센서가 압력 변화를 보내고 누수 감시기가 경보를 낸 뒤 적용한다. 담당자는 응집조 확인, 압력값 대조, 누수 점검의 순서를 기록하고, 앞 단계가 확인되기 전에는 다음 조치를 확정하지 않아 누수 원인을 잘못 연결하는 일을 막는다.
저수조 수위에 따른 배수문 임시 차단 순서를 분류하는 기준|process,classification,attribute||저수조 수위에 따른 배수문 임시 차단 순서를 분류하는 기준은 저수조 수위계 값이 낮아지고 배수문 개방 기록이 계속될 때 적용한다. 당직자는 수위값을 경계·주의·차단 단계로 분류한 뒤 배수문을 임시로 닫을지 결정하고, 앞 단계 기록이 없으면 다음 조작을 하지 않아 수위 저하를 막는다.
