concept|relations|other_type|text
수질 계측값과 방류 기록이 다른 때의 판단 기준|boundary,role,attribute||수질 계측값과 방류 기록이 다른 때의 판단 기준은 수질 계측기가 탁도 0.3을 보냈지만 방류 기록에는 같은 시각의 탁도가 0.7로 남았을 때 적용한다. 운영자는 두 값을 같은 측정값으로 취급하지 않고 측정 시각과 채취 지점을 구분해 확인하며, 차이가 해소되기 전에는 방류 상태를 정상으로 확정하지 않아 잘못된 방류 판단을 막는다.
여과지 우회 운전 승인 기준|boundary,comparison,state||여과지 우회 운전 승인 기준은 여과지 압력차가 높아져 우회 운전이 필요해 보이지만 운영 책임자의 승인 상태가 아직 비어 있을 때 적용한다. 담당자는 통상 여과지 운전과 우회 운전을 구분하고, 승인된 조작보다 우회 지시를 우선하지 않으며, 승인 전에는 우회 밸브를 열지 않아 여과 공백을 막는다.
방류 기록으로 정수 펌프 경보를 구분하는 절차|process,boundary,role||방류 기록으로 정수 펌프 경보를 구분하는 절차는 정수 펌프 경보와 수압 센서의 낮은 값이 같은 시간에 나타났을 때 적용한다. 담당자는 방류 수질 기록과 두 신호의 시각을 확인해 펌프 이상과 센서 이상을 구분하고, 구분 전에는 펌프 출력을 높이지 않아 고장 원인을 숨기지 않는다.
염소 주입과 배수문 조작의 교대 우선순위|state,contrast,comparison||염소 주입과 배수문 조작의 교대 우선순위는 교대 중 염소 주입기는 증가 지시를 받았지만 배수문은 수위 저하 때문에 닫힘 지시를 받았을 때 적용한다. 당직자는 두 조작 상태가 엇갈림을 확인하고 수위 보호 조작을 주입 증가보다 우선할지 판단하며, 판단 전에는 두 지시를 동시에 실행하지 않아 수질과 수위 조절이 충돌하는 일을 막는다.
누수 경보 때 수질 계측 보류 기준|classification,boundary,function||누수 경보 때 수질 계측 보류 기준은 누수 감시기의 경보가 켜지고 응집조 유입관 압력도 빠르게 낮아졌을 때 적용한다. 운영자는 누수 대응과 수질 확인을 서로 다른 대응 종류로 분류하고 수질 계측기의 자동 측정 기능을 잠시 보류하며, 누수 구간이 분리되기 전에는 계측값으로 유입 조작을 바꾸지 않아 잘못된 대응을 막는다.
수동 전환 때 저수조·방류 기록의 우선순위|process,state,contrast||수동 전환 때 저수조·방류 기록의 우선순위는 자동 제어가 멈춘 상태에서 저수조 수위 기록은 낮음을 보이지만 방류 기록은 정상으로 남았을 때 적용한다. 담당자는 두 기록의 상태가 대비됨을 확인해 현장 수위 점검을 먼저 할지 정하고, 확인 전에는 방류 기록만으로 유입 제한을 풀지 않아 수위 저하를 막는다.
누수 경보와 응집조 유입량의 통신 확인 절차|boundary,role,attribute||누수 경보와 응집조 유입량의 통신 확인 절차는 누수 감시기의 경보 시각과 응집조 유입량 감소 시각이 겹쳤지만 전송 장치의 수신 시각은 다를 때 적용한다. 담당자는 두 신호를 같은 원인으로 합치지 않고 통신 기록과 유입량 값을 확인하며, 시각 차이가 정리되기 전에는 응집제 투입을 줄이지 않아 불필요한 처리 변경을 막는다.
배수문 차단 때 염소 주입 분리 기준|boundary,comparison,state||배수문 차단 때 염소 주입 분리 기준은 배수문을 닫은 상태에서 탁도 경보가 켜져 염소 주입을 늘려야 한다는 지시가 함께 들어왔을 때 적용한다. 운영자는 배수문 조작과 염소 주입을 어느 설비에 적용할지 분리하고 수위 보호를 어느 조작보다 우선할지 정하며, 기준이 정리되기 전에는 두 조작을 함께 바꾸지 않아 대응 충돌을 막는다.
교대 때 수압 기록과 펌프 지시를 구분하는 절차|process,boundary,role||교대 때 수압 기록과 펌프 지시를 구분하는 절차는 교대 직전에 수압 센서는 낮은 압력을 보냈지만 정수 펌프에는 출력 유지 지시가 남아 있을 때 적용한다. 교대 담당자는 관측 기록과 조작 지시를 구분해 현장 압력 확인을 먼저 할지 정하고, 확인 전에는 지시만으로 펌프 출력을 올리지 않아 압력 저하를 키우지 않는다.
여과지 경보와 당직 지시의 유입 보류 기준|state,contrast,comparison||여과지 경보와 당직 지시의 유입 보류 기준은 여과지 탁도 경보가 켜진 상태인데 당직표에는 원수 유입을 늘리라는 지시가 남아 있을 때 적용한다. 운영자는 경보 상태와 당직 지시가 엇갈림을 확인하고 수질 보호를 유입 증가보다 우선할지 결정하며, 결정을 남기기 전에는 유입 밸브를 열지 않아 탁도 확산을 막는다.
방류 기록 확인 순서|classification,boundary,function||방류 기록 확인 순서는 수질 계측기 값과 수문 개방 기록이 서로 다를 때, 운영자가 두 기록을 별도 자료로 구분해 방류 판단에 먼저 쓸 기록을 정하는 절차다. 잘못된 방류를 막기 위해 이 순서를 적용한다.
응집조 우회 승인 뒤 확인 절차|process,state,contrast||응집조 우회 승인 뒤 확인 절차에서는 담당자가 원수 유입구의 밸브 상태와 우회관 개방 상태를 대조한 뒤, 승인 시각 이후의 유입량만 정상 운전 기록에 반영한다. 승인 전에 흘린 물은 별도 기록으로 남겨 혼동을 막는다.
수압 센서 승인 기준|boundary,role,attribute,other|동시 개입 분리 불가|수압 센서 승인 기준은 관리자가 수질 계측기와 방류 기록 사이의 수압 값 차이를 확인해 자동 우회가 허용되는지 가르는 기준이다. 두 설비가 같은 시각에 압력을 바꾼 경우에는 동시 개입 분리 불가로 분류하고, 원인을 확정하지 않는다.
