concept|relations|other_type|text
급이 장치 관측 공백 시 질병 관찰표 범위 제한|process,boundary,attribute||자료에 적힌 ‘급이 장치 관측 공백 시 질병 관찰표 범위 제한’ 사례를 시간 순으로 배열한다. 관측 자료가 일부인 경우 확인값과 추정값을 나눈다. ‘급이 장치 관측 공백 시 질병 관찰표 범위 제한’ 관계의 빈 구간은 추가 자료를 확인할 때까지 연결을 보류하고 미확인 단계는 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 관측 수치가 바뀐 시점을 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다.
고부하 운전에 확인된 격리 칸막이와 환기 팬의 부분 경로|part_of,state,other|동시 개입 분리 불가|담당자는 ‘고부하 운전에 확인된 격리 칸막이와 환기 팬의 부분 경로’ 사례의 근거부터 확인한다. 관측 자료가 일부인 경우 확인값과 추정값을 나눈다. ‘고부하 운전에 확인된 격리 칸막이와 환기 팬의 부분 경로’ 관계의 빈 구간은 추가 자료를 확인할 때까지 연결을 보류하고 미확인 단계는 기록한다. 구성 부분이 어느 전체에 속하는지 확인한다. 각 시점의 상태를 구분한다. 결측 구간은 추가 확인 전까지 보류한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다. ‘동시 개입 분리 불가’ 상태에서는 확인된 사실만 남기고 추정은 보류한다.
암모니아 센서 표본 부족 뒤 질병 관찰표 연결을 보류하는 경계|state,boundary,other|후속 검증 누락|운영 자료의 사례명은 ‘암모니아 센서 표본 부족 뒤 질병 관찰표 연결을 보류하는 경계 직전’이다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘암모니아 센서 표본 부족 뒤 질병 관찰표 연결을 보류하는 경계’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 근거가 부족한 연결은 미확정으로 남긴다. 확인되지 않은 단계는 사실로 확정하지 않는다. ‘후속 검증 누락’ 조건이 해소되기 전에는 다음 판단을 확정하지 않는다.
보이지 않은 소독 분무기와 확인된 사육 밀도표의 구분|process,other,role|예외 승인 시각 미상|현장 기록에서 ‘보이지 않은 소독 분무기와 확인된 사육 밀도표의 구분’ 사례를 먼저 읽는다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘보이지 않은 소독 분무기와 확인된 사육 밀도표의 구분’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 근거가 부족한 연결은 미확정으로 남긴다. 작업자의 역할을 구분해 기록한다. 누락된 근거는 별도 항목으로 남긴다. ‘예외 승인 시각 미상’이면 관측값과 추정값을 나누어 기록한다.
축사 온도계 기록 부족에 따른 출하 검사표 추정 보류|classification,boundary,state||검토표에는 ‘축사 온도계 기록 부족에 따른 출하 검사표 추정 보류’라는 사례가 남아 있다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘축사 온도계 기록 부족에 따른 출하 검사표 추정 보류’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 분류 기준과 적용 구간을 함께 표시한다. 서로 다른 대상을 섞지 않고 분리한다. 현재 상태와 이전 상태를 함께 확인한다. 관측 범위를 넘는 결론은 기록하지 않는다.
급수 기록 관측 공백 시 질병 관찰표 범위 제한|state,comparison,other|센서 채널 불일치|기록된 사례 ‘급수 기록 관측 공백 시 질병 관찰표 범위 제한’의 입력과 결과를 살핀다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘급수 기록 관측 공백 시 질병 관찰표 범위 제한’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 각 시점의 상태를 구분한다. 높고 낮은 정도를 나란히 확인한다. 근거가 부족한 연결은 미확정으로 남긴다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다. ‘센서 채널 불일치’ 상태에서는 확인된 사실만 남기고 추정은 보류한다.
예방 점검에 확인된 출하 검사표와 축사 온도계의 부분 경로|process,boundary,attribute||자료에 적힌 ‘예방 점검에 확인된 출하 검사표와 축사 온도계의 부분 경로’ 사례를 시간 순으로 배열한다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘예방 점검에 확인된 출하 검사표와 축사 온도계의 부분 경로’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 관측 수치가 바뀐 시점을 남긴다. 확인되지 않은 단계는 사실로 확정하지 않는다.
사육 밀도표 표본 부족 뒤 환기 팬 연결을 보류하는 중앙 표본|part_of,state,other|다음 단계 입력 결측|담당자는 ‘사육 밀도표 표본 부족 뒤 환기 팬 연결을 보류하는 중앙 표본’ 사례의 근거부터 확인한다. 자료가 끊긴 시점을 먼저 확인한 뒤 ‘사육 밀도표 표본 부족 뒤 환기 팬 연결을 보류하는 중앙 표본’ 관계의 관측 범위를 정한다. 누락된 구간을 임의로 잇지 않고 판단을 보류하며 남은 사실을 기록한다. 구성 부분이 어느 전체에 속하는지 확인한다. 각 시점의 상태를 구분한다. 결측 구간은 추가 확인 전까지 보류한다. 누락된 근거는 별도 항목으로 남긴다. ‘다음 단계 입력 결측’이면 관측값과 추정값을 나누어 기록한다.
보이지 않은 축사 관리자와 확인된 암모니아 센서의 구분|state,boundary,other|중간 관측 결측|운영 자료의 사례명은 ‘보이지 않은 축사 관리자와 확인된 암모니아 센서의 구분’이다. 한 채널의 값만 남은 경우 ‘보이지 않은 축사 관리자와 확인된 암모니아 센서의 구분’ 관계의 연결을 확정하지 않는다. 다른 자료가 확인될 때까지 조치를 보류하고 관측된 값만 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 근거가 부족한 연결은 미확정으로 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다. ‘중간 관측 결측’ 조건이면 추가 자료를 확인할 때까지 해당 연결을 보류한다.
환기 팬 기록 부족에 따른 격리 칸막이 추정 보류|process,other,role|출처 연결 불명|현장 기록에서 ‘환기 팬 기록 부족에 따른 격리 칸막이 추정 보류’ 사례를 먼저 읽는다. 한 채널의 값만 남은 경우 ‘환기 팬 기록 부족에 따른 격리 칸막이 추정 보류’ 관계의 연결을 확정하지 않는다. 다른 자료가 확인될 때까지 조치를 보류하고 관측된 값만 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 근거가 부족한 연결은 미확정으로 남긴다. 작업자의 역할을 구분해 기록한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다. ‘출처 연결 불명’ 상태에서는 확인된 사실만 남기고 추정은 보류한다.
