concept|relations|other_type|text
교대 인계 시 지연 경보와 편성 변경 구분|boundary,role,attribute||교대 인계 때 역무 담당자는 지연 경보 발생 시각과 열차 편성 변경 기록을 따로 확인한다. 교대 인계 시 지연 경보와 편성 변경 구분은 두 기록의 담당 범위를 나누는 절차이며, 편성 변경 시각이 확인되지 않으면 지연 경보만 근거로 승강장 안내를 바꾸지 않는다.
운행 간격표와 배차표 불일치 처리|boundary,comparison,state||운행 간격표의 최소 간격과 차량 배차표의 출발 시각이 서로 다르면 관제실 운영자는 두 값을 비교한다. 운행 간격표와 배차표 불일치 처리는 안전 간격을 지키기 위한 절차로, 현재 간격이 최소값보다 짧으면 관제실 운영자는 배차표의 출발 지시를 보류하고 다음 출발 시각을 다시 정한다.
편성 변경 시 도착 예보와 통로 안내 분리|process,boundary,role||열차 편성이 바뀌면 역무 담당자는 도착 예보 수정과 환승 통로 안내 변경을 따로 결정한다. 편성 변경 시 도착 예보와 통로 안내 분리는 예보 변경이 곧 통로 혼잡 변화를 뜻하지 않는다는 경계를 두며, 통로 혼잡 수치가 없으면 안내 인력을 움직이지 않는다.
예외 시간대 안내기 우선순위 조정|state,contrast,comparison||야간 예외 시간대에 안내기 표시 시각과 역무 담당자의 수동 지시가 다르면 관제실 운영자는 두 지시를 대조한다. 예외 시간대 안내기 우선순위 조정은 수동 지시가 최신 상태인지 먼저 확인하고, 표시 시각이 지시 시각보다 늦으면 수동 지시를 우선해 안내기를 갱신한다.
승객 혼잡 경보 보류 기준|classification,boundary,function||대기 승객 수가 늘어도 관제실 운영자는 관제 기록의 혼잡 수치가 최신인지 먼저 확인한다. 승객 혼잡 경보 보류 기준은 승객 안내를 위한 운행 통제 기준으로 분류되며, 승객 수 추정과 실제 통로 계수값을 구분해 계수값이 없으면 지연 경보를 보류한다.
원격 편성 기록과 출발 신호 충돌 처리|process,state,contrast||원격 시스템의 편성 기록과 현장 출발 신호 상태가 다르면 관제실 운영자는 두 정보의 갱신 시각을 비교한다. 원격 편성 기록과 출발 신호 충돌 처리는 현장 신호가 정상 상태인 반면 원격 기록이 오래되었을 때 현장 신호를 우선하며, 확인 전에는 편성 안내를 바꾸지 않는다.
동시 조치 기록이 있는 혼잡 안내 보류|boundary,role,attribute,other|동시 개입 분리 불가|환승 통로 안내 인력의 배치 기록과 관제실의 혼잡 경보가 같은 시각에 변경되면 역무 담당자는 어느 조치가 승객 수 변화에 영향을 주었는지 구분하기 어렵다. 동시 조치 기록이 있는 혼잡 안내 보류는 동시 개입 분리 불가가 확인된 경우에 적용하며, 원인별 수치를 분리할 때까지 추가 안내 인력을 배정하지 않는다.
비상 배차 시 안내기와 역무 지시 대조|boundary,comparison,state||비상 배차를 할 때 관제실 운영자는 차량 배차표의 출발 시각, 승강장 안내기 표시, 역무 담당자의 수동 지시를 대조한다. 비상 배차 시 안내기와 역무 지시 대조는 안내기 표시와 수동 지시를 서로 다른 출처로 구분하는 절차다. 출발 시각 차이가 허용 범위보다 크면 관제실 운영자는 수동 지시의 승인을 보류하고, 안내기에는 배차표 기준의 출발 시각만 표시해 잘못된 출발 안내를 방지한다.
환승 통로 혼잡 시 도착 예보 우선순위|process,boundary,role||환승 통로가 혼잡해 도착 예보를 늦춰 안내해야 할 때 역무 담당자는 통로 혼잡 기록과 열차 실제 도착 시각을 확인한다. 환승 통로 혼잡 시 도착 예보 우선순위는 승객 흐름 안내와 열차 운행 예보의 역할을 구분하며, 혼잡이 줄어들면 최신 도착 시각을 먼저 반영한다.
점검차 투입 전 배차표와 간격표 대조|state,contrast,comparison||점검차 투입을 검토할 때 관제실 운영자는 차량 배차표의 다음 출발 시각과 운행 간격표의 최소 간격을 대조한다. 점검차 투입 전 배차표와 간격표 대조는 일반 운행과 점검 운행을 구분하며, 현재 간격이 최소 간격보다 짧은 상태이면 점검차 투입을 보류한다.
