concept|relations|other_type|text
교통량 계수기와 전원 감시반의 교대 인계 충돌 조정|boundary,role,attribute||운영 자료의 사례명은 ‘교통량·계수기와·전원·감시반의·교대·인계·충돌·조정’이다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘교통량 계수기와 전원 감시반의 교대 인계 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 관련 값과 측정 시각을 보존한다. 관측 범위를 넘는 결론은 기록하지 않는다.
현장 순찰자 우선 차로 신호기 예외의 재검 표본 경로|boundary,comparison,state||현장 기록에서 ‘현장·순찰자·우선·차로·신호기·예외의·재검·표본·경로’ 사례를 먼저 읽는다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘현장 순찰자 우선 차로 신호기 예외의 재검 표본 경로’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 기준값과 관측값의 차이를 비교한다. 각 시점의 상태를 구분한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
정기 운전에서 터널 환기기와 통제 센터를 가르는 전원 감시반|process,boundary,role||검토표에는 ‘정기·운전에서·터널·환기기와·통제·센터를·가르는·전원·감시반’라는 사례가 남아 있다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘정기 운전에서 터널 환기기와 통제 센터를 가르는 전원 감시반’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 발생 순서와 이후 단계를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
점검 통로 기록과 차수문 지시의 전원 대기 우선순위|state,contrast,comparison||기록된 사례 ‘점검·통로·기록과·차수문·지시의·전원·대기·우선순위’의 입력과 결과를 살핀다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘점검 통로 기록과 차수문 지시의 전원 대기 우선순위’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 기준값과 관측값의 차이를 비교한다. 누락된 근거는 별도 항목으로 남긴다.
배수 펌프와 배수 기록의 충돌 시 교통량 계수기 보류 판단|classification,boundary,function||자료에 적힌 ‘배수·펌프와·배수·기록의·충돌·시·교통량·계수기·보류·판단’ 사례를 시간 순으로 배열한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘배수 펌프와 배수 기록의 충돌 시 교통량 계수기 보류 판단’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 분류 항목을 정해진 기준으로 구분한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업이 수행하는 기능을 확인한다. 관측 범위를 넘는 결론은 기록하지 않는다.
비상 방송과 전원 감시반의 원격 관찰 충돌 조정|process,state,contrast||담당자는 ‘비상·방송과·전원·감시반의·원격·관찰·충돌·조정’ 사례의 근거부터 확인한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘비상 방송과 전원 감시반의 원격 관찰 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 발생 순서와 이후 단계를 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
배수 기록 우선 배수 펌프 예외의 예비 경로|boundary,role,attribute||운영 자료의 사례명은 ‘배수·기록·우선·배수·펌프·예외의·예비·경로’이다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘배수 기록 우선 배수 펌프 예외의 예비 경로’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 관련 값과 측정 시각을 보존한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
비상 전환에서 차수문과 점검 통로를 가르는 차로 신호기 기준|boundary,comparison,state||현장 기록에서 ‘비상·전환에서·차수문과·점검·통로를·가르는·차로·신호기·기준’ 사례를 먼저 읽는다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘비상 전환에서 차수문과 점검 통로를 가르는 차로 신호기 기준’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 기준값과 관측값의 차이를 비교한다. 각 시점의 상태를 구분한다. 누락된 근거는 별도 항목으로 남긴다.
통제 센터 기록과 터널 환기기 지시의 후속 입력 우선순위|process,boundary,role||검토표에는 ‘통제·센터·기록과·터널·환기기·지시의·후속·입력·우선순위’라는 사례가 남아 있다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘통제 센터 기록과 터널 환기기 지시의 후속 입력 우선순위’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 발생 순서와 이후 단계를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 관측 범위를 넘는 결론은 기록하지 않는다.
차로 신호기와 현장 순찰자의 충돌 시 집수정 수위계 보류 판단|state,contrast,comparison||기록된 사례 ‘차로·신호기와·현장·순찰자의·충돌·시·집수정·수위계·보류·판단’의 입력과 결과를 살핀다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘차로 신호기와 현장 순찰자의 충돌 시 집수정 수위계 보류 판단’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 기준값과 관측값의 차이를 비교한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
