concept|relations|other_type|text
관측 공백이 있는 배포 승인 보류|state,comparison,other|센서 채널 불일치|관측 공백이 있는 배포 승인 보류는 상태 점검표의 서버 온도 값이 끊기고 센서 채널 불일치가 보고됐을 때, 운영자가 확인된 온도 상태와 비어 있는 측정 구간을 비교해 배포 승인을 보류하고 불완전한 기록만으로 서비스 상태를 정상으로 확정하지 않는 판단이다.
부하 계측값과 장애 통보의 부분 확인|process,boundary,attribute||부하 계측값과 장애 통보의 부분 확인은 한 시간 동안 부하 계측값은 남았지만 장애 통보의 발생 시각이 비어 있을 때, 운영자가 측정된 부하와 확인되지 않은 통보를 구분해 시간 기록과 부하 수치를 확인하고 마지막 결과만으로 중간 장애 과정을 복원하지 않도록 하는 절차다.
부분 복구 기록의 배포 승인 보류|part_of,state,other|다음 단계 입력 결측|부분 복구 기록의 배포 승인 보류는 복구 담당자가 복구 과정의 일부인 앞선 노드 점검을 마쳤지만 다음 단계 입력 결측으로 다음 노드의 응답 결과가 없을 때, 운영자가 복구 과정에 포함된 확인 구간과 빠진 구간을 나누고 배포 승인 상태를 보류하여 미확인 노드를 복구 완료 목록에 포함하지 않는 판단이다.
대기열 관측 공백의 분배기 판단|state,boundary,other|중간 관측 결측|대기열 관측 공백의 분배기 판단은 요청 대기열의 중간 관측 결측으로 분배기 기록만 남았을 때, 운영자가 확인된 분배기 상태와 보이지 않는 대기열 상태를 구분해 우회 경로를 열지 여부를 보류하고 없는 대기열 자료를 정상 상태로 확정하지 않는 판단이다.
캐시 기록 기반 확장 보류|process,other,role|출처 연결 불명|캐시 기록 기반 확장 보류는 캐시 적중률 기록과 자동 확장 요청의 수집 시각이 달라 출처 연결 불명으로 이어질 때, 운영 담당자가 두 기록의 시간대를 확인하고 겹치지 않는 구간은 연결하지 않은 채 확장 승인을 보류하여 잘못된 원인으로 노드를 늘리는 일을 막는 과정이다.
관측 공백의 배포 승인 분류|classification,boundary,state||관측 공백의 배포 승인 분류는 백업 저장소의 상태 기록이 끊긴 뒤 배포 승인 요청이 들어올 때, 운영자가 확인된 복제 상태와 확인되지 않은 저장소 상태를 서로 다른 판단 범주로 분류하고 두 상태를 구분해 승인 상태를 보류하는 절차다.
자동 확장 기록 상충의 교대 인계|state,comparison,other|식별 기록 상충|자동 확장 기록 상충의 교대 인계는 자동 확장된 노드 수와 캐시 서버 식별자가 서로 다르고 식별 기록 상충이 보고됐을 때, 교대 운영자가 두 기록의 시각과 노드 수를 비교해 현재 노드 상태를 어느 기록으로 확인할지 선택하고 상충한 식별자가 같은 노드를 가리킨다고 확정하지 않는 판단이다.
분배기 표본 부족의 통보 보류|process,boundary,attribute||분배기 표본 부족의 통보 보류는 저부하 시간에 트래픽 분배기의 응답 시간 표본이 적고 장애 통보 시각이 하나만 남았을 때, 운영 담당자가 측정된 응답 시간과 추정된 장애 원인을 구분해 표본 수와 기록 시각을 확인하고 한 채널의 수치만으로 통보 경로를 확정하지 않는 과정이다.
노드 복구와 운영 개입의 분리 보류|part_of,state,other|동시 개입 분리 불가|노드 복구와 운영 개입의 분리 보류는 서비스 노드 복구와 복구 담당자의 수동 조치가 같은 시간에 이루어져 동시 개입 분리 불가일 때, 운영자가 전체 복구 과정에 포함된 자동 조치와 수동 조치를 나누어 기록하고 어느 조치가 상태 회복을 만들었는지 확정하지 않는 판단이다.
장애 통보 기록의 부하 판단 보류|state,boundary,other|후속 검증 누락|장애 통보 기록의 부하 판단 보류는 장애 통보 일부와 부하 계측값의 후속 검증 누락이 함께 남았을 때, 운영자가 확인된 오류 상태와 확인되지 않은 부하 상태를 구분해 경보 상태를 보류하고 빈 시간 구간을 임의의 원인으로 채우지 않는 판단이다.
승인 시각이 없는 배포 보류|process,other,role|예외 승인 시각 미상|승인 시각이 없는 배포 보류는 배포 승인 요청과 상태 점검표가 남아 있지만 예외 승인 시각 미상일 때, 운영 담당자가 승인 기록의 시간대를 확인하고 시각이 겹치지 않는 로그는 연결하지 않은 채 배포를 보류하여 잘못된 예외 승인으로 서비스를 바꾸는 일을 막는 과정이다.
원격 관찰의 오류 로그와 캐시 상태 분류|classification,boundary,state||원격 관찰의 오류 로그와 캐시 상태 분류는 원격 수집된 오류 로그가 남고 캐시 서버의 현재 상태가 확인되지 않을 때, 운영자가 오류 기록과 캐시 상태를 서로 다른 판단 범주로 분류하고 관찰된 장애와 추정된 장애를 구분해 경보 상태를 보류하는 절차다.
표본 부족 경보의 노드 연결 보류|state,comparison,other|센서 채널 불일치|표본 부족 경보의 노드 연결 보류는 상태 점검표의 온도 표본이 적고 센서 채널 불일치가 보고됐을 때, 운영자가 확인된 온도 값과 비어 있는 측정값을 비교해 서비스 노드 연결 상태를 보류하고 불완전한 경보만으로 노드를 장애 상태로 확정하지 않는 판단이다.
부하 측정 공백의 장애 통보 확인|process,boundary,attribute||부하 측정 공백의 장애 통보 확인은 부하 계측기의 측정 시각이 비어 있고 장애 통보의 발생 시각만 남았을 때, 운영자가 측정되지 않은 부하와 기록된 통보를 구분해 남은 시간 기록과 오류 수치를 확인하고 통보 하나로 부하 원인을 단정하지 않는 과정이다.
복구 기록 부족의 노드 상태 보류|part_of,state,other|다음 단계 입력 결측|복구 기록 부족의 노드 상태 보류는 복구 담당자의 점검 기록 일부가 남았지만 다음 단계 입력 결측으로 서비스 노드 응답 결과가 없을 때, 운영자가 복구 과정에 포함된 확인 작업과 빠진 작업을 나누고 노드 상태를 보류하여 미확인 노드를 복구 완료에 포함하지 않는 판단이다.
대기열 공백의 분배기 경로 보류|state,boundary,other|중간 관측 결측|대기열 공백의 분배기 경로 보류는 요청 대기열의 중간 관측 결측으로 분배기의 현재 지시만 남았을 때, 운영자가 확인된 분배기 상태와 확인되지 않은 대기열 상태를 구분해 우회 경로 선택을 보류하고 비어 있는 구간을 정상 상태로 확정하지 않는 판단이다.
초기 기록만 있는 확장 요청 보류|process,other,role|출처 연결 불명|초기 기록만 있는 확장 요청 보류는 캐시 적중률의 초기 값과 자동 확장 요청의 발생 시각이 달라 출처 연결 불명일 때, 운영 담당자가 수집 시각을 확인하고 겹치지 않는 기록은 연결하지 않은 채 확장 요청을 보류하여 잘못된 원인으로 노드를 늘리는 일을 막는 과정이다.
백업 표본 부족의 우회 승인 분류|classification,boundary,state||백업 표본 부족의 우회 승인 분류는 백업 저장소의 복제 시각이 하나만 있고 트래픽 분배기 오류율이 확인되지 않을 때, 운영자가 확인된 복제본과 추정된 경로를 서로 다른 승인 범주로 분류하고 저장소 준비와 요청 우회를 구분해 우회 승인 상태를 보류하는 절차다.
