concept|relations|other_type|text
충전 제어기에서 열 센서로 이어지는 경계 직전 경로|part_of,process,role||담당자는 ‘충전·제어기에서·열·센서로·이어지는·경계·직전·경로’ 사례의 근거부터 확인한다. 입력 조건과 다음 단계의 시각을 확인한 뒤 ‘충전 제어기에서 열 센서로 이어지는 경계 직전 경로’ 관계의 앞뒤 순서를 비교한다. 중간 근거가 없으면 연결을 보류하고 확인된 순서만 기록한다. 구성 부분이 어느 전체에 속하는지 확인한다. 변화가 일어난 뒤의 진행을 적는다. 운영 담당자가 맡은 책임을 확인한다. 누락된 근거는 별도 항목으로 남긴다.
보호 계전기와 정비 담당자 사이의 경계 통과 뒤 연결|process,classification,attribute||운영 자료의 사례명은 ‘보호·계전기와·정비·담당자·사이의·경계·통과·뒤·연결’이다. 출발 자료와 도착 자료의 순서를 맞추고 ‘보호 계전기와 정비 담당자 사이의 경계 통과 뒤 연결’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 분류 항목을 정해진 기준으로 구분한다. 관련 값과 측정 시각을 보존한다. 관측 범위를 넘는 결론은 기록하지 않는다.
경보 패널 판독 뒤 전압 기록계에 전달되는 정상 복귀|process,state,function||현장 기록에서 ‘경보·패널·판독·뒤·전압·기록계에·전달되는·정상·복귀’ 사례를 먼저 읽는다. 출발 자료와 도착 자료의 순서를 맞추고 ‘경보 패널 판독 뒤 전압 기록계에 전달되는 정상 복귀’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 변경 전후의 상태를 따로 적는다. 작업이 수행하는 기능을 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
냉각 회로에서 배터리 모듈까지 방전 부하로 확인하는 장기 관찰|process,role,comparison||검토표에는 ‘냉각·회로에서·배터리·모듈까지·방전·부하로·확인하는·장기·관찰’라는 사례가 남아 있다. 출발 자료와 도착 자료의 순서를 맞추고 ‘냉각 회로에서 배터리 모듈까지 방전 부하로 확인하는 장기 관찰’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 발생 순서와 이후 단계를 기록한다. 작업자의 역할을 구분해 기록한다. 높고 낮은 정도를 나란히 확인한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
다음 교대에 따른 운전 계획표·저장 랙·충전 제어기 순차 흐름|part_of,state,attribute||기록된 사례 ‘다음·교대에·따른·운전·계획표·저장·랙·충전·제어기·순차·흐름’의 입력과 결과를 살핀다. 출발 자료와 도착 자료의 순서를 맞추고 ‘다음 교대에 따른 운전 계획표·저장 랙·충전 제어기 순차 흐름’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 현재 상태와 이전 상태를 함께 확인한다. 관련 값과 측정 시각을 보존한다. 누락된 근거는 별도 항목으로 남긴다.
방전 부하에서 열 센서로 이어지는 수동 전환 경로|process,role,state||자료에 적힌 ‘방전·부하에서·열·센서로·이어지는·수동·전환·경로’ 사례를 시간 순으로 배열한다. 출발 자료와 도착 자료의 순서를 맞추고 ‘방전 부하에서 열 센서로 이어지는 수동 전환 경로’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 각 시점의 상태를 구분한다. 관측 범위를 넘는 결론은 기록하지 않는다.
저장 랙과 운전 계획표 사이의 자동 복귀 연결|part_of,process,role||담당자는 ‘저장·랙과·운전·계획표·사이의·자동·복귀·연결’ 사례의 근거부터 확인한다. 출발 자료와 도착 자료의 순서를 맞추고 ‘저장 랙과 운전 계획표 사이의 자동 복귀 연결’ 관계가 이어지는 조건을 확인한다. 한 단계라도 비면 다음 조치를 보류하며 확인 결과를 기록한다. 구성 부분이 어느 전체에 속하는지 확인한다. 변화가 일어난 뒤의 진행을 적는다. 운영 담당자가 맡은 책임을 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
배터리 모듈 판독 뒤 냉각 회로에 전달되는 저부하 운전|process,classification,attribute||운영 자료의 사례명은 ‘배터리·모듈·판독·뒤·냉각·회로에·전달되는·저부하·운전’이다. 자료 사이의 전달 시점을 비교해 ‘배터리 모듈 판독 뒤 냉각 회로에 전달되는 저부하 운전’ 관계의 방향을 정한다. 순서가 맞지 않는 경우에는 경로를 보류하고 근거가 확인된 부분만 기록한다. 변화가 일어난 뒤의 진행을 적는다. 분류 항목을 정해진 기준으로 구분한다. 관련 값과 측정 시각을 보존한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
전압 기록계에서 경보 패널까지 운전 계획표로 확인하는 정상 복귀|process,state,function||현장 기록에서 ‘전압·기록계에서·경보·패널까지·운전·계획표로·확인하는·정상·복귀’ 사례를 먼저 읽는다. 자료 사이의 전달 시점을 비교해 ‘전압 기록계에서 경보 패널까지 운전 계획표로 확인하는 정상 복귀’ 관계의 방향을 정한다. 순서가 맞지 않는 경우에는 경로를 보류하고 근거가 확인된 부분만 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 변경 전후의 상태를 따로 적는다. 작업이 수행하는 기능을 확인한다. 누락된 근거는 별도 항목으로 남긴다.
교차 확인에 따른 정비 담당자·보호 계전기·상태 추정기 순차|process,role,comparison,other|부분 표본의 해석 한계|검토표에는 ‘교차·확인에·따른·정비·담당자·보호·계전기·상태·추정기·순차’라는 사례가 남아 있다. 자료 사이의 전달 시점을 비교해 ‘교차 확인에 따른 정비 담당자·보호 계전기·상태 추정기 순차’ 관계의 방향을 정한다. 순서가 맞지 않는 경우에는 경로를 보류하고 근거가 확인된 부분만 기록한다. 발생 순서와 이후 단계를 기록한다. 작업자의 역할을 구분해 기록한다. 높고 낮은 정도를 나란히 확인한다. 근거가 부족한 연결은 미확정으로 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다. ‘부분 표본의 해석 한계’ 조건이면 추가 자료를 확인할 때까지 해당 연결을 보류한다.
