concept|relations|other_type|text
수문 방류와 예방 점검의 우선순위 조정|state,contrast,comparison||수문 방류와 예방 점검의 우선순위 조정은 수문 방류 지시와 댐 운영표의 예방 점검 일정이 충돌할 때 두 지시의 출처와 승인 시각을 대조하는 절차다. 긴급 방류 지시가 더 최신이고 승인된 경우에는 방류를 우선하며, 예방 점검은 수문이 안정된 뒤로 미룬다. 승인되지 않은 예외는 운영 근거로 사용하지 않는다.
기상 경보에 따른 취수 중단 예외의 종료 기준|classification,boundary,function||기상 경보에 따른 취수 중단 예외의 종료 기준은 기상 경보가 해제된 뒤에도 강우량과 수위가 안전 기준 아래로 내려갔는지를 확인하여 정상 취수 복귀 여부를 정하는 기준이다. 취수 설비의 안전 확인은 예외 적용과 별도의 단계이며, 기준이 충족되기 전에는 자동 복귀 기능을 시작하지 않고 취수 중단을 유지한다. 이를 통해 일시적인 경보 해제를 정상 운전 재개와 혼동하지 않는다.
강우 관측과 홍수 경보의 후속 처리 기준|process,state,contrast||강우 관측과 홍수 경보의 후속 처리 기준은 교대 후 들어온 두 신호가 서로 다른 조치를 가리킬 때 기준 시각과 승인 상태를 대조하는 절차다. 홍수 경보가 유효한 동안에는 순찰과 방류 준비를 우선하고, 강우 관측값은 다음 갱신 때 다시 확인한다. 한 차례의 예외 처리를 영구 규칙으로 바꾸지 않는다.
수위계 지시와 제방 점검 기록의 복귀 우선순위|boundary,role,attribute,other|동시 개입 분리 불가|수위계 지시와 제방 점검 기록의 복귀 우선순위는 수위계가 재가동을 지시했지만 점검 기록이 미완료일 때 두 기록을 별도로 확인해 복귀 시각을 정하는 절차다. 수위 값과 점검 기록이 동시에 개입해 원인을 분리할 수 없는 경우는 동시 개입 분리 불가로 남기고, 수문 재가동을 보류한다. 점검 완료 시각이 확인된 뒤에만 복귀를 승인한다.
현장 순찰 기록과 방류 기록이 충돌할 때 수문 보류|boundary,comparison,state||현장 순찰 기록과 방류 기록이 충돌할 때 수문 보류는 두 기록의 시각과 출처를 비교해 수문 개방을 늦추는 판단이다. 방류 수문을 열라는 지시보다 현장 안전 확인이 우선인 경우에는 수문을 보류 상태로 둔다. 두 기록이 일치할 때에만 개방 여부를 다시 결정한다.
유량계 경보와 운영표 예외 기간의 충돌 조정|process,boundary,role||유량계 경보와 운영표 예외 기간의 충돌 조정은 경보와 예외 기간의 시작·종료 시각을 확인해 긴급 조치 순서를 정하는 과정이다. 안전 담당자는 두 기준이 같은 조건을 뜻하는지 구분한 뒤, 긴급 방류에 필요한 조치부터 처리한다. 예외 기간이 끝나도 경보가 남아 있으면 방류 제한을 유지한다.
방류 기록과 순찰자 보고가 충돌할 때 예외 승인|state,contrast,comparison||방류 기록과 순찰자 보고가 충돌할 때 예외 승인은 두 출처의 승인 시각을 비교해 방류 단계의 적용 여부를 정하는 판단이다. 최신 승인 기록이 우선이지만, 현장 위험 보고가 남아 있으면 방류 단계는 보류 상태로 둔다. 한 대상에 상반된 두 지시를 동시에 적용하지 않는다.
수위계와 제방 점검의 기상 자료 적용 기준|classification,boundary,function||수위계와 제방 점검의 기상 자료 적용 기준은 다음 교대 때 기상 자료의 관측 시각과 제방 구역을 분류해 두 업무에 쓸 자료를 정하는 기준이다. 수위 경보 판정과 점검 일정 조정은 역할이 다른 기능이므로 별도로 처리한다. 관측 시각이나 측정 지점이 확인되지 않은 자료는 수문 조작이나 점검 일정에 반영하지 않고 보류한다.
홍수 경보와 강우 관측이 엇갈릴 때 현장 인계 순서|process,state,contrast||홍수 경보와 강우 관측이 엇갈릴 때 현장 인계 순서는 정책 기록의 홍수 경보와 현장 강우 관측을 대조해 교대 담당자에게 전달할 순서를 정하는 절차다. 홍수 경보가 승인 상태이면 순찰 경보를 먼저 전달하고, 강우 관측값은 다음 관측 주기에 다시 확인한다. 홍수 경보와 강우 관측 어느 쪽도 지우지 않고 두 기록을 함께 보존한다.
기상 자료와 취수 계획이 충돌할 때 수문 제어 보류|boundary,role,attribute||기상 자료와 취수 계획이 충돌할 때 수문 제어 보류는 수문 제어기 담당자가 두 기록의 수위·강우량·발행 시간을 비교해 조작을 늦추는 판단이다. 최신 기록이라는 사실과 그 내용이 안전한지는 별도의 판단으로 구분한다. 확인이 끝날 때까지 수문 제어기는 보류 상태로 둔다.
