concept|relations|other_type|text
충전기의 국소 차고 전력계 변화와 배터리 온도계 영향|state,process,part_of||운영 자료의 사례명은 ‘충전기의 국소 차고 전력계 변화와 배터리 온도계 영향’이다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘충전기의 국소 차고 전력계 변화와 배터리 온도계 영향’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 각 시점의 상태를 구분한다. 앞 단계와 다음 단계의 과정을 확인한다. 구성 부분이 어느 전체에 속하는지 확인한다. 관측 범위를 넘는 결론은 기록하지 않는다.
대체 경로에 운행 기록에서 노선 운행표로 번지는 범위|attribute,process,boundary||현장 기록에서 ‘대체 경로에 운행 기록에서 노선 운행표로 번지는 범위’ 사례를 먼저 읽는다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘대체 경로에 운행 기록에서 노선 운행표로 번지는 범위’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 측정된 성질을 원자료와 맞춘다. 발생 순서와 이후 단계를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
관제 담당자 한 지점 변화가 차고 전력계에 닿은 저부하 운전|state,comparison,role||검토표에는 ‘관제 담당자 한 지점 변화가 차고 전력계에 닿은 저부하 운전’라는 사례가 남아 있다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘관제 담당자 한 지점 변화가 차고 전력계에 닿은 저부하 운전’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 변경 전후의 상태를 따로 적는다. 두 수치의 차이를 같은 단위로 비교한다. 운영 담당자가 맡은 책임을 확인한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
비상 충전기 주변의 충전 대기열 상태와 노선 운행표 분기|process,part_of,function,other|식별 기록 상충|기록된 사례 ‘비상 충전기 주변의 충전 대기열 상태와 노선 운행표 분기’의 입력과 결과를 살핀다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘비상 충전기 주변의 충전 대기열 상태와 노선 운행표 분기’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 각 요소가 맡은 기능을 설명한다. 확인된 사실만 관계로 기록한다. 누락된 근거는 별도 항목으로 남긴다. ‘식별 기록 상충’이면 관측값과 추정값을 나누어 기록한다.
정비 슬롯의 작은 이탈 뒤 차량 상태판 경로를 제한하는 판단|state,boundary,attribute||자료에 적힌 ‘정비 슬롯의 작은 이탈 뒤 차량 상태판 경로를 제한하는 판단’ 사례를 시간 순으로 배열한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘정비 슬롯의 작은 이탈 뒤 차량 상태판 경로를 제한하는 판단’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 관측 수치가 바뀐 시점을 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다.
전기버스 배차표의 국소 차고 전력계 변화와 비상 충전기 영향|process,role,comparison||담당자는 ‘전기버스 배차표의 국소 차고 전력계 변화와 비상 충전기 영향’ 사례의 근거부터 확인한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘전기버스 배차표의 국소 차고 전력계 변화와 비상 충전기 영향’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 발생 순서와 이후 단계를 기록한다. 작업자의 역할을 구분해 기록한다. 높고 낮은 정도를 나란히 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
새벽 판독에 차량 상태판에서 정비 슬롯으로 번지는 범위|state,process,part_of||운영 자료의 사례명은 ‘새벽 판독에 차량 상태판에서 정비 슬롯으로 번지는 범위’이다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘새벽 판독에 차량 상태판에서 정비 슬롯으로 번지는 범위’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 각 시점의 상태를 구분한다. 앞 단계와 다음 단계의 과정을 확인한다. 구성 부분이 어느 전체에 속하는지 확인한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
비상 충전기 한 지점 변화가 노선 운행표에 닿은 경보 누적|attribute,process,boundary||현장 기록에서 ‘비상 충전기 한 지점 변화가 노선 운행표에 닿은 경보 누적’ 사례를 먼저 읽는다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘비상 충전기 한 지점 변화가 노선 운행표에 닿은 경보 누적’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 측정된 성질을 원자료와 맞춘다. 발생 순서와 이후 단계를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 누락된 근거는 별도 항목으로 남긴다.
관제 담당자 주변의 배터리 온도계 상태와 차고 전력계 분기|state,comparison,role||검토표에는 ‘관제 담당자 주변의 배터리 온도계 상태와 차고 전력계 분기’라는 사례가 남아 있다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘관제 담당자 주변의 배터리 온도계 상태와 차고 전력계 분기’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 변경 전후의 상태를 따로 적는다. 두 수치의 차이를 같은 단위로 비교한다. 운영 담당자가 맡은 책임을 확인한다. 관측 범위를 넘는 결론은 기록하지 않는다.
노선 운행표의 작은 이탈 뒤 운행 기록 경로를 제한하는 판단|process,part_of,function||기록된 사례 ‘노선 운행표의 작은 이탈 뒤 운행 기록 경로를 제한하는 판단’의 입력과 결과를 살핀다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘노선 운행표의 작은 이탈 뒤 운행 기록 경로를 제한하는 판단’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 각 요소가 맡은 기능을 설명한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
