concept|relations|other_type|text
관측 담당자의 국소 해상 위치표 변화와 수온 센서 영향|process,part_of,function||운영 자료의 사례명은 ‘관측·담당자의·국소·해상·위치표·변화와·수온·센서·영향’이다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘관측 담당자의 국소 해상 위치표 변화와 수온 센서 영향’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 각 요소가 맡은 기능을 설명한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
비상 전환에 파고 기록계에서 수질 분석표로 번지는 범위|state,boundary,attribute,other|부분 표본의 해석 한계|운영 자료의 사례명은 ‘비상·전환에·파고·기록계에서·수질·분석표로·번지는·범위’이다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘비상 전환에 파고 기록계에서 수질 분석표로 번지는 범위’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 확인된 사실만 관계로 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다. ‘부분 표본의 해석 한계’ 조건이 해소되기 전에는 다음 판단을 확정하지 않는다.
경보 송신기 한 지점 변화가 해상 위치표에 닿은 정상 복귀|process,role,comparison||현장 기록에서 ‘경보·송신기·한·지점·변화가·해상·위치표에·닿은·정상·복귀’ 사례를 먼저 읽는다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘경보 송신기 한 지점 변화가 해상 위치표에 닿은 정상 복귀’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 누락된 근거는 별도 항목으로 남긴다.
배터리 상자 주변의 해양 부표 상태와 수질 분석표 분기|state,process,part_of||검토표에는 ‘배터리·상자·주변의·해양·부표·상태와·수질·분석표·분기’라는 사례가 남아 있다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘배터리 상자 주변의 해양 부표 상태와 수질 분석표 분기’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
계류 장치의 작은 이탈 뒤 풍속계 경로를 제한하는 판단|attribute,process,boundary||기록된 사례 ‘계류·장치의·작은·이탈·뒤·풍속계·경로를·제한하는·판단’의 입력과 결과를 살핀다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘계류 장치의 작은 이탈 뒤 풍속계 경로를 제한하는 판단’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
회수 선박의 국소 해상 위치표 변화와 배터리 상자 영향|state,comparison,role||자료에 적힌 ‘회수·선박의·국소·해상·위치표·변화와·배터리·상자·영향’ 사례를 시간 순으로 배열한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘회수 선박의 국소 해상 위치표 변화와 배터리 상자 영향’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
경계 직전에 풍속계에서 계류 장치로 번지는 범위|process,part_of,function||담당자는 ‘경계·직전에·풍속계에서·계류·장치로·번지는·범위’ 사례의 근거부터 확인한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘경계 직전에 풍속계에서 계류 장치로 번지는 범위’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 발생 순서와 이후 단계를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 기능이 적용되는 지점을 기록한다. 누락된 근거는 별도 항목으로 남긴다.
배터리 상자 한 지점 변화가 수질 분석표에 닿은 저부하 운전|state,boundary,attribute||운영 자료의 사례명은 ‘배터리·상자·한·지점·변화가·수질·분석표에·닿은·저부하·운전’이다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘배터리 상자 한 지점 변화가 수질 분석표에 닿은 저부하 운전’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 관측 범위를 넘는 결론은 기록하지 않는다.
경보 송신기 주변의 수온 센서 상태와 해상 위치표 분기|process,role,comparison||현장 기록에서 ‘경보·송신기·주변의·수온·센서·상태와·해상·위치표·분기’ 사례를 먼저 읽는다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘경보 송신기 주변의 수온 센서 상태와 해상 위치표 분기’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
수질 분석표의 작은 이탈 뒤 파고 기록계 경로를 제한하는 판단|state,process,part_of||검토표에는 ‘수질·분석표의·작은·이탈·뒤·파고·기록계·경로를·제한하는·판단’라는 사례가 남아 있다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘수질 분석표의 작은 이탈 뒤 파고 기록계 경로를 제한하는 판단’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
해상 위치표의 국소 관측 담당자 변화와 풍속계 영향|attribute,process,boundary||기록된 사례 ‘해상·위치표의·국소·관측·담당자·변화와·풍속계·영향’의 입력과 결과를 살핀다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘해상 위치표의 국소 관측 담당자 변화와 풍속계 영향’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 누락된 근거는 별도 항목으로 남긴다.
수동 전환에 위성 통신기에서 계류 장치로 번지는 범위|state,comparison,role||자료에 적힌 ‘수동·전환에·위성·통신기에서·계류·장치로·번지는·범위’ 사례를 시간 순으로 배열한다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘수동 전환에 위성 통신기에서 계류 장치로 번지는 범위’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
관측 담당자 한 지점 변화가 수온 센서에 닿은 경보 누적|process,part_of,function||담당자는 ‘관측·담당자·한·지점·변화가·수온·센서에·닿은·경보·누적’ 사례의 근거부터 확인한다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘관측 담당자 한 지점 변화가 수온 센서에 닿은 경보 누적’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 발생 순서와 이후 단계를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 기능이 적용되는 지점을 기록한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
수질 분석표 주변의 파고 기록계 상태와 위성 통신기 분기|state,boundary,attribute||운영 자료의 사례명은 ‘수질·분석표·주변의·파고·기록계·상태와·위성·통신기·분기’이다. 변경 전후의 자료를 대조해 ‘수질 분석표 주변의 파고 기록계 상태와 위성 통신기 분기’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
경보 송신기의 작은 이탈 뒤 수온 센서 경로를 제한하는 판단|process,role,comparison||현장 기록에서 ‘경보·송신기의·작은·이탈·뒤·수온·센서·경로를·제한하는·판단’ 사례를 먼저 읽는다. 변경 전후의 자료를 대조해 ‘경보 송신기의 작은 이탈 뒤 수온 센서 경로를 제한하는 판단’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 누락된 근거는 별도 항목으로 남긴다.
해양 부표의 국소 배터리 상자 변화와 회수 선박 영향|state,process,part_of||검토표에는 ‘해양·부표의·국소·배터리·상자·변화와·회수·선박·영향’라는 사례가 남아 있다. 변경 전후의 자료를 대조해 ‘해양 부표의 국소 배터리 상자 변화와 회수 선박 영향’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
대체 경로에 계류 장치에서 풍속계로 번지는 범위|attribute,process,boundary||기록된 사례 ‘대체·경로에·계류·장치에서·풍속계로·번지는·범위’의 입력과 결과를 살핀다. 변경 전후의 자료를 대조해 ‘대체 경로에 계류 장치에서 풍속계로 번지는 범위’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
회수 선박 한 지점 변화가 배터리 상자에 닿은 우회 승인|state,comparison,role||자료에 적힌 ‘회수·선박·한·지점·변화가·배터리·상자에·닿은·우회·승인’ 사례를 시간 순으로 배열한다. 변경 전후의 자료를 대조해 ‘회수 선박 한 지점 변화가 배터리 상자에 닿은 우회 승인’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
