concept|relations|other_type|text
출발 신호 기록이 비어 있을 때 안내기 갱신 범위 제한|state,boundary,other|중간 관측 결측|출발 신호 기록의 중간 구간이 비어 있으면 역무 담당자는 앞뒤 시각만으로 안내기 표시를 확정하지 않는다. 출발 신호 기록이 비어 있을 때 안내기 갱신 범위 제한은 확인된 출발 상태와 추정 가능한 상태의 경계를 정하며, 중간 관측 결측이 해소될 때까지 안내기에는 확인된 마지막 시각만 유지한다.
고부하 운전 중 관제 기록과 도착 예보의 확인된 연결|process,other,role|출처 연결 불명|고부하 운전 중 관제 기록의 열차 위치와 도착 예보가 같은 시각을 가리킬 때 관제실 운영자는 두 기록의 출처를 확인한다. 고부하 운전 중 관제 기록과 도착 예보의 확인된 연결은 관제실 운영자가 안내기 갱신을 판단하는 절차이며, 출처 연결 불명으로 같은 열차인지 확인되지 않으면 두 기록을 하나의 운행 경로로 합치지 않는다.
역무 담당자 기록 부족 시 안내기 연결 보류|classification,boundary,state||역무 담당자의 수동 지시 기록이 일부만 남아 있으면 관제실 운영자는 확인된 지시와 누락된 지시를 분류한다. 역무 담당자 기록 부족 시 안내기 연결 보류는 자동 표시와 수동 지시의 경계를 정하는 상태 판단이며, 누락된 시각이 확인될 때까지 두 지시를 하나의 출발 안내로 연결하지 않는다.
환승 통로 기록이 없을 때 지연 경보 해석 보류|state,comparison,other|식별 기록 상충|환승 통로 혼잡 기록이 없는데 지연 경보가 발생하면 관제실 운영자는 지연 경보의 열차 번호와 확인된 통로 기록의 번호를 비교한다. 환승 통로 기록이 없을 때 지연 경보 해석 보류는 기록 확인 상태를 유지하는 판단이며, 식별 기록 상충으로 번호가 다르면 지연 경보를 해당 통로의 혼잡 신호로 해석하지 않는다.
배차표 일부 기록으로 점검차 투입을 확정하지 않는 기준|process,boundary,attribute||차량 배차표의 일부 출발 시각만 남아 있으면 관제실 운영자는 점검차 투입 시각과 안전 간격을 별도로 확인한다. 배차표 일부 기록으로 점검차 투입을 확정하지 않는 기준은 확인된 배차 구간과 비어 있는 구간의 경계를 정하는 절차이며, 누락된 시각이 채워지기 전에는 점검차 투입 시간을 배차표만으로 확정하지 않는다.
편성 기록 공백에서 안내기 갱신을 보류하는 기준|part_of,state,other|동시 개입 분리 불가|열차 편성 기록의 일부 구간이 비어 있으면 역무 담당자는 전체 편성 정보 중 확인된 부분만 사용한다. 편성 기록 공백에서 안내기 갱신을 보류하는 기준은 확인된 편성 상태를 유지하는 판단이며, 동시 개입 분리 불가로 지연 경보와 편성 변경의 영향을 나눌 수 없으면 안내기 갱신을 보류한다.
예방 점검 중 점검차와 배차표의 연결 확인 범위|state,boundary,other|후속 검증 누락|예방 점검 중 선로 점검차 투입 시각과 차량 배차표의 출발 시각이 함께 남아 있으면 관제실 운영자는 두 기록의 연결을 확인한다. 예방 점검 중 점검차와 배차표의 연결 확인 범위는 점검 운행 기록과 일반 배차 기록의 경계를 정하는 상태 점검이며, 후속 검증 누락으로 두 시각의 연결이 확인되지 않으면 점검차 투입을 확정하지 않는다.
지연 경보 표본이 부족할 때 도착 예보 연결 보류|process,other,role|예외 승인 시각 미상|지연 경보 표본이 적고 도착 예보 변경 기록의 시각이 분명하지 않으면 관제실 운영자는 두 기록을 연결하지 않는다. 지연 경보 표본이 부족할 때 도착 예보 연결 보류는 관제실 운영자가 승객 안내 변경을 판단하는 절차이며, 예외 승인 시각 미상이라면 지연 경보를 도착 예보 변경의 원인으로 연결하지 않는다.
운행 간격표 기록이 없을 때 역무 지시 범위 제한|classification,boundary,state||운행 간격표의 최소 간격 기록이 없으면 관제실 운영자는 수동 지시를 확인된 출발 시각과 추정 시각으로 분류한다. 운행 간격표 기록이 없을 때 역무 지시 범위 제한은 자동 배차 기준과 수동 지시의 경계를 정하는 상태 판단이며, 최소 간격이 확인될 때까지 수동 지시로 출발 순서를 확정하지 않는다.
도착 예보 일부 기록으로 관제 기록을 확정하지 않는 기준|state,comparison,other|센서 채널 불일치|도착 예보의 일부 시각만 남아 있으면 관제실 운영자는 관제 기록의 갱신 시각과 그 차이를 비교한다. 도착 예보 일부 기록으로 관제 기록을 확정하지 않는 기준은 확인 상태를 보수적으로 유지하는 판단이며, 센서 채널 불일치로 두 기록의 갱신 시각 차이가 크면 도착 예보를 관제 기록의 근거로 쓰지 않는다.
안내기 기록 공백 시 출발 신호 적용 기준|process,boundary,attribute||승강장 안내기 표시가 중간에 비어 있으면 역무 담당자는 확인된 출발 신호 시각과 표시가 비어 있는 구간을 구분한다. 안내기 기록 공백 시 출발 신호 적용 기준은 확인된 신호 구간에만 출발 신호 시각을 반영하고, 표시가 비어 있는 구간에는 그 시각을 적용하지 않는 절차다.
예외 시간대 대기 승객 수와 배차표의 확인된 연결|part_of,state,other|다음 단계 입력 결측|예외 시간대에 승강장 대기 승객 수와 차량 배차표의 일부 시각만 남아 있으면 관제실 운영자는 확인된 구간만 연결한다. 예외 시간대 대기 승객 수와 배차표의 확인된 연결은 전체 자료 중 확인된 부분을 사용하는 상태 판단이며, 다음 단계 입력 결측으로 이후 배차 시각이 없으면 승객 수를 출발 순서의 근거로 쓰지 않는다.
출발 신호 표본 부족 시 간격표 연결 보류|state,boundary,other|중간 관측 결측|출발 신호 표본이 적고 운행 간격표의 중간 값이 비어 있으면 관제실 운영자는 두 기록을 연결하지 않는다. 출발 신호 표본 부족 시 간격표 연결 보류는 확인된 신호와 누락된 간격값의 경계를 정하는 상태 판단이며, 중간 관측 결측이 해소될 때까지 출발 신호를 최소 간격 기준과 연결하지 않는다.
관제 기록이 없을 때 도착 예보 연결 보류|process,other,role|출처 연결 불명|관제 기록이 없는데 도착 예보가 바뀌면 관제실 운영자는 예보의 발생 시각과 확인 가능한 운행 기록을 따로 확인한다. 관제 기록이 없을 때 도착 예보 연결 보류는 관제실 운영자가 확인된 예보와 미확인 위치 정보를 구분하는 절차이며, 출처 연결 불명으로 같은 열차의 기록인지 확인되지 않으면 도착 예보를 관제 기록의 결과로 설명하지 않는다.
