concept|relations|other_type|text
트래픽 분배기 장애와 백업 복제 지연의 조치 순서|state,contrast,comparison||트래픽 분배기의 연결 오류가 이어지고 백업 저장소의 복제도 지연되면, 트래픽 분배기 장애와 백업 복제 지연의 조치 순서에서 당직 운영자는 두 설비의 상태를 확인한다. 분배기 장애는 즉시 우회가 필요하지만, 반면 최근 복제본이 없으면 우회보다 재동기화를 먼저 배정해 오래된 데이터를 보내는 일을 막는다.
서비스 노드 오류 때 캐시 경로 예외 분류|classification,boundary,function||서비스 노드의 오류율은 높지만 캐시 적중률이 정상일 때, 서비스 노드 오류 때 캐시 경로 예외 분류는 노드 오류와 캐시 오류를 구분하는 기준이다. 복구 담당자는 캐시 경로를 유지하고 오류 노드만 제외해 정상 캐시를 함께 차단하는 일을 막는다.
배포 전 요청 대기열과 장애 통보의 백업 확인|process,state,contrast||배포 승인을 검토하는 동안 요청 대기열의 시간 초과와 장애 통보가 함께 늘면, 배포 전 요청 대기열과 장애 통보의 백업 확인에서 운영자는 마지막 복제 시각과 대기열 상태를 확인한다. 최근 복제본이 없으면 승인을 보류해 장애 중 새 설정이 배포되는 일을 막는다.
배포 승인 기록과 복구 지시의 처리 순서|boundary,role,attribute||배포 승인 기록의 시각과 복구 담당자 지시의 시각이 다르면, 배포 승인 기록과 복구 지시의 처리 순서에서 당직 운영자는 기록 시각과 대상 서비스를 확인한다. 복구 지시가 먼저면 배포를 미뤄 복구 중인 노드에 새 버전이 올라가는 일을 막는다.
오류 로그와 부하 수치에 따른 분배기 보류 판단|boundary,comparison,state||오류 로그의 실패 수와 부하 계측기의 CPU 사용률이 동시에 높으면, 오류 로그와 부하 수치에 따른 분배기 보류 판단에서 운영자는 두 수치의 차이와 대상 노드 상태를 비교한다. 오류율이 더 위험하면 해당 경로를 보류해 장애 노드로 요청이 몰리는 일을 막는다.
상태 점검표와 백업 복제본의 보류 해제 판단|process,boundary,role||상태 점검표에는 오류 해제가 기록됐지만 백업 복제본의 동기화가 끝나지 않았으면, 상태 점검표와 백업 복제본의 보류 해제 판단에서 복구 담당자는 복제 상태와 점검표의 대상 서비스를 구분한다. 복제본이 준비될 때까지 보류를 유지해 복구되지 않은 데이터를 읽는 일을 막는다.
부하 수치와 오류 로그의 긴급 조치 우선순위|state,contrast,comparison||부하 수치는 높지만 오류 로그의 실패 수가 낮으면, 부하 수치와 오류 로그의 긴급 조치 우선순위에서 당직 운영자는 CPU 사용률과 실패 요청 수를 비교한다. 실패 수가 더 위험한 경우에만 차단을 우선해 단순한 부하 증가로 정상 요청을 막는 일을 피한다.
야간 점검 때 캐시 상태와 배포 승인 구분|classification,boundary,function||야간 점검에서 캐시 적중률이 낮고 배포 승인 요청이 들어오면, 야간 점검 때 캐시 상태와 배포 승인 구분은 캐시 점검과 배포 승인을 나누는 기준이다. 운영자는 캐시 조회 기능을 먼저 확인하도록 설정해 복구 중인 캐시에 배포가 겹치는 일을 막는다.
요청 대기열 기록과 장애 통보의 동시 기록 대조|process,state,contrast||요청 대기열 기록은 우회가 필요하다고 보이지만 장애 통보는 복구 완료로 남아 있으면, 요청 대기열 기록과 장애 통보의 동시 기록 대조에서 운영자는 기록 시각과 현재 노드 상태를 확인한다. 두 기록이 일치할 때만 우회를 해제해 오래된 통보로 요청을 잘못 보내는 일을 막는다.
동시 개입 분리 불가 때 자동 확장 보류|boundary,role,attribute,other|동시 개입 분리 불가|캐시 적중률과 서비스 노드 오류율이 동시에 바뀌어 동시 개입 분리 불가가 남아 있으면, 동시 개입 분리 불가 때 자동 확장 보류에서 복구 담당자는 캐시 수치와 노드 오류율을 별도로 기록한다. 동시 개입 분리 불가가 해소되기 전에는 자동 확장을 실행하지 않아 어느 조치가 오류를 키웠는지 알 수 없게 되는 일을 막는다.
백업 복제 지연과 분배기 오류의 긴급 대응 순서|boundary,comparison,state||백업 저장소의 복제 지연이 30분을 넘고 트래픽 분배기의 오류율도 올라가면, 백업 복제 지연과 분배기 오류의 긴급 대응 순서에서 당직 운영자는 두 장애 상태를 구분해 비교한다. 최근 복제본이 있으면 분배기 우회를 먼저 하고, 복제본이 오래됐으면 재동기화를 우선해 손상된 데이터를 서비스하는 일을 막는다.
자동 확장 종료 전 오류 로그 예외 처리|process,boundary,role||자동 확장으로 늘린 노드를 회수할 때 오류 로그가 남아 있으면, 자동 확장 종료 전 오류 로그 예외 처리에서 운영 담당자는 일시적 경보와 계속된 노드 오류를 구분한다. 계속된 오류는 노드를 유지한 채 분석 담당자에게 넘겨, 장애 노드를 정기 종료 절차로 함께 끄지 않도록 한다.
저부하 시간의 대기열과 백업 지연 대응|state,contrast,comparison||야간 저부하 시간에 요청 대기열은 짧지만 백업 복제 지연이 길어지면, 저부하 시간의 대기열과 백업 지연 대응에서 당직 운영자는 두 상태의 시간 차이를 비교한다. 요청이 적은 상태와 달리 복제가 늦으면 배포를 미뤄 다음 배포가 복구 작업을 덮지 않도록 한다.
서비스 노드 오류와 캐시 갱신의 자동 복귀 구분|classification,boundary,function||서비스 노드가 다시 응답하지만 캐시 갱신이 끝나지 않았으면, 서비스 노드 오류와 캐시 갱신의 자동 복귀 구분은 자동 복귀 대상을 분류하는 기준이다. 운영자는 노드 연결 기능만 먼저 복구하고 캐시 갱신을 별도 작업으로 남겨 오래된 응답을 보내는 일을 막는다.
장애 통보와 요청 대기열에 따른 백업 보류|process,state,contrast||장애 통보가 열려 있고 요청 대기열의 시간 초과도 늘면, 장애 통보와 요청 대기열에 따른 백업 보류에서 복구 담당자는 백업 작업의 상태를 확인한다. 통보가 복구 완료를 가리키는 반면 대기열이 계속 길면 백업 전환을 보류해 실패한 노드의 데이터를 복제하지 않도록 한다.
배포 승인 시각과 현장 복구 결과의 충돌 조정|boundary,role,attribute||배포 승인 시각보다 현장 복구 결과의 기록 시각이 늦으면, 배포 승인 시각과 현장 복구 결과의 충돌 조정에서 복구 담당자는 승인 기록과 오류율 수치를 구분한다. 현장 오류율이 기준보다 높으면 배포를 중단해 복구 중인 노드에 새 버전이 올라가는 일을 막는다.
오류율과 CPU 사용률에 따른 배포 승인 보류|boundary,comparison,state||오류 로그의 실패율과 부하 계측기의 CPU 사용률이 모두 높으면, 오류율과 CPU 사용률에 따른 배포 승인 보류에서 당직 운영자는 두 수치와 배포 대상 노드의 상태를 비교한다. 오류율이 CPU 사용률보다 더 급하면 배포와 자동 확장을 구분해 배포만 보류하고, 단순 부하 증가로 전체 서비스를 멈추는 일을 피한다.
복구 직후 백업 복제와 상태 점검의 재개 순서|process,boundary,role||서비스 노드 복구 직후 상태 점검표는 정상인데 백업 복제본의 검증이 끝나지 않았으면, 복구 직후 백업 복제와 상태 점검의 재개 순서에서 복구 담당자는 상태 점검과 복제 검증을 구분한다. 검증이 끝난 뒤에만 백업 전환을 재개해 복구되지 않은 데이터를 읽는 일을 막는다.
부하 수치와 오류 로그가 엇갈릴 때 인계 판단|state,contrast,comparison||부하 계측기에는 CPU 사용률이 높지만 오류 로그에는 실패 요청이 적으면, 부하 수치와 오류 로그가 엇갈릴 때 인계 판단에서 교대 운영자는 두 기록의 현재 상태를 비교한다. 부하는 높은 반면 오류가 낮으면 차단 대신 관찰을 인계해 정상 요청을 불필요하게 제한하지 않는다.
복구 작업 중 캐시 갱신과 배포 승인의 구분|classification,boundary,function||캐시 갱신이 진행되는 동안 배포 승인 요청이 들어오면, 복구 작업 중 캐시 갱신과 배포 승인의 구분은 캐시 복구와 배포 절차를 분류하는 기준이다. 운영자는 캐시 조회 기능을 먼저 확인하고 승인 요청을 별도 대기열로 보내 복구 중인 캐시에 새 설정이 겹치지 않게 한다.
요청 대기열과 장애 통보가 엇갈릴 때 복구 판단|process,state,contrast||요청 대기열의 시간 초과가 남아 있는데 장애 통보가 복구 완료로 바뀌면, 요청 대기열과 장애 통보가 엇갈릴 때 복구 판단에서 교대 운영자는 두 기록이 갱신된 순서와 현재 노드 상태를 확인한다. 장애 통보는 닫혔는데 반면 대기열이 계속 길면 대기열이 정상으로 돌아올 때만 우회를 해제해 아직 장애인 노드로 요청을 보내지 않는다.
캐시 장애와 서비스 노드 오류의 통신 재시도 구분|boundary,role,attribute||캐시 적중률은 낮지만 서비스 노드의 응답 시간은 정상일 때, 캐시 장애와 서비스 노드 오류의 통신 재시도 구분에서 네트워크 운영자는 적중률과 응답 시간 수치를 구분해 캐시 연결 재시도를 선택한다. 캐시 오류면 서비스 노드를 재시작하지 않아 정상 요청의 중단을 막는다.
부하 수치로 구분하는 백업 지연과 분배기 오류|boundary,comparison,state||트래픽 분배기의 CPU 사용률은 정상인데 백업 저장소의 복제 지연이 30분을 넘으면, 부하 수치로 구분하는 백업 지연과 분배기 오류에서 당직 운영자는 두 설비의 상태와 지연 시간을 비교한다. 분배기 오류가 아닌 복제 지연으로 판단되면 요청 경로를 바꾸지 않아 정상 트래픽을 끊지 않는다.
