concept|relations|other_type|text
순환수 펌프의 국소 발전기 변화와 서버 부하표 영향|state,comparison,role||자료에 적힌 ‘순환수·펌프의·국소·발전기·변화와·서버·부하표·영향’ 사례를 시간 순으로 배열한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘순환수 펌프의 국소 발전기 변화와 서버 부하표 영향’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
대체 경로에 전력 절체기에서 장애 알림으로 번지는 범위|process,part_of,function||담당자는 ‘대체·경로에·전력·절체기에서·장애·알림으로·번지는·범위’ 사례의 근거부터 확인한다. 변화가 발생한 조건과 시점을 먼저 확인한다. ‘대체 경로에 전력 절체기에서 장애 알림으로 번지는 범위’ 관계가 닿은 구간을 비교하고 근거가 약한 전파는 보류하며 직접 관측한 결과를 기록한다. 발생 순서와 이후 단계를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 기능이 적용되는 지점을 기록한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
냉각기 한 지점 변화가 발전기에 닿은 우회 승인|state,boundary,attribute||운영 자료의 사례명은 ‘냉각기·한·지점·변화가·발전기에·닿은·우회·승인’이다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘냉각기 한 지점 변화가 발전기에 닿은 우회 승인’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
랙 온도계 주변의 배전반 상태와 장애 알림 분기|process,role,comparison||현장 기록에서 ‘랙·온도계·주변의·배전반·상태와·장애·알림·분기’ 사례를 먼저 읽는다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘랙 온도계 주변의 배전반 상태와 장애 알림 분기’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 누락된 근거는 별도 항목으로 남긴다.
점검 담당자의 작은 이탈 뒤 냉각수 기록 경로를 제한하는 판단|state,process,part_of||검토표에는 ‘점검·담당자의·작은·이탈·뒤·냉각수·기록·경로를·제한하는·판단’라는 사례가 남아 있다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘점검 담당자의 작은 이탈 뒤 냉각수 기록 경로를 제한하는 판단’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
UPS 모듈의 국소 발전기 변화와 랙 온도계 영향|attribute,process,boundary||기록된 사례 ‘UPS·모듈의·국소·발전기·변화와·랙·온도계·영향’의 입력과 결과를 살핀다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘UPS 모듈의 국소 발전기 변화와 랙 온도계 영향’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
새벽 판독에 냉각수 기록에서 점검 담당자로 번지는 범위|state,comparison,role||자료에 적힌 ‘새벽·판독에·냉각수·기록에서·점검·담당자로·번지는·범위’ 사례를 시간 순으로 배열한다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘새벽 판독에 냉각수 기록에서 점검 담당자로 번지는 범위’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
랙 온도계 한 지점 변화가 장애 알림에 닿은 장기 관찰|process,part_of,function||담당자는 ‘랙·온도계·한·지점·변화가·장애·알림에·닿은·장기·관찰’ 사례의 근거부터 확인한다. 한 지점의 값이 바뀐 뒤 어느 구간이 달라졌는지 확인한다. ‘랙 온도계 한 지점 변화가 장애 알림에 닿은 장기 관찰’ 관계의 영향이 확인되지 않으면 판단을 보류하고 변화 범위를 기록한다. 발생 순서와 이후 단계를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 기능이 적용되는 지점을 기록한다. 누락된 근거는 별도 항목으로 남긴다.
냉각기 주변의 서버 부하표 상태와 발전기 분기|state,boundary,attribute||운영 자료의 사례명은 ‘냉각기·주변의·서버·부하표·상태와·발전기·분기’이다. 변경 전후의 자료를 대조해 ‘냉각기 주변의 서버 부하표 상태와 발전기 분기’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 관측 범위를 넘는 결론은 기록하지 않는다.
장애 알림의 작은 이탈 뒤 전력 절체기 경로를 제한하는 판단|process,role,comparison||현장 기록에서 ‘장애·알림의·작은·이탈·뒤·전력·절체기·경로를·제한하는·판단’ 사례를 먼저 읽는다. 변경 전후의 자료를 대조해 ‘장애 알림의 작은 이탈 뒤 전력 절체기 경로를 제한하는 판단’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
발전기의 국소 순환수 펌프 변화와 냉각수 기록 영향|state,process,part_of||검토표에는 ‘발전기의·국소·순환수·펌프·변화와·냉각수·기록·영향’라는 사례가 남아 있다. 변경 전후의 자료를 대조해 ‘발전기의 국소 순환수 펌프 변화와 냉각수 기록 영향’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
정기 운전에 운영 관제실에서 점검 담당자로 번지는 범위|attribute,process,boundary||기록된 사례 ‘정기·운전에·운영·관제실에서·점검·담당자로·번지는·범위’의 입력과 결과를 살핀다. 변경 전후의 자료를 대조해 ‘정기 운전에 운영 관제실에서 점검 담당자로 번지는 범위’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 누락된 근거는 별도 항목으로 남긴다.
순환수 펌프 한 지점 변화가 서버 부하표에 닿은 경계 직전|state,comparison,role||자료에 적힌 ‘순환수·펌프·한·지점·변화가·서버·부하표에·닿은·경계·직전’ 사례를 시간 순으로 배열한다. 변경 전후의 자료를 대조해 ‘순환수 펌프 한 지점 변화가 서버 부하표에 닿은 경계 직전’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 기준값과 관측값의 차이를 비교한다. 작업자의 역할을 구분해 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
장애 알림 주변의 전력 절체기 상태와 운영 관제실 분기|process,part_of,function,other|식별 기록 상충|담당자는 ‘장애·알림·주변의·전력·절체기·상태와·운영·관제실·분기’ 사례의 근거부터 확인한다. 변경 전후의 자료를 대조해 ‘장애 알림 주변의 전력 절체기 상태와 운영 관제실 분기’ 관계의 반응 시점을 찾는다. 독립된 대상에는 결론을 확대하지 않고 확인된 결과만 기록한다. 발생 순서와 이후 단계를 기록한다. 구성 부분과 전체 단위를 나누어 적는다. 기능이 적용되는 지점을 기록한다. 근거가 부족한 연결은 미확정으로 남긴다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다. ‘식별 기록 상충’ 상태에서는 확인된 사실만 남기고 추정은 보류한다.
냉각기의 작은 이탈 뒤 서버 부하표 경로를 제한하는 판단|state,boundary,attribute||운영 자료의 사례명은 ‘냉각기의·작은·이탈·뒤·서버·부하표·경로를·제한하는·판단’이다. 변화가 멈춘 곳과 이어진 곳을 구분해 ‘냉각기의 작은 이탈 뒤 서버 부하표 경로를 제한하는 판단’ 관계의 전파를 확인한다. 근거가 없는 구간은 보류하고 관측된 반응을 기록한다. 각 시점의 상태를 구분한다. 구분이 바뀌는 지점을 따로 표시한다. 관련 값과 측정 시각을 보존한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
배전반의 국소 랙 온도계 변화와 UPS 모듈 영향|process,role,comparison||현장 기록에서 ‘배전반의·국소·랙·온도계·변화와·UPS·모듈·영향’ 사례를 먼저 읽는다. 변화가 멈춘 곳과 이어진 곳을 구분해 ‘배전반의 국소 랙 온도계 변화와 UPS 모듈 영향’ 관계의 전파를 확인한다. 근거가 없는 구간은 보류하고 관측된 반응을 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 담당 주체와 책임 범위를 명시한다. 두 수치의 차이를 같은 단위로 비교한다. 누락된 근거는 별도 항목으로 남긴다.
비상 전환에 점검 담당자에서 냉각수 기록으로 번지는 범위|state,process,part_of||검토표에는 ‘비상·전환에·점검·담당자에서·냉각수·기록으로·번지는·범위’라는 사례가 남아 있다. 변화가 멈춘 곳과 이어진 곳을 구분해 ‘비상 전환에 점검 담당자에서 냉각수 기록으로 번지는 범위’ 관계의 전파를 확인한다. 근거가 없는 구간은 보류하고 관측된 반응을 기록한다. 변경 전후의 상태를 따로 적는다. 변화가 일어난 뒤의 진행을 적는다. 포함된 부분의 위치를 전체와 함께 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
UPS 모듈 한 지점 변화가 랙 온도계에 닿은 중앙 표본|attribute,process,boundary||기록된 사례 ‘UPS·모듈·한·지점·변화가·랙·온도계에·닿은·중앙·표본’의 입력과 결과를 살핀다. 변화가 멈춘 곳과 이어진 곳을 구분해 ‘UPS 모듈 한 지점 변화가 랙 온도계에 닿은 중앙 표본’ 관계의 전파를 확인한다. 근거가 없는 구간은 보류하고 관측된 반응을 기록한다. 관측 수치가 바뀐 시점을 남긴다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
