concept|relations|other_type|text
저수지 수위계 이상 시 하천 유량 재검 절차|part_of,process,role||저수지 수위계가 평소 범위를 벗어나면 현장 순찰자는 수위계와 하천 유량계의 측정 시각을 같은 간격으로 다시 읽는다. 저수지 수위계 이상 시 하천 유량 재검 절차는 방류 운영의 일부를 확인하는 절차이며, 한 계기만의 값으로 방류량 변경을 결정하지 않는다.
홍수 경보 후 현장 순찰 전환 기준|process,classification,attribute||홍수 경보가 울리면 댐 운영자는 경보 수위와 최근 강우량을 기준표와 비교해 순찰 인력의 현장 전환 여부를 분류한다. 홍수 경보 후 현장 순찰 전환 기준은 경보 수치에 따라 점검 방식을 바꾸는 절차이며, 기준을 넘지 않은 경보를 즉시 제방 긴급 점검으로 처리하지 않는다.
기상 자료 판독 후 제방 점검 착수 상태|process,state,function||기상 자료에서 강한 비나 강풍이 확인되면 제방 점검 담당자는 점검 구간과 출발 시각을 기록한 뒤 현장 점검을 시작한다. 기상 자료 판독 후 제방 점검 착수 상태는 제방 이상을 조기에 찾는 기능을 수행하는 상태이며, 자료 판독이 끝나기 전에는 점검 완료로 표시하지 않는다.
강우량 기준 방류 수문 점검 절차|process,role,comparison||댐 운영자는 강우 관측소의 누적 강우량을 댐 운영표의 기준값과 비교한 뒤 방류 수문의 개방 상태를 점검한다. 강우량 기준 방류 수문 점검 절차는 운영자가 방류 준비 여부를 확인하는 절차이며, 기준값보다 낮은 강우량만으로 수문 개방을 지시하지 않는다.
초기 수위 입력의 수문 조작 순서 보류|part_of,state,attribute,other|동시 개입 분리 불가|초기 수위 입력이 수문 제어기와 취수 시설에 같은 시각에 전달되면 현장 담당자는 두 조작의 기록을 따로 보관한다. 초기 수위 입력의 수문 조작 순서 보류는 방류 운영의 일부 조작을 확정하지 않는 상태이며, 동시 개입 분리 불가로 어느 조작이 먼저였는지 구분할 수 없으면 한 기록을 다른 조작의 원인으로 적지 않는다.
방류 수문 조작 후 하천 유량 확인 절차|process,role,state||방류 수문을 조작한 뒤 현장 순찰자는 하천 유량계의 수치와 수문 조작 시각을 확인한다. 방류 수문 조작 후 하천 유량 확인 절차는 담당자가 방류 후 상태를 확인하는 절차이며, 유량 변화가 기록되기 전에는 조작 효과가 나타났다고 판단하지 않는다.
취수 시설과 수문 제어기의 조작 인계|part_of,process,role||취수 시설 담당자가 취수량 변동을 기록하면 수문 제어 담당자는 그 기록과 저수지 수위를 확인한 뒤 조작 지시를 받는다. 취수 시설과 수문 제어기의 조작 인계는 전체 방류 운영의 일부 절차이며, 담당자 인계 기록이 없으면 취수량 변동을 수문 조작의 지시로 해석하지 않는다.
강우 관측값의 댐 운영표 반영 순서|process,classification,attribute||강우 관측소의 측정값이 들어오면 운영 담당자는 관측 시각과 강우량을 분류한 뒤 댐 운영표에 기록한다. 강우 관측값의 댐 운영표 반영 순서는 측정값을 운영 판단에 넣는 절차이며, 관측 시각이 확인되지 않은 값을 먼저 운영표에 반영하지 않는다.
제방 점검 중 수문 제어기 확인 상태|process,state,function||제방 점검 중 현장 담당자는 기상 자료와 수문 제어기의 현재 개방 상태를 함께 확인한다. 제방 점검 중 수문 제어기 확인 상태는 방류 조작이 제방 점검과 충돌하지 않게 하는 기능을 수행하는 상태이며, 제어기 상태를 확인하기 전에는 방류 수문 조작을 완료로 표시하지 않는다.
장기 강우 관찰 후 홍수 경보와 방류 기록 대조|process,role,comparison||장기 강우 관찰이 이어진 뒤 현장 순찰자는 홍수 경보의 발생 시각과 방류 기록의 수문 개방 시각을 비교한다. 장기 강우 관찰 후 홍수 경보와 방류 기록 대조는 순찰자가 경보와 방류의 순서를 확인하는 절차이며, 시각이 맞지 않으면 방류가 경보에 따른 조치였다고 기록하지 않는다.
