concept|relations|other_type|text
유량계 기록 단절 시 제방 점검로 통제|state,comparison,other|식별 기록 상충|유량계 기록 단절 시 제방 점검로 통제를 검토할 때 현장 책임자는 유량계 식별번호와 순찰 기록의 측정 시각을 비교해 장비 번호 차이를 확인한다. 식별 기록 상충이 있으면 유량 수치를 같은 지점의 값으로 합치지 않고 점검로 통제를 보류 상태로 유지한다. 정확한 장비를 다시 확인하기 전에는 통행을 재개하지 않는다.
방류 기록과 강우 관측값의 연결 범위|process,boundary,attribute||댐 운영자는 방류 기록과 강우 관측값의 연결 범위를 정할 때 방류 시각 전후에 실제로 수신된 관측값만 대조한 뒤 관측소가 멈춘 시간대의 추정값 연결을 보류한다. 추정값은 기록된 강우량과 구분하고, 측정값이 없는 시간대를 방류 원인으로 연결하지 않는다. 다음 관측이 확보될 때까지 분석 범위를 그 시간대 밖으로 제한한다.
수위계 기록 부족 시 제방 점검로 통제 유지|part_of,state,other|동시 개입 분리 불가|저수지 수위계 기록이 부족한 날 교대 책임자는 수위계 기록 부족 시 제방 점검로 통제 유지를 지시한다. 수위 변화와 점검로 폐쇄가 같은 시간에 일어났더라도 강우·순찰·공사 중 어느 조치가 영향을 주었는지 분리할 근거가 없으면 하나의 원인으로 단정하지 않는다. 추가 기록이 모일 때까지 점검로 상태와 수위 판단을 별도로 보존한다.
방류 수문 확인 전 홍수 경보 해제 보류|state,boundary,other|후속 검증 누락|관제실은 방류 수문 확인 전 홍수 경보 해제 보류를 적용한다. 원격 신호에 수문 개방 상태가 보이지 않으면 수신된 경보 정보와 아직 확인되지 않은 수문 상태를 분리한다. 후속 검증 누락이 있으면 화면에 없는 신호를 해제 근거로 사용하지 않고, 현장 확인이나 후속 영상이 도착하기 전까지 기존 홍수 경보를 유지한다.
승인 시각이 없는 수문 제어기 수동 조작|process,other,role|예외 승인 시각 미상|교대 책임자는 승인 시각이 없는 수문 제어기 수동 조작을 발견하면 작업자가 남긴 제어기 로그와 현장 작업 일지를 대조한다. 예외 조작이 언제 승인됐는지 확인되지 않으면 그 조작을 정규 운전 절차나 다음 방류 계획의 근거로 반영하지 않는다. 승인 기록이 확인될 때까지 수동 조작의 범위와 담당자를 따로 추적한다.
댐 운영표 공백 때 제방 점검로 상태 분류|classification,boundary,state||교대 책임자는 댐 운영표 공백 때 제방 점검로 상태 분류를 할 때 마지막 순찰 보고와 현장 차단 표지의 시각을 나눈다. 운영표에 빈칸이 있다고 점검로를 자동으로 개방 상태로 분류하지 않으며 점검 중·통제 중·해제 확인 중을 구분해 표시한다. 해제 기록이 확인될 때만 통제 상태를 바꾼다.
수문 제어기 신호와 기상 경보 시각 불일치|state,comparison,other|센서 채널 불일치|수문 제어기 신호와 기상 경보 시각 불일치를 검토하는 관제사는 제어기의 수위 경보 시각과 기상 서버의 강우 경보 시각을 비교해 시간 차이와 관측 구역 차이를 기록한다. 두 채널의 기준 시각 또는 관측 구역이 다르면 제어기나 기상 서버의 해제 신호를 다른 채널의 경보 종료로 바꾸지 않는다. 채널 정합성이 확인될 때까지 현재 경보 상태를 유지한다.
방류 수문 기록 부족 시 강우값 연결 보류|process,boundary,attribute||댐 운영자는 방류 수문 기록 부족 시 강우값 연결 보류를 결정한다. 수문 개도 기록이 몇 분 간격으로 빠져 있으면 같은 시간대의 강우량이 높았다는 사실만으로 방류량 변화를 설명하지 않는다. 누락 구간의 수문 기록을 보완한 뒤에야 강우값과 방류량의 관계를 검토한다.
취수 시설 확인 전 수위계 경보 인계|part_of,state,other|다음 단계 입력 결측|교대 책임자는 취수 시설 확인 전 수위계 경보 인계를 받을 때 취수 펌프의 가동 기록이 빠졌음을 인계장에 표시한다. 수위계 경보는 저수지 상태의 일부 정보일 뿐이므로 빠진 펌프 기록 없이 취수 재개나 방류 조정을 결정하지 않는다. 다음 교대가 설비 기록을 확인할 때까지 기존 제한을 유지한다.
강우 기록 일부만 있을 때 방류 원인 판단 보류|state,boundary,other|중간 관측 결측|운영자는 강우 기록 일부만 있을 때 방류 원인 판단 보류를 적용한다. 관측소별 누락 시간과 방류 시작 시각을 먼저 대조하고, 한 관측소의 기록만으로 다른 지점의 강우나 수문 조작을 추정하지 않는다. 중간 관측이 비어 있는 구간은 미확정으로 남기며 누락 기록이 보완되기 전에는 방류 원인을 확정하지 않는다.
제방 점검 기록과 유량계 값의 출처 확인|process,other,role|출처 연결 불명|교대가 시작될 때 교대 책임자는 제방 점검 기록과 유량계 값의 출처 확인을 맡긴다. 순찰자는 점검 시각과 위치를, 계측 담당자는 유량계 장비번호와 전송 시각을 기록한다. 출처 연결 불명이 남아 있으면 두 기록을 같은 측정으로 묶지 않고 방류 계획 반영을 보류한다.
승인 전 야간 순찰과 기상 경보의 상태 구분|classification,boundary,state||야간 순찰 승인 전 관제사는 승인 전 야간 순찰과 기상 경보의 상태 구분을 한다. 순찰 완료, 경보 유지, 승인 대기 상태를 별도로 분류하고 기상 경보가 해제되지 않은 때에는 순찰 완료를 경보 종료로 혼동하지 않는다. 승인 기록이 들어올 때만 상태를 갱신한다.
유량계 표본 부족 시 취수 시설 상태 유지|state,comparison,other|식별 기록 상충|운영자는 유량계 표본 부족 시 취수 시설 상태 유지를 결정한다. 최근 유량계 값과 취수 펌프 기록의 장비번호가 다르면 식별 기록 상충으로 표시하고, 낮은 유량값 하나만으로 펌프 가동 상태를 바꾸지 않는다. 일치한 기록이 들어올 때까지 현 상태를 유지한다.
방류 기록 누락 시 강우 관측값 사용 범위|process,boundary,attribute||방류 기록 누락 시 강우 관측값 사용 범위를 정할 때 운영자는 수문 조작 시간과 강우량 기록을 구분한다. 누락 시간대의 강우값은 실제 방류량의 근거로 쓰지 않고, 방류 기록을 회수할 때까지 두 값의 연결 판단을 보류한다. 그 기간에는 강우 관측값 사용 범위를 확인된 시각으로 제한한다.
수위계 기록 부족 때 취수 펌프 상태 보류|part_of,state,other|동시 개입 분리 불가|수위계 기록 부족 때 취수 펌프 상태 보류를 검토하는 운영자는 수위계가 저수지 상태의 일부만 보여 준다는 점을 표시한다. 강우 증가, 펌프 점검, 수문 조작이 동시에 일어났고 동시 개입 분리 불가라면 하나의 원인으로 단정하지 않는다. 추가 기록이 들어올 때까지 펌프 상태를 보류한다.
