concept|relations|other_type|text
상차 대기장과 유통 기한표의 자동 복귀 충돌 조정|boundary,role,attribute,other|동시 개입 분리 불가|자료에 적힌 ‘상차·대기장과·유통·기한표의·자동·복귀·충돌·조정’ 사례를 시간 순으로 배열한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘상차 대기장과 유통 기한표의 자동 복귀 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 담당 주체와 책임 범위를 명시한다. 관측 수치가 바뀐 시점을 남긴다. 결측 구간은 추가 확인 전까지 보류한다. 관측 범위를 넘는 결론은 기록하지 않는다. ‘동시 개입 분리 불가’ 조건이면 추가 자료를 확인할 때까지 해당 연결을 보류한다.
문 개폐 센서 우선 운송 차량 예외의 재검 표본 경로|boundary,comparison,state||담당자는 ‘문·개폐·센서·우선·운송·차량·예외의·재검·표본·경로’ 사례의 근거부터 확인한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘문 개폐 센서 우선 운송 차량 예외의 재검 표본 경로’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 혼동하기 쉬운 대상의 경계를 구분한다. 두 수치의 차이를 같은 단위로 비교한다. 현재 상태와 이전 상태를 함께 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
정상 복귀에서 포장 라벨과 검체 상자를 가르는 유통 기한표 기준|process,boundary,role||운영 자료의 사례명은 ‘정상·복귀에서·포장·라벨과·검체·상자를·가르는·유통·기한표·기준’이다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘정상 복귀에서 포장 라벨과 검체 상자를 가르는 유통 기한표 기준’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 구분이 바뀌는 지점을 따로 표시한다. 담당 주체와 책임 범위를 명시한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
입고 담당자 기록과 품질 검사표 지시의 전원 대기 우선순위|state,contrast,comparison||현장 기록에서 ‘입고·담당자·기록과·품질·검사표·지시의·전원·대기·우선순위’ 사례를 먼저 읽는다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘입고 담당자 기록과 품질 검사표 지시의 전원 대기 우선순위’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 서로 다른 선택지의 차이를 대조한다. 두 수치의 차이를 같은 단위로 비교한다. 누락된 근거는 별도 항목으로 남긴다.
온도 기록계와 출하 승인의 충돌 시 상차 대기장 보류 판단|classification,boundary,function||검토표에는 ‘온도·기록계와·출하·승인의·충돌·시·상차·대기장·보류·판단’라는 사례가 남아 있다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘온도 기록계와 출하 승인의 충돌 시 상차 대기장 보류 판단’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 분류 기준과 적용 구간을 함께 표시한다. 서로 다른 대상을 섞지 않고 분리한다. 기능이 적용되는 지점을 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
냉매 장치와 유통 기한표의 승인 이전 충돌 조정|process,state,contrast||기록된 사례 ‘냉매·장치와·유통·기한표의·승인·이전·충돌·조정’의 입력과 결과를 살핀다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘냉매 장치와 유통 기한표의 승인 이전 충돌 조정’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 변화가 일어난 뒤의 진행을 적는다. 현재 상태와 이전 상태를 함께 확인한다. 서로 다른 선택지의 차이를 대조한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
출하 승인 우선 온도 기록계 예외의 예비 경로|boundary,role,attribute||자료에 적힌 ‘출하·승인·우선·온도·기록계·예외의·예비·경로’ 사례를 시간 순으로 배열한다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘출하 승인 우선 온도 기록계 예외의 예비 경로’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 담당 주체와 책임 범위를 명시한다. 관측 수치가 바뀐 시점을 남긴다. 확인되지 않은 단계는 사실로 확정하지 않는다.
주기 판정에서 품질 검사표와 입고 담당자를 가르는 운송 차량|boundary,comparison,state||담당자는 ‘주기·판정에서·품질·검사표와·입고·담당자를·가르는·운송·차량’ 사례의 근거부터 확인한다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘주기 판정에서 품질 검사표와 입고 담당자를 가르는 운송 차량’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 혼동하기 쉬운 대상의 경계를 구분한다. 두 수치의 차이를 같은 단위로 비교한다. 현재 상태와 이전 상태를 함께 확인한다. 누락된 근거는 별도 항목으로 남긴다.
검체 상자 기록과 포장 라벨 지시의 후속 입력 우선순위|process,boundary,role||운영 자료의 사례명은 ‘검체·상자·기록과·포장·라벨·지시의·후속·입력·우선순위’이다. 변경된 지시와 기존 기록의 시점을 대조해 ‘검체 상자 기록과 포장 라벨 지시의 후속 입력 우선순위’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 변화가 일어난 뒤의 진행을 적는다. 구분이 바뀌는 지점을 따로 표시한다. 담당 주체와 책임 범위를 명시한다. 관측 범위를 넘는 결론은 기록하지 않는다.
운송 차량과 문 개폐 센서의 충돌 시 냉장 창고 보류 판단|state,contrast,comparison||현장 기록에서 ‘운송·차량과·문·개폐·센서의·충돌·시·냉장·창고·보류·판단’ 사례를 먼저 읽는다. 변경된 지시와 기존 기록의 시점을 대조해 ‘운송 차량과 문 개폐 센서의 충돌 시 냉장 창고 보류 판단’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 현재 상태와 이전 상태를 함께 확인한다. 서로 다른 선택지의 차이를 대조한다. 두 수치의 차이를 같은 단위로 비교한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
유통 기한표와 상차 대기장의 야간 점검 충돌 조정|classification,boundary,function||검토표에는 ‘유통·기한표와·상차·대기장의·야간·점검·충돌·조정’라는 사례가 남아 있다. 변경된 지시와 기존 기록의 시점을 대조해 ‘유통 기한표와 상차 대기장의 야간 점검 충돌 조정’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 분류 기준과 적용 구간을 함께 표시한다. 서로 다른 대상을 섞지 않고 분리한다. 기능이 적용되는 지점을 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
냉장 창고 우선 온도 기록계 예외의 비상 확인 경로|process,state,contrast||기록된 사례 ‘냉장·창고·우선·온도·기록계·예외의·비상·확인·경로’의 입력과 결과를 살핀다. 변경된 지시와 기존 기록의 시점을 대조해 ‘냉장 창고 우선 온도 기록계 예외의 비상 확인 경로’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 변화가 일어난 뒤의 진행을 적는다. 현재 상태와 이전 상태를 함께 확인한다. 서로 다른 선택지의 차이를 대조한다. 누락된 근거는 별도 항목으로 남긴다.
교대 인계에서 상차 대기장과 유통 기한표를 가르는 검체 상자|boundary,role,attribute||자료에 적힌 ‘교대·인계에서·상차·대기장과·유통·기한표를·가르는·검체·상자’ 사례를 시간 순으로 배열한다. 변경된 지시와 기존 기록의 시점을 대조해 ‘교대 인계에서 상차 대기장과 유통 기한표를 가르는 검체 상자’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 담당 주체와 책임 범위를 명시한다. 관측 수치가 바뀐 시점을 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다.
문 개폐 센서 기록과 운송 차량 지시의 동시 기록 우선순위|boundary,comparison,state||담당자는 ‘문·개폐·센서·기록과·운송·차량·지시의·동시·기록·우선순위’ 사례의 근거부터 확인한다. 변경된 지시와 기존 기록의 시점을 대조해 ‘문 개폐 센서 기록과 운송 차량 지시의 동시 기록 우선순위’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 혼동하기 쉬운 대상의 경계를 구분한다. 두 수치의 차이를 같은 단위로 비교한다. 현재 상태와 이전 상태를 함께 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
