concept|relations|other_type|text
수율 보고서와 공정 엔지니어의 교대 인계 충돌 조정|process,boundary,role||자료에 적힌 ‘수율·보고서와·공정·엔지니어의·교대·인계·충돌·조정’ 사례를 시간 순으로 배열한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘수율 보고서와 공정 엔지니어의 교대 인계 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업자의 역할을 구분해 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
클린룸 입실대 우선 공정 로그 예외의 비상 확인 경로|state,contrast,comparison||담당자는 ‘클린룸·입실대·우선·공정·로그·예외의·비상·확인·경로’ 사례의 근거부터 확인한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘클린룸 입실대 우선 공정 로그 예외의 비상 확인 경로’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 변경 전후의 상태를 따로 적는다. 대립하는 지시를 나란히 놓고 대조한다. 높고 낮은 정도를 나란히 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
정기 운전에서 필터 차압계와 격리 구역을 가르는 공정 엔지니어|classification,boundary,function||운영 자료의 사례명은 ‘정기·운전에서·필터·차압계와·격리·구역을·가르는·공정·엔지니어’이다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘정기 운전에서 필터 차압계와 격리 구역을 가르는 공정 엔지니어’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 분류 체계 안에서의 위치를 확인한다. 구분이 바뀌는 지점을 따로 표시한다. 각 요소가 맡은 기능을 설명한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
초순수 배관 기록과 가스 공급반 지시의 동시 기록 우선순위|process,state,contrast,other|부분 표본의 해석 한계|현장 기록에서 ‘초순수·배관·기록과·가스·공급반·지시의·동시·기록·우선순위’ 사례를 먼저 읽는다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘초순수 배관 기록과 가스 공급반 지시의 동시 기록 우선순위’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 변경 전후의 상태를 따로 적는다. 대립하는 지시를 나란히 놓고 대조한다. 결측 구간은 추가 확인 전까지 보류한다. 누락된 근거는 별도 항목으로 남긴다. ‘부분 표본의 해석 한계’이면 관측값과 추정값을 나누어 기록한다.
세정 장치와 파티클 계수기의 충돌 시 수율 보고서 보류 판단|boundary,role,attribute||검토표에는 ‘세정·장치와·파티클·계수기의·충돌·시·수율·보고서·보류·판단’라는 사례가 남아 있다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘세정 장치와 파티클 계수기의 충돌 시 수율 보고서 보류 판단’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업자의 역할을 구분해 기록한다. 측정된 성질을 원자료와 맞춘다. 관측 범위를 넘는 결론은 기록하지 않는다.
오염 경보와 공정 엔지니어의 원격 관찰 충돌 조정|boundary,comparison,state||기록된 사례 ‘오염·경보와·공정·엔지니어의·원격·관찰·충돌·조정’의 입력과 결과를 살핀다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘오염 경보와 공정 엔지니어의 원격 관찰 충돌 조정’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 높고 낮은 정도를 나란히 확인한다. 변경 전후의 상태를 따로 적는다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
파티클 계수기 우선 세정 장치 예외의 정기 종료 경로|process,boundary,role||자료에 적힌 ‘파티클·계수기·우선·세정·장치·예외의·정기·종료·경로’ 사례를 시간 순으로 배열한다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘파티클 계수기 우선 세정 장치 예외의 정기 종료 경로’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업자의 역할을 구분해 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
비상 전환에서 가스 공급반과 초순수 배관을 가르는 공정 로그|state,contrast,comparison||담당자는 ‘비상·전환에서·가스·공급반과·초순수·배관을·가르는·공정·로그’ 사례의 근거부터 확인한다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘비상 전환에서 가스 공급반과 초순수 배관을 가르는 공정 로그’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 변경 전후의 상태를 따로 적는다. 대립하는 지시를 나란히 놓고 대조한다. 높고 낮은 정도를 나란히 확인한다. 누락된 근거는 별도 항목으로 남긴다.
격리 구역 기록과 필터 차압계 지시의 자동 복귀 우선순위|classification,boundary,function||운영 자료의 사례명은 ‘격리·구역·기록과·필터·차압계·지시의·자동·복귀·우선순위’이다. 변경된 지시와 기존 기록의 시점을 대조해 ‘격리 구역 기록과 필터 차압계 지시의 자동 복귀 우선순위’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 분류 체계 안에서의 위치를 확인한다. 구분이 바뀌는 지점을 따로 표시한다. 각 요소가 맡은 기능을 설명한다. 관측 범위를 넘는 결론은 기록하지 않는다.
공정 로그와 클린룸 입실대의 충돌 시 웨이퍼 카세트 보류 판단|process,state,contrast||현장 기록에서 ‘공정·로그와·클린룸·입실대의·충돌·시·웨이퍼·카세트·보류·판단’ 사례를 먼저 읽는다. 변경된 지시와 기존 기록의 시점을 대조해 ‘공정 로그와 클린룸 입실대의 충돌 시 웨이퍼 카세트 보류 판단’ 관계의 충돌 원인을 확인한다. 책임자가 승인하기 전에는 실행을 보류하고 판단을 기록한다. 앞 단계와 다음 단계의 과정을 확인한다. 변경 전후의 상태를 따로 적는다. 대립하는 지시를 나란히 놓고 대조한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
