concept|relations|other_type|text
품질 검사 결과와 냉매 장치 점검값을 대조하는 냉장 운송 인계 절차|process,role,comparison||입고 검사에서 품질 검사표의 온도 이력과 냉매 장치의 설정값이 다르면, 품질 검사 결과와 냉매 장치 점검값을 대조하는 냉장 운송 인계 절차에서 품질 담당자와 차량 정비 담당자는 두 값을 비교한다. 설정값 오류가 확인되면 차량 출발을 보류하고, 수정한 점검값을 검사표에 기록한 뒤에만 인계한다.
검체 상자와 온도 기록계가 동시에 변경된 뒤의 보관 상태 확인|part_of,state,attribute,other|동시 개입 분리 불가|검체 상자와 온도 기록계가 동시에 변경된 뒤의 보관 상태 확인은 상자 교체와 기록계 재설정이 같은 시각에 이루어진 경우에 필요하다. 품질 담당자는 상자 번호, 온도값, 교체 시각을 함께 확인하고 어느 변경이 온도 상승에 영향을 주었는지 정할 수 없으면 출하를 보류한다. 동시 개입 분리 불가 상태에서는 기존 온도 기록을 적합 판정에 쓰지 않는다.
운송 차량의 저부하 냉각 운전 중 입고 승인 보류|process,role,state||운송 차량의 저부하 냉각 운전 중 입고 승인 보류는 차량 냉각기가 절전 모드로 돌아가 화물 온도가 안정됐는지 확인할 수 없을 때 적용한다. 입고 담당자는 차량의 온도 기록과 냉각기 운전 상태를 확인하고, 기준 온도에 도달하기 전에는 입고 승인을 내리지 않는다. 정비 담당자가 정상 운전 전환을 확인한 뒤에만 하역을 시작한다.
유통기한 라벨 오류 발견 시 상차 대기 화물 재확인 절차|part_of,process,role||상차 직전 유통기한 라벨의 날짜가 검사표와 다르면, 유통기한 라벨 오류 발견 시 상차 대기 화물 재확인 절차에서 입고 담당자는 라벨, 검사표, 화물 상자 번호를 같이 확인한다. 라벨을 고친 뒤에도 검사표와 일치하는지 품질 담당자가 확인할 때까지 화물을 차량에 싣지 않는다.
냉장 창고 차단 뒤 문 개폐 기록과 품질 검사표를 분류하는 절차|process,classification,attribute||냉장 창고가 임시로 차단된 뒤에는 문 개폐 센서가 기록한 열린 시간과 품질 검사표의 온도값을 함께 확인한다. 냉장 창고 차단 뒤 문 개폐 기록과 품질 검사표를 분류하는 절차에서 관리자는 온도 상승이 없던 화물과 재검이 필요한 화물을 구분하고, 기록이 누락된 화물은 적합으로 분류하지 않는다.
상차 대기 화물의 냉각기 복귀 전 온도 확인 절차|process,state,function||상차 대기 화물의 냉각기 복귀 전 온도 확인 절차는 냉각기 전원이 복구됐지만 차고 내부 온도가 아직 기준에 도달하지 않았을 때 적용한다. 차량 담당자는 냉각기의 냉각 기능이 정상인지와 화물 중심 온도를 확인하고, 온도가 기준보다 높으면 상차를 재개하지 않는다. 온도가 안정된 뒤에만 운송 순서를 되돌린다.
문 개폐 센서 기록과 냉장 창고 온도 기록의 교차 확인 절차|process,role,comparison||문 개폐 센서 기록과 냉장 창고 온도 기록의 교차 확인 절차에서 창고 담당자는 문이 열린 시간과 그 뒤의 온도 상승 폭을 비교한다. 개방 시간이 짧은데도 온도가 크게 올랐다면 냉각기 이상을 별도로 점검하고, 센서 오류 여부를 확인할 때까지 출고를 보류한다.
포장 라벨 오류 경보 누적 시 유통기한 재확인 상태|part_of,state,attribute||포장 라벨 오류 경보 누적 시 유통기한 재확인 상태는 같은 화물 묶음에서 라벨 판독 오류가 반복될 때 적용한다. 품질 담당자는 라벨의 날짜와 유통기한표의 날짜를 대조하고, 오류 경보 횟수와 검사 시각을 기록한다. 재확인이 끝나기 전에는 해당 묶음을 출하 가능 상태로 바꾸지 않는다.
입고 담당자 교대 전 차량 냉장 상태 인계 절차|process,role,state||입고 담당자 교대 전 차량 냉장 상태 인계 절차에서 이전 담당자는 차량 번호, 적재함 온도, 냉각기 운전 상태를 다음 담당자에게 넘긴다. 다음 담당자는 기록 시각과 현재 온도를 확인하고, 중간 확인이 남아 있으면 차량 출발 승인을 보류한다. 두 담당자의 확인이 끝난 뒤에만 냉장 상태를 인계 완료로 표시한다.
출하 승인 전 온도 기록계와 검체 상자 확인 순서|part_of,process,role||출하 승인 전 온도 기록계와 검체 상자 확인 순서는 검체 상자에 붙은 식별번호와 기록계의 측정 구간을 먼저 대조하고, 그다음 품질 담당자가 출하 승인서를 확인하도록 정한 절차다. 기록계의 온도값이 기준을 벗어나면 승인 담당자는 출하를 승인하지 않고 재검을 요청한다. 세 단계의 확인이 끝나야 출하 승인 상태로 바꾼다.
냉매 장치 점검값을 품질 검사표에 반영하는 정기 온도 판정 절차|process,classification,attribute||냉매 장치 점검값을 품질 검사표에 반영하는 정기 온도 판정 절차는 운송 전 냉매 장치의 설정 온도와 검사표의 이전 측정값을 확인하는 과정이다. 품질 담당자는 새 점검값이 기준 범위에 들면 검사표의 온도 등급을 갱신하고, 기준을 벗어나면 차량 배정을 보류한다.
냉장 창고 온도 복구 후 출하 보류를 해제하는 절차|process,state,function||냉장 창고 온도 복구 후 출하 보류를 해제하는 절차는 정전 뒤 냉각기의 냉각 기능이 다시 정상으로 돌아온 다음에 적용한다. 창고 담당자는 온도 기록이 기준 범위 안에서 일정 시간 유지됐는지 확인하고, 아직 온도가 흔들리면 출하 보류 상태를 유지한다. 안정 상태가 확인된 화물만 출하 대기 목록으로 옮긴다.
냉매 장치 이상 시 보조 냉각 장치 사용 승인 절차|process,role,comparison||기록된 사례 ‘냉매·장치·이상·시·보조·냉각·장치·사용·승인·절차’의 입력과 결과를 살핀다. 자료 사이의 전달 시점을 비교해 ‘냉매 장치 이상 시 보조 냉각 장치 사용 승인 절차’ 관계의 방향을 정한다. 순서가 맞지 않는 경우에는 경로를 보류하고 근거가 확인된 부분만 기록한다. 변화가 일어난 뒤의 진행을 적는다. 운영 담당자가 맡은 책임을 확인한다. 기준값과 관측값의 차이를 비교한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
야간 보관 중 검체 상자와 온도 기록계의 연결 상태 확인|part_of,state,attribute||야간 보관 중 검체 상자와 온도 기록계의 연결 상태 확인은 검체 상자의 식별번호와 기록계가 측정한 시간 구간이 같은지를 보는 점검이다. 야간 관리자는 기록계 케이블이 빠졌거나 상자 번호가 다르면 해당 검체를 적합 보관 상태로 표시하지 않는다. 두 정보가 맞을 때만 보관 위치와 온도값을 검사표에 연결한다.
비 오는 날 냉장 화물 인계 전 차량 냉각 상태 확인|process,role,state||비 오는 날 냉장 화물 인계 전 차량 냉각 상태 확인은 운송 기사가 도착한 뒤 입고 담당자가 적재함 문 주변의 빗물 유입 여부와 냉각기 작동 상태를 살피는 절차다. 문틈으로 물이 들어갔거나 냉각기가 멈췄으면 화물 인계를 보류하고, 차량 정비 담당자가 냉각 상태를 정상으로 확인한 뒤에만 하역한다.
교대 근무 시 유통기한 라벨 확인을 인계하는 절차|part_of,process,role||교대 근무 시 유통기한 라벨 확인을 인계하는 절차에서는 이전 담당자가 포장 상자에 붙은 유통기한 라벨과 당일 출고표를 다음 담당자에게 넘긴다. 다음 담당자는 라벨 날짜와 출고표 날짜가 같은지 확인하고, 서로 다르면 해당 상자를 출고 목록에서 뺀다. 두 담당자의 서명이 남아야 라벨 확인 인계가 끝난다.
긴급 출고 전 냉장 창고 문 개폐 기록을 점검하는 절차|process,classification,attribute||긴급 출고 전 냉장 창고 문 개폐 기록을 점검하는 절차는 문 센서의 열림 횟수와 열린 시간, 창고 온도 변화를 확인해 화물을 즉시 출고할지 재검 대상으로 분류하는 과정이다. 관리자는 문이 오래 열렸거나 온도가 기준을 넘은 경우 해당 화물을 재검 목록으로 분류한다.
상차 대기 구역 장기 보관 화물의 냉각 상태 재점검|process,state,function||상차 대기 구역 장기 보관 화물의 냉각 상태 재점검은 예정 출발보다 오래 기다린 화물의 중심 온도와 냉각기 작동 상태를 다시 확인하는 점검이다. 현장 담당자는 냉각기가 정해진 온도를 유지하는 기능을 제대로 수행하지 못하면 해당 화물의 상차를 보류하고, 정상 상태가 확인된 화물부터 운송 순서에 넣는다.
저부하 운전 중 문 개폐 기록만으로 냉장 차량 온도를 판단하는 한계|process,role,comparison,other|부분 표본의 해석 한계|저부하 운전 중 문 개폐 기록만으로 냉장 차량 온도를 판단하는 한계는 문 센서 기록이 일부 시간대에만 남아 있을 때 생긴다. 창고 담당자는 남은 문 개폐 기록과 차량 온도계를 비교하되, 부분 표본의 해석 한계 때문에 전체 운송 시간의 온도 상태를 확정하지 않는다. 전체 기록을 받기 전에는 출하 판단을 보류한다.
출고량이 많은 시간에 포장 라벨과 유통기한표가 불일치 화물 보류|part_of,state,attribute||자료에 적힌 ‘출고량이·많은·시간에·포장·라벨과·유통기한표가·불일치·화물·보류’ 사례를 시간 순으로 배열한다. 앞 단계의 조건을 확인한 후 ‘출고량이 많은 시간에 포장 라벨과 유통기한표가 불일치 화물 보류’ 관계가 다음 단계로 이어졌는지 살핀다. 시각이 빠진 연결은 보류하고 남은 사실을 기록한다. 포함된 부분의 위치를 전체와 함께 기록한다. 변경 전후의 상태를 따로 적는다. 관측 수치가 바뀐 시점을 남긴다. 관측 범위를 넘는 결론은 기록하지 않는다.
입고 담당자 교대 때 운송 차량 온도 기록을 넘기는 절차|process,role,state||입고 담당자 교대 때 운송 차량 온도 기록을 넘기는 절차는 이전 담당자가 차량 번호, 적재함 온도, 냉각기 작동 상태를 다음 담당자에게 전달하는 과정이다. 다음 담당자는 기록 시각과 현재 온도를 대조하고, 차이가 기준을 넘으면 차량 출발을 보류한다. 두 담당자의 확인이 끝난 뒤에만 인계를 완료한다.
현장 재검에서 온도 기록계와 검체 상자의 대응을 확인하는 절차|part_of,process,role||현장 재검에서 온도 기록계와 검체 상자의 대응을 확인하는 절차는 기록계 식별번호와 검체 상자 번호를 맞추는 과정이다. 품질 담당자는 측정 시각과 보관 위치를 함께 확인하고, 번호가 맞지 않으면 해당 검체를 재검 목록에 넣는다. 대응 관계가 확인된 검체만 기존 온도 기록을 판정에 사용한다.
냉매 장치 점검 후 품질 검사표를 갱신하는 중간 판정 절차|process,classification,attribute||냉매 장치 점검 후 품질 검사표를 갱신하는 중간 판정 절차는 장치가 표시한 설정 온도와 검사표의 최근 측정 온도를 대조하는 과정이다. 품질 담당자는 두 값이 기준 범위에 들면 화물을 적합으로 분류하고, 차이가 크면 재검 대상으로 분류한다. 분류 결과와 점검 시각을 검사표에 기록한다.
출하 승인 복구 뒤 냉장 창고와 검체 상태를 확인하는 순서|process,state,function||출하 승인 복구 뒤 냉장 창고와 검체 상태를 확인하는 순서는 정전 후 창고 온도와 검체 보관 상태를 차례로 확인하는 과정이다. 담당자는 온도가 기준 범위에서 일정 시간 유지되고 검체 포장이 손상되지 않았을 때 출하 보류를 해제한다. 어느 하나라도 확인되지 않으면 보류 상태를 유지한다.
