concept|relations|other_type|text
지연 경보에 따른 출발 신호 확인 절차|process,role,comparison||새벽에 지연 경보가 발생하면 역무 담당자는 출발 신호와 운행 간격을 비교해 신호를 유지할지 늦출지 결정한다. 지연 경보에 따른 출발 신호 확인 절차는 지연이 기준보다 클 때 승강장 혼잡을 줄이기 위해 출발 시각을 조정하는 과정이다.
야간 환승 통로 안전 점검|part_of,state,attribute||야간에 환승 통로가 혼잡해지면 역무 담당자는 대기 승객 수와 통로 폭을 확인해 통로를 일시적으로 분리할지 결정한다. 야간 환승 통로 안전 점검은 역사의 일부인 환승 통로의 혼잡 상태와 통로 폭이라는 속성을 기록하여 안내 인력을 배치하는 절차다.
배차 변경의 안내기 반영 절차|process,role,state||차량 배차표가 바뀌면 관제사는 변경된 편성과 출발 시각을 승강장 안내기로 전송한다. 배차 변경의 안내기 반영 절차는 안내기가 이전 배차 상태를 계속 표시하지 않도록 수신 확인 뒤에만 화면을 갱신하는 과정이다.
지연 경보 기반 교대 인계|part_of,process,role||교대 시 지연 경보가 울리면 전 근무자는 열차 편성과 도착 예보를 다음 역무 담당자에게 함께 인계한다. 지연 경보 기반 교대 인계는 운행 관리 절차의 한 부분으로, 인계받은 담당자가 지연 원인을 확인한 뒤 승강장 안내 순서를 정하도록 한다.
선로 점검차 출동 전 운행 간격 조정|process,classification,attribute||선로 점검차 출동이 필요해지면 관제사는 현재 운행 간격과 점검 구간을 확인하여 후속 열차의 간격을 넓힌다. 선로 점검차 출동 전 운행 간격 조정은 긴급 운행 조정으로 분류되며, 최소 간격이라는 측정값을 지켜 점검차와 여객 열차의 동시 진입을 막는다.
지연 경보 이후 출발 신호 결정|process,state,function||지연 경보가 들어오면 관제사는 앞 열차의 위치와 승강장 혼잡 상태를 확인하고 출발 신호를 보낼지 보류할지 결정한다. 지연 경보 이후 출발 신호 결정은 열차 간 안전거리를 유지하는 기능을 하며, 위치 확인이 끝나지 않으면 신호를 보내지 않는다.
저부하 시간대 선로 점검차 투입 순서|process,role,comparison||승객 수가 적은 시간에 선로 점검차를 투입하려면 역무 담당자는 운행 간격표와 점검차 위치를 비교해 투입 시각을 정한다. 저부하 시간대 선로 점검차 투입 순서는 일반 시간대보다 긴 간격을 확보해, 점검차가 출발 신호 경로를 막지 않게 하는 절차다.
도착 예보 변경에 따른 열차 편성 복귀 판단|part_of,state,attribute,other|동시 개입 분리 불가|도착 예보가 변경되면 관제사는 열차 편성 정보와 승강장 안내 상태를 함께 보고 원래 편성으로 되돌릴지 판단한다. 도착 예보 변경에 따른 열차 편성 복귀 판단은 운행 복구 절차의 일부이며, 변경 원인이 여러 건이면 동시 개입 분리 불가로 기록하고 어느 원인도 단독 원인으로 확정하지 않는다.
원격 선로 점검에 따른 배차 안내 조정|process,role,state||원격 감시에서 선로 점검차가 작업 구간에 들어간 것이 확인되면 관제사는 차량 배차표를 수정하고 승강장 안내기에 새 출발 시각을 보낸다. 원격 선로 점검에 따른 배차 안내 조정은 안내기가 이미 지난 배차 상태를 표시하지 않도록 수신 확인 후 화면을 갱신하는 절차다.
현장 재검 결과의 환승 안내 반영|part_of,process,role||현장 재검에서 환승 통로 혼잡이 확인되면 역무 담당자는 대기 승객 흐름과 관제 기록을 대조해 안내 동선을 바꾼다. 현장 재검 결과의 환승 안내 반영은 역 운영 절차의 일부로, 관제 기록에 없는 변경은 적용하지 않아 안내 혼선을 줄인다.
비상 운행 전환의 출발 신호 확인|process,classification,attribute||비상 운행으로 전환해야 하면 역무 담당자는 출발 신호의 상태와 선로 점유 시간을 확인해 다음 열차를 멈출지 결정한다. 비상 운행 전환의 출발 신호 확인은 비상 운전으로 분류되며, 점유 시간이 허용값을 넘으면 출발 신호를 보류한다.
선로 점검차 복귀 후 운행 재개 확인|process,state,function||선로 점검차가 작업 구간에서 돌아오면 관제사는 점검차 위치와 관제 기록을 확인해 출발 신호를 다시 허용할지 결정한다. 선로 점검차 복귀 후 운행 재개 확인은 선로 점유 상태가 해제됐을 때만 운행을 재개하게 하여 후속 열차의 진입을 안전하게 만드는 절차다.
저부하 시간대 출발 신호 인계|process,role,comparison||승객 수가 적은 시간에 교대하면 전 근무자는 운행 간격과 지연 경보를 다음 역무 담당자에게 넘긴다. 저부하 시간대 출발 신호 인계는 현재 간격이 평상 기준보다 넓은지 비교한 뒤, 담당자가 출발 신호의 유지 또는 변경을 결정하게 하는 절차다.
환승 통로 혼잡도 기반 안내 조정|part_of,state,attribute||열차 편성이 바뀌어 환승 승객이 늘어나면 역무 담당자는 환승 통로와 대기 승객 수를 확인해 안내 동선을 조정한다. 환승 통로 혼잡도 기반 안내 조정은 역사 운영의 일부로, 통로 혼잡 상태와 승객 수라는 측정값을 기록해 통로 폐쇄 여부를 판단한다.
배차 변경의 출발 신호 전달 절차|process,role,state||배차표가 수정되면 관제사는 변경된 배차를 승강장 안내기에 보내고, 안내기 수신 상태를 확인한 뒤 출발 신호를 발행한다. 배차 변경의 출발 신호 전달 절차는 안내기와 신호 상태가 어긋난 채 열차가 출발하지 않도록 하는 과정이다.
