concept|relations|other_type|text
학습 목표표와 상담 담당자의 새벽 판독 충돌 조정|state,contrast,comparison||운영 자료의 사례명은 ‘학습·목표표와·상담·담당자의·새벽·판독·충돌·조정’이다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘학습 목표표와 상담 담당자의 새벽 판독 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 기준값과 관측값의 차이를 비교한다. 관측 범위를 넘는 결론은 기록하지 않는다.
강의 모듈 우선 튜터 배정표 예외의 통신 재시도 경로|classification,boundary,function||현장 기록에서 ‘강의·모듈·우선·튜터·배정표·예외의·통신·재시도·경로’ 사례를 먼저 읽는다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘강의 모듈 우선 튜터 배정표 예외의 통신 재시도 경로’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 분류 항목을 정해진 기준으로 구분한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업이 수행하는 기능을 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
우천 관찰에서 접속 로그와 학습자 계정을 가르는 상담 담당자|process,state,contrast||검토표에는 ‘우천·관찰에서·접속·로그와·학습자·계정을·가르는·상담·담당자’라는 사례가 남아 있다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘우천 관찰에서 접속 로그와 학습자 계정을 가르는 상담 담당자’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 발생 순서와 이후 단계를 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
수료 판정 기록과 과제 제출함 지시의 교대 기록 우선순위|boundary,role,attribute||기록된 사례 ‘수료·판정·기록과·과제·제출함·지시의·교대·기록·우선순위’의 입력과 결과를 살핀다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘수료 판정 기록과 과제 제출함 지시의 교대 기록 우선순위’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 관련 값과 측정 시각을 보존한다. 누락된 근거는 별도 항목으로 남긴다.
피드백 게시판과 진도 기록의 충돌 시 학습 목표표 보류 판단|boundary,comparison,state||자료에 적힌 ‘피드백·게시판과·진도·기록의·충돌·시·학습·목표표·보류·판단’ 사례를 시간 순으로 배열한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘피드백 게시판과 진도 기록의 충돌 시 학습 목표표 보류 판단’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 구분이 바뀌는 지점을 따로 표시한다. 기준값과 관측값의 차이를 비교한다. 각 시점의 상태를 구분한다. 관측 범위를 넘는 결론은 기록하지 않는다.
복습 알림과 상담 담당자의 정기 운전 충돌 조정|process,boundary,role||담당자는 ‘복습·알림과·상담·담당자의·정기·운전·충돌·조정’ 사례의 근거부터 확인한다. 자료의 조건이 서로 다르면 출처와 시각을 비교한다. ‘복습 알림과 상담 담당자의 정기 운전 충돌 조정’ 관계의 우선 근거를 확인한 뒤 충돌한 조치는 보류하고 승인된 판단을 기록한다. 발생 순서와 이후 단계를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
진도 기록 우선 피드백 게시판 예외의 발생 직후 경로|state,contrast,comparison||운영 자료의 사례명은 ‘진도·기록·우선·피드백·게시판·예외의·발생·직후·경로’이다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘진도 기록 우선 피드백 게시판 예외의 발생 직후 경로’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 기준값과 관측값의 차이를 비교한다. 확인되지 않은 단계는 사실로 확정하지 않는다.
고부하 운전에서 과제 제출함과 수료 판정을 가르는 튜터 배정표|classification,boundary,function||현장 기록에서 ‘고부하·운전에서·과제·제출함과·수료·판정을·가르는·튜터·배정표’ 사례를 먼저 읽는다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘고부하 운전에서 과제 제출함과 수료 판정을 가르는 튜터 배정표’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 분류 항목을 정해진 기준으로 구분한다. 혼동하기 쉬운 대상의 경계를 구분한다. 작업이 수행하는 기능을 확인한다. 누락된 근거는 별도 항목으로 남긴다.
학습자 계정 기록과 접속 로그 지시의 예외 기간 우선순위|process,state,contrast||검토표에는 ‘학습자·계정·기록과·접속·로그·지시의·예외·기간·우선순위’라는 사례가 남아 있다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘학습자 계정 기록과 접속 로그 지시의 예외 기간 우선순위’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 발생 순서와 이후 단계를 기록한다. 각 시점의 상태를 구분한다. 충돌한 조건을 각각 기록한다. 관측 범위를 넘는 결론은 기록하지 않는다.
튜터 배정표와 강의 모듈의 충돌 시 퀴즈 채점기 보류 판단|boundary,role,attribute||기록된 사례 ‘튜터·배정표와·강의·모듈의·충돌·시·퀴즈·채점기·보류·판단’의 입력과 결과를 살핀다. 두 자료가 다른 결론을 가리키는 경우 각 근거를 따로 확인한다. ‘튜터 배정표와 강의 모듈의 충돌 시 퀴즈 채점기 보류 판단’ 관계의 적용 조건이 맞지 않으면 결정을 보류하고 차이를 기록한다. 서로 다른 대상을 섞지 않고 분리한다. 운영 담당자가 맡은 책임을 확인한다. 관련 값과 측정 시각을 보존한다. 자료가 어긋나면 추가 확인 전까지 판단을 보류한다.
