# concept<TAB>relations<TAB>directly authored text
베이스레이어	function,role	베이스레이어는 피부의 땀을 바깥층으로 이동시켜 활동 중 몸이 젖은 채 식는 것을 줄인다.
보온내피	function,state	보온내피는 외투 안에 결합된 상태에서 공기층을 붙잡아 추운 환경의 열 손실을 늦춘다.
다운충전재	function,attribute	부풀어 오른 다운충전재는 깃털 사이에 많은 정지 공기를 가두어 가벼운 무게로 보온한다.
플리스안감	function,attribute	표면에 잔털이 선 플리스안감은 피부 가까이에 공기를 머물게 하고 차가운 겉감의 촉감을 완화한다.
통기성메시패널	function,boundary	통기성메시패널은 열과 수증기를 내보내지만 바람과 비를 완전히 막는 외피 역할은 하지 않는다.
겨드랑이벤트	function,state	겨드랑이벤트를 열면 몸통의 뜨거운 공기가 빠지고 닫으면 재킷의 방풍 범위가 회복된다.
방풍막	function,part_of,role	방풍막은 의복의 겉감 안쪽에서 이동하는 공기를 차단해 체열이 대류로 빠져나가는 것을 줄이는 층이다.
발열조끼	function,state	발열조끼는 전원을 켠 상태에서 내장 열선에 전류를 흘려 몸통에 보조 열을 공급한다.
냉각조끼	function,process	냉각조끼의 냉매 팩이나 순환수가 몸의 열을 흡수해 고온 작업 중 체온 상승을 늦춘다.
목토시	function,boundary	목토시는 목과 얼굴 아래의 노출을 덮지만 머리 전체의 충격을 보호하는 장비는 아니다.
방수재킷	function,attribute	방수재킷의 막과 봉제 밀봉은 빗물이 안으로 스며드는 길을 막으면서 내부 수증기의 배출을 돕는다.
레인판초	function,comparison	레인판초는 몸과 배낭 위에 넓게 걸쳐 몸에 맞는 방수재킷보다 환기와 급한 착용에 유리하다.
스노게이터	function,role	스노게이터는 바지 끝과 등산화 윗부분을 감싸 눈, 흙, 잔가지가 신발 안으로 들어가는 것을 막는다.
후드챙	function,part_of,role	후드챙은 후드 앞쪽에서 빗물과 햇빛을 눈 주변 바깥으로 돌리는 돌출 구성품이다.
스톰플랩	function,part_of,attribute	스톰플랩은 지퍼나 단추선을 겹쳐 덮어 바람과 빗물이 여밈 틈으로 바로 들어오지 않게 한다.
심실링테이프	function,part_of,process	심실링테이프는 방수 의류의 봉제선 위에 열로 붙어 바늘구멍을 막는 내부 밀봉층이다.
방수지퍼	function,boundary	방수지퍼는 코팅된 맞물림부로 물 유입을 줄이지만 수중에서 영구 기밀을 보장하는 봉인은 아니다.
드로코드	function,state	드로코드를 당기면 후드나 밑단 둘레가 좁아지고 풀면 착용 공간과 환기가 늘어난다.
소매커프	function,role	소매커프는 손목 둘레를 잡아 소매가 밀려 올라가는 것을 막고 찬 공기의 유입을 줄인다.
부츠커버	function,attribute	부츠커버는 신발과 발목 위에 방수층을 더해 물, 오염물, 불꽃이 본래 신발에 직접 닿는 것을 줄인다.
단추	function,state	단추는 반대쪽 단춧구멍을 통과한 닫힘 상태에서 두 옷자락을 겹쳐 유지한다.
스냅단추	function,comparison	스냅단추는 두 금속 부품을 눌러 맞물리므로 구멍에 통과시키는 단추보다 한 손으로 빠르게 여닫는다.
지퍼슬라이더	function,part_of,process	지퍼슬라이더는 두 줄의 이빨을 안쪽 통로로 모으거나 갈라 지퍼의 개폐를 진행하는 이동 부품이다.
