# concept<TAB>relations<TAB>directly authored text
교실용전자칠판	function,role	교실용전자칠판은 큰 화면에 교사의 판서·문서·영상·웹 화면을 함께 표시하고 터치 좌표를 컴퓨터 입력으로 바꾸며 수업 중 쓴 내용을 저장·공유해 판서와 디지털 자료를 연결한다.
수업용실물화상기	function,role	수업용실물화상기는 상부 카메라가 책·실험 재료·손글씨·작은 작품을 근접 촬영하고 초점·확대·밝기를 조절해 전체 학습자에게 화면으로 보여 주며 촬영 당시의 실물 조작을 기록한다.
수업용단초점투사기	function,process	수업용단초점투사기는 강한 빛을 디지털 이미지 패널에 통과시키고 렌즈로 교실 전면의 큰 화면에 초점을 맞춰 글자·그래프·영상을 여러 자리에서 함께 볼 수 있는 크기로 투사한다.
무선학습자응답기	function,process	무선학습자응답기는 학습자가 선택한 번호·짧은 문자·자신감 수준을 고유 단말 번호와 함께 무선으로 보내고 교사 수신기가 즉시 응답 분포·미응답·오답 패턴을 집계해 다음 설명을 조정하게 한다.
교사용시각타이머	function,state	교사용시각타이머는 남은 시간을 숫자와 줄어드는 색 원형으로 함께 보여 주고 설정 시점에 음향·빛·진동으로 알려 언어 이해가 다른 학습자도 활동 전환과 과제 종료를 예측하게 한다.
십진법수모형블록	function,classification	십진법수모형블록은 일·십·백·천 자릿값에 맞는 정육면체·막대·판·큰 정육면체를 쌓고 분해하게 해 묶음과 풀기·올림과 내림·자릿값 비교를 눈과 손으로 확인하게 한다.
동등분할형분수막대	function,comparison	동등분할형분수막대는 길이가 같은 전체를 다른 개수의 동일한 칸으로 나눈 막대를 겹치거나 연결해 다른 분모의 분수 크기를 비교하고 동치분수·덧셈·뺄셈을 길이 변화로 표현한다.
고무밴드지오보드	function,process	고무밴드지오보드는 돌기가 배열된 판에 고무줄을 걸어 점·선분·각·다각형·대칭·넓이를 손으로 만들고 고무줄 위치를 하나씩 바꾸며 도형 성질이 유지되는지 탐구하게 한다.
회전축지구의	function,process	회전축지구의는 지구 표면의 대륙·해양·위도·경도를 구면에 표시하고 경사진 축을 중심으로 회전시켜 낮과 밤·계절·시차·최단 항로가 평면 지도와 다르게 연결되는 것을 입체적으로 보여 준다.
행정구역조립지도퍼즐	function,classification	행정구역조립지도퍼즐은 시·도·국가를 경계선 모양의 조각으로 나누어 인접 지역과 방향을 맞춰 전체를 완성하게 함으로써 위치·영토 크기·해안·국경의 관계를 부분과 전체 조립으로 학습하게 한다.
계절조명형태양계모형	function,process	계절조명형태양계모형은 태양과 행성을 거리 비율로 축소한 회전팔에 배치하고 모터로 공전·자전을 시범하며 지구 축의 기울기와 조명 영역으로 낮밤·계절을, 위치 변화로 행성의 순행·역행을 설명한다.
인체기관분리해부모형	function,part_of	인체기관분리해부모형은 피부·근육·뼈·장기를 층별로 분리·조립하게 해 장기의 형태·위치·인접 구조·크기 차이를 안전하게 탐색하고 호흡·소화·순환·운동계의 부품과 전체 관계를 이해하게 한다.
수업용현미경관찰카메라	function,role	수업용현미경관찰카메라는 접안렌즈 자리에 장착되어 시료의 확대 영상을 화면으로 보내고 배율·초점·스케일 표시를 통일해 여러 학습자가 같은 세포·결정·미생물을 동시에 관찰하고 관찰 화면을 저장하게 한다.
탐구수업용과학실험키트	function,role	탐구수업용과학실험키트는 한 개념을 검증하는 시료·용기·측정기·보호구·변인통제 지침을 모듈로 구성해 학습자가 예측·조작·측정·기록·결론을 안전한 범위에서 직접 수행하게 한다.
교육용전기회로학습보드	function,process	교육용전기회로학습보드는 저전압 전원·저항·전구·스위치·측정점을 손으로 연결하고 오결선 보호를 받으며 직렬·병렬·단락·단선을 바꾸어 밝기·전류·전압 변화를 즉시 관찰하게 한다.
교육용모듈조립로봇키트	function,role	교육용모듈조립로봇키트는 모터·센서·제어보드·바퀴·구조물을 분리된 부품으로 제공하고 블록 코드나 텍스트 프로그램으로 입력·조건·반복·출력을 연결해 학습자가 설계·실행·디버깅의 반복 과정을 경험하게 한다.
음악수업용리듬패드	function,process	음악수업용리듬패드는 크기·색·악기음이 다른 탄성 패드가 손·채로 친 시각과 강도를 감지해 소리를 내고 메트로놈·반주·화면 패턴과 동기화해 박자·셈·음색·여러 성부의 리듬을 동작으로 연습하게 한다.
구강형태관찰발음거울	function,role	구강형태관찰발음거울은 입술·혀·턱·이빨이 보이는 크기와 각도의 반사면을 제공해 학습자가 발음 중 자신의 구강 모양을 교사 시범·입 모양 그림과 비교하고 시각적으로 자기 수정하게 한다.
어휘학습용양면낱말카드	function,classification	어휘학습용양면낱말카드는 한쪽에 단어·문제·그림을, 뒤쪽에 뜻·발음·예문·정답을 담아 열람 전에 회상하게 하고 정답과 비교한 자신감에 따라 다음 복습 묶음을 분류해 회상 연습을 지원한다.
서사학습용이야기순서카드	function,process	서사학습용이야기순서카드는 인물·사건·시간 표지·결과가 그려진 개별 장면을 학습자가 먼저·그런데·때문에·나중에 관계로 배열하고 그 순서를 말·글·극으로 재구성하게 해 인과와 시간 구조를 학습시킨다.
