# concept<TAB>relations<TAB>directly authored text
이더넷프레임	function,role	이더넷프레임은 출발·목적 MAC주소, 유형, 페이로드, 오류검사값을 하나의 링크 계층 전송 단위로 묶는다.
MAC주소	function,attribute	MAC주소는 같은 링크 내에서 네트워크 인터페이스를 구분하는 고정 길이 식별자로 프레임의 출발지와 목적지를 표시한다.
이더넷스위치	function,process	이더넷스위치는 프레임의 출발 MAC주소로 포트 위치를 학습하고 목적 MAC주소에 맞는 포트로만 전달한다.
스위칭테이블	function,state	스위칭테이블은 스위치가 본 MAC주소와 입력 포트 쌍을 유효 시간과 함께 보관해 프레임 출력 경로를 빠르게 고른다.
VLAN	function,boundary	VLAN은 하나의 물리 스위치망을 서로 다른 논리 브로드캐스트 구역으로 나눠 그룹 사이 프레임 확산을 제한한다.
트렁크포트	function,role	트렁크포트는 프레임에 VLAN 식별 태그를 붙여 하나의 물리 링크로 여러 논리 네트워크 트래픽을 함께 운반한다.
스패닝트리프로토콜	function,process	스패닝트리프로토콜은 스위치 사이 순환 링크를 찾아 여분 포트를 차단하고 고장 시 다시 열어 프레임 루프를 막는다.
링크집계	function,role	링크집계는 복수 물리 선로를 하나의 논리 연결로 묶어 트래픽을 분산하고 한 선로가 끊겨도 연결을 유지한다.
네트워크인터페이스카드	function,role	네트워크인터페이스카드는 컴퓨터 메모리의 패킷을 이더넷 프레임과 물리 신호로 바꾸고 수신 프레임을 운영체제에 올린다.
PHY트랜시버	function,process	PHY트랜시버는 링크 계층의 비트열을 구리선의 전기 파형으로 변환하고 수신 신호에서 클록과 비트를 복구한다.
광트랜시버	function,process	광트랜시버는 전기 직렬 데이터를 레이저 빛으로 바꾸어 광섬유에 보내고 돌아온 빛을 다시 전기 비트로 복원한다.
패치패널	function,role	패치패널은 건물의 고정 네트워크 케이블을 번호별 접점에 정리하고 짧은 패치코드로 스위치 포트와 유연하게 연결한다.
라우터	function,process	라우터는 IP패킷의 목적지 주소를 라우팅테이블의 가장 긴 일치 규칙에 대조해 다음 네트워크 호프로 전달한다.
라우팅테이블	function,state	라우팅테이블은 목적 주소 접두사별 다음 호프, 출력 인터페이스, 비용, 출처를 기록해 패킷의 경로 선택에 쓴다.
정적경로	function,classification	정적경로는 관리자가 목적 네트워크와 다음 호프를 직접 설정하며 자동 학습 없이 일정한 전달 방향을 유지한다.
동적라우팅프로토콜	function,process	동적라우팅프로토콜은 라우터들이 연결·경로·비용 정보를 교환하고 링크 변화에 맞춰 라우팅테이블을 자동 갱신한다.
OSPF	function,process	OSPF는 한 자율시스템 안의 링크 상태를 모든 라우터에 확산시키고 최단 경로 알고리즘으로 목적지별 다음 호프를 계산한다.
BGP	function,role	BGP는 서로 다른 자율시스템 사이에 IP 접두사와 경로 속성을 교환하고 운영 정책에 따라 인터넷 경로를 고른다.
기본게이트웨이	function,boundary	기본게이트웨이는 호스트가 자신의 직접 연결 서브넷 밖 목적지로 보낼 패킷을 처음 전달하는 현지 라우터이다.
IP주소	function,attribute	IP주소는 네트워크 계층에서 인터페이스의 위치를 네트워크 부분과 호스트 부분으로 표현해 패킷 라우팅을 가능하게 한다.
서브넷마스크	function,boundary	서브넷마스크는 IP주소의 어느 비트까지가 네트워크 접두사인지 표시해 직접 연결 대상과 라우터 경유 대상을 구분한다.
CIDR	function,classification	CIDR은 IP 네트워크를 고정 클래스 대신 임의 길이의 접두사로 표현해 주소 공간 할당과 경로 요약을 유연하게 한다.
ARP	function,process	ARP는 같은 IPv4 링크에서 대상 IP주소를 브로드캐스트로 질의하고 응답된 MAC주소를 캐시해 프레임 전송에 쓴다.
IPv4	function,classification	IPv4는 32비트 주소와 헤더 정보로 패킷을 식별·분할·라우팅하며 서로 다른 링크 네트워크를 연결한다.
IPv6	function,comparison	IPv6는 128비트 주소, 간소한 기본 헤더, 확장 헤더, 주소 자동 설정으로 IPv4보다 큰 주소 공간과 유연한 기능을 제공한다.
ICMP	function,role	ICMP는 IP 전달 중 목적지 불가, 시간 초과, 재지정 같은 상태를 알리고 응답 요청으로 연결성과 왕복 지연을 점검한다.
TTL	function,state	TTL은 IP패킷이 라우터를 하나 지나때마다 감소하고 0이 되면 패킷을 폐기해 라우팅 루프에서 영원히 순환하지 않게 한다.
NAT	function,boundary	NAT는 사설망 IP주소와 포트를 공인망 주소와 포트로 바꾸고 응답 매핑을 기록해 여러 호스트가 공인주소를 공유하게 한다.
포트포워딩	function,boundary	포트포워딩은 외부 공인주소의 특정 포트로 들어온 연결을 내부 서버의 IP주소와 포트로 고정 변환한다.
DHCP서버	function,role	DHCP서버는 새 호스트의 요청에 IP주소, 서브넷, 게이트웨이, DNS, 임대 시간을 할당하고 사용 중인 주소를 관리한다.
DNS재귀해석기	function,process	DNS재귀해석기는 클라이언트의 도메인 질의를 루트, 상위, 권한 서버에 차례로 묻고 최종 주소 응답을 캐시해 돌려준다.
권한DNS서버	function,role	권한DNS서버는 자신이 담당하는 도메인 영역의 이름·주소·메일·위임 레코드에 대한 최종 신뢰 응답을 제공한다.
DNS캐시	function,state	DNS캐시는 이전 이름 해석 결과를 레코드의 유효 시간 동안 보관해 동일한 질의의 지연과 상위 DNS 부하를 줄인다.
TCP	function,role	TCP는 순서번호, 확인응답, 재전송, 흐름·혼잡 제어로 애플리케이션 바이트 흐름을 손실 없이 순서대로 전달한다.
UDP	function,boundary	UDP는 연결 설정과 재전송 없이 데이터그램을 빠르게 보내며 순서, 도착, 중복 제거는 필요한 응용이 따로 다룬다.
TCP핸드셰이크	function,process	TCP핸드셰이크는 SYN과 ACK 플래그를 세 단계로 교환해 양쪽의 초기 순서번호와 수신 가능 상태를 확인한 후 연결을 연다.
TCP혼잡제어	function,state	TCP혼잡제어는 확인응답 속도와 패킷 손실을 관찰해 전송 창을 증가·감소시키고 네트워크의 혼잡 용량에 맞춘다.
소켓	function,boundary	소켓은 IP주소, 포트, 전송 프로토콜, 연결 상태를 묶어 프로세스에 네트워크 바이트 입출력용 종단점을 제공한다.
포트번호	function,attribute	포트번호는 한 IP 호스트 안에서 수신 데이터를 어느 서비스나 프로세스 소켓에 전달할지 구분하는 16비트 식별자이다.
HTTP요청	function,role	HTTP요청은 메서드, 대상 URI, 헤더, 선택적 본문을 묶어 클라이언트가 서버 자원에 수행할 작업과 조건을 알린다.
HTTP응답	function,role	HTTP응답은 상태코드, 헤더, 선택적 본문으로 서버가 요청을 처리한 결과, 자원 형식, 캐시·인증 지침을 돌려준다.
HTTPS	function,boundary	HTTPS는 HTTP 메시지를 TLS 세션 안에서 암호화하고 상대 서버 인증과 무결성 검사를 추가해 중간의 도청·변조를 막는다.
TLS핸드셰이크	function,process	TLS핸드셰이크는 지원 알고리즘, 난수, 인증서, 키 교환 정보를 주고받아 상대를 확인하고 세션 암호키를 합의한다.
디지털인증서	function,role	디지털인증서는 공개키, 주체 이름, 발급자, 유효 기간, 용도를 발급기관의 서명과 묶어 키가 특정 주체에 속함을 증명한다.
인증기관	function,role	인증기관은 주체와 도메인 권한을 검증한 후 공개키 인증서에 자신의 서명을 붙여 신뢰 사슬의 기준을 제공한다.
역방향프록시	function,role	역방향프록시는 외부 클라이언트 요청을 대표 주소에서 받아 내부 서버로 전달하고 TLS, 캐시, 압축, 라우팅을 중앙 처리한다.
로드밸런서	function,state	로드밸런서는 여러 서버의 상태, 연결수, 응답시간, 가중치를 보고 새 요청을 분산해 과부하와 단일 고장을 줄인다.
방화벽	function,boundary	방화벽은 패킷의 주소, 포트, 프로토콜, 연결 상태, 응용 정보를 정책과 대조해 허용된 통신만 보호 경계를 통과시킨다.
상태기반패킷필터	function,state	상태기반패킷필터는 TCP 핸드셰이크와 응답 흐름을 기록해 기존 허용 세션에 속하는 반환 패킷과 새 접근을 구분한다.
침입탐지시스템	function,boundary	침입탐지시스템은 트래픽과 호스트 행위에서 알려진 공격 패턴과 비정상 변화를 찾아 경고하지만 통신을 자동 차단하지는 않는다.
침입방지시스템	function,process	침입방지시스템은 실시간 통신 경로에서 공격 서명과 정책 위반을 탐지하면 패킷을 버리고 세션을 초기화해 확산을 막는다.
가상사설망	function,boundary	가상사설망은 공용 네트워크 위에 암호화된 터널을 만들어 먼 호스트나 사이트가 같은 사설망에 있는 것처럼 통신하게 한다.
터널링프로토콜	function,process	터널링프로토콜은 원래 패킷을 다른 네트워크 프로토콜 헤더 안에 캡슐화해 중간망을 통과시키고 끝에서 다시 꺼낸다.
프록시서버	function,boundary	프록시서버는 클라이언트 대신 외부 자원을 요청하고 응답을 중계해 직접 연결을 감추며 접근제어, 기록, 캐시를 적용한다.
무선액세스포인트	function,role	무선액세스포인트는 무선랜 프레임과 유선 이더넷 프레임을 중계하고 무선 단말의 결합, 인증, 암호화, 전송 일정을 관리한다.
무선랜컨트롤러	function,role	무선랜컨트롤러는 여러 액세스포인트의 채널, 출력, SSID, 보안 정책, 로밍을 중앙에서 조정해 전파 간섭과 운영 편차를 줄인다.
SSID	function,attribute	SSID는 무선랜이 비콘과 프로브 프레임에 실어 보내는 네트워크 이름으로 단말이 결합할 논리 무선 서비스를 구분한다.
WPA3	function,boundary	WPA3는 개별 세션 키 합의, 강한 암호화, 관리 프레임 보호로 무선랜의 도청·사전 비밀번호 추측·위조 접속 위험을 줄인다.
