# concept<TAB>relations<TAB>directly authored text
골판지상자	function,attribute	골판지상자의 파형 종이층은 적은 무게로 압축 충격을 흡수하고 제품 둘레에 쌓을 수 있는 벽을 만든다.
목재크레이트	function,comparison	목재크레이트는 얇은 종이 포장보다 무거운 기계와 불규칙한 화물을 단단한 프레임으로 보호한다.
플라스틱토트	function,state	플라스틱토트는 반복 세척과 회수에 쓰이며 뚜껑을 닫으면 작은 부품의 분실과 오염을 줄인다.
접이식컨테이너	function,state	접이식컨테이너는 화물을 담을 때 벽을 세우고 빈 채 돌아갈 때 접어 운송 부피를 줄인다.
벌크백	function,attribute	큰 직물 벌크백은 분말과 입상 원료를 한 번에 담고 위쪽 고리로 지게차에 매달린다.
드럼통	function,boundary	원통형 드럼통은 액체와 분말을 밀폐 운반하지만 압축가스를 저장하는 용기는 아니다.
IBC탱크	function,attribute	금속 격자에 둘러싸인 IBC탱크는 대량 액체를 팔레트 규격으로 저장하고 아래 밸브로 배출한다.
우편봉투	function,role	우편봉투는 납작한 문서와 작은 물품을 감싸 주소 표시와 우편 분류가 가능한 한 단위로 만든다.
완충봉투	function,attribute	기포층이 붙은 완충봉투는 소형 전자제품과 깨지기 쉬운 물건의 가벼운 충격과 긁힘을 줄인다.
팔레트박스	function,role	팔레트박스는 하부 포크 진입부와 높은 벽을 결합해 벌크 부품을 적재 단위로 보관한다.
자동제함기	function,process	자동제함기는 접힌 골판지를 펼쳐 사각 형태로 만들고 아래 날개를 접어 테이프로 고정한다.
박스테이핑기	function,state	박스테이핑기는 상자가 통과할 때 위아래 이음선을 따라 접착테이프를 붙이고 정해진 길이에서 자른다.
스트래핑기	function,process	스트래핑기는 포장 묶음 둘레에 밴드를 감아 당긴 뒤 끝을 접합해 풀림을 막는다.
열수축밴딩기	function,boundary	열수축밴딩기는 좁은 필름 띠를 용기 목에 수축시켜 개봉 흔적을 만들며 상자 전체를 감싸지는 않는다.
스트레치래퍼	function,process	스트레치래퍼는 팔레트를 돌리거나 필름 헤드를 이동해 적재물 둘레에 신축 필름을 여러 겹 감는다.
수축터널	function,role	수축터널은 필름을 씌운 제품에 고른 열풍을 가해 포장재가 윤곽에 밀착되게 한다.
완충재성형기	function,process	완충재성형기는 종이나 필름을 구기고 공기를 넣어 빈 포장 공간을 채울 보호재로 만든다.
종이테이프디스펜서	function,state	종이테이프디스펜서는 설정 길이만큼 테이프를 내보내고 접착면을 활성화해 상자 봉합을 돕는다.
코너보호대	function,part_of,role	코너보호대는 밴드 아래의 상자 모서리에 놓여 집중 압력을 넓게 분산하고 눌림을 막는다.
