# concept<TAB>relations<TAB>directly authored text
태양광모듈	function,role	태양광모듈은 여러 태양전지셀을 내후성 패널에 연결해 빛을 직류 전력으로 변환한다.
태양전지셀	function,process	태양전지셀은 반도체 접합에 빛이 닿을 때 전자와 정공을 분리해 전류가 흐르게 한다.
바이패스다이오드	function,state	바이패스다이오드는 그늘진 태양전지 문자열을 전류가 우회하게 해 과열과 출력 손실을 줄인다.
태양광접속함	function,role	태양광접속함은 여러 모듈 문자열의 직류 회로를 모아 보호소자를 거쳐 인버터로 보낸다.
최대전력점추종기	function,process	최대전력점추종기는 태양광 전압과 전류를 조절해 일사량과 온도가 바뀌어도 출력이 가장 큰 점을 찾는다.
태양광인버터	function,process	태양광인버터는 모듈의 직류 전력을 계통 주파수와 위상에 맞는 교류 전력으로 바꾸어 송전한다.
일사량계	function,attribute	일사량계는 수평면이나 모듈 평면에 도달한 태양 복사 에너지를 측정해 발전 성능 분석에 쓴다.
태양추적구동기	function,state	태양추적구동기는 하루 동안 패널이 햇빛을 직각에 가깝게 받도록 방위와 기울기를 천천히 바꾼다.
집광거울	function,process	집광거울은 넓은 면적에 닿은 햇빛을 반사해 작은 흡수기에 모아 높은 온도의 열을 만든다.
태양열흡수관	function,part_of,role	태양열흡수관은 집광된 빛을 흡수해 관 안의 열전달 유체를 데우고 열을 증기 공정으로 운반한다.
축열염탱크	function,state	축열염탱크는 가열된 용융염을 단열 용기에 저장해 해가 진 후에도 증기 발생에 쓸 열을 공급한다.
태양열증기발생기	function,process	태양열증기발생기는 고온 열전달 유체와 물을 분리된 통로로 흐르게 해 터빈용 증기를 만든다.
풍력블레이드	function,attribute	풍력블레이드는 양력이 생기는 단면으로 바람의 운동 에너지를 회전 토크로 바꿔 허브에 전달한다.
풍력허브	function,role	풍력허브는 세 개 날개의 뿌리를 한 축에 고정하고 피치 기구와 회전 토크를 나셀에 연결한다.
피치구동기	function,state	피치구동기는 풍속과 출력에 따라 블레이드 각도를 바꿔 양력을 조절하고 강풍 때 로터를 보호한다.
요구동기	function,state	요구동기는 나셀을 탑 위에서 회전시켜 로터 면이 바람 방향을 향하도록 정렬한다.
풍력증속기	function,comparison	풍력증속기는 큰 로터의 느린 회전을 작은 발전기가 필요로 하는 빠른 회전으로 바꾸며 토크는 낮춘다.
풍력발전기	function,process	풍력발전기는 로터 축의 회전으로 자기장과 권선 사이에 유도전압을 만들어 전기 에너지를 생산한다.
나셀냉각기	function,state	나셀냉각기는 발전기와 변환장치에서 나온 열을 외부 공기로 배출해 밀폐된 나셀 온도를 제한 범위에 두게 한다.
