# concept<TAB>relations<TAB>directly authored text
도시대기측정소	function,role	도시대기측정소는 가스와 입자상 오염물을 일정한 높이에서 연속 분석하고 시간·풍향·기상 정보와 함께 저장해 지역 대기질 경보와 장기 추세 평가에 쓴다.
미세먼지여과채취기	function,process	미세먼지여과채취기는 펌프로 일정한 부피의 공기를 필터에 통과시켜 입자를 모으고 채취 전후 질량 차이와 유량으로 대기 중 먼지 농도를 산출한다.
베타선흡수먼지측정기	function,attribute	베타선흡수먼지측정기는 필터에 쌓인 입자가 베타선을 흡수하는 정도를 채취 전후로 비교해 시간당 미세먼지 질량 농도를 연속적으로 계산한다.
광산란입자계수기	function,attribute	광산란입자계수기는 흡입한 공기 속 개별 입자가 레이저 빛을 산란시키는 신호의 크기와 횟수를 측정해 입경별 개수농도와 질량농도를 추정한다.
고유량대기시료채취기	function,process	고유량대기시료채취기는 큰 펌프로 단시간에 많은 공기를 입경 분리기와 필터로 보내 미량 금속·이온·유기 성분을 분석할 충분한 입자 질량을 모은다.
대기가스포집백	function,state	대기가스포집백은 내부를 시료 가스로 여러 번 플러싱한 뒤 밸브를 닫아 현장의 휘발성 기체 조성을 흡착·응축 변화 없이 분석실까지 보존한다.
수동확산식시료기	function,process	수동확산식시료기는 화학물질이 포함된 흡착제를 주변 공기에 일정 기간 노출해 분자 확산으로 모은 후 보정된 흡수량으로 기간 평균 농도를 구한다.
자외선대기오존분석기	function,attribute	자외선대기오존분석기는 채취 공기를 오존 흡수 파장의 빛에 통과시킨 뒤 기준 셀과 투과 강도를 비교해 반응성 가스의 간섭을 줄인 오존 농도를 낸다.
화학발광질소산화물분석기	function,process	화학발광질소산화물분석기는 시료의 일산화질소를 오존과 반응시켜 생긴 빛을 감지하고 변환기로 이산화질소까지 환원한 전후 차로 각 성분을 정량한다.
형광법황산화물분석기	function,process	형광법황산화물분석기는 대기 시료의 이산화황을 자외선으로 자극해 내는 형광 강도를 측정하고 스크러버와 제로 가스로 배경 신호를 보정해 농도를 계산한다.
비분산적외선일산화탄소계	function,attribute	비분산적외선일산화탄소계는 가스가 특정 적외선 파장을 흡수하는 정도를 참조 경로와 비교해 연소·환기 공간의 일산화탄소 농도를 실시간으로 표시한다.
가스크로마토그래프대기탄화수소분석기	function,classification	가스크로마토그래프대기탄화수소분석기는 대기 중 휘발성 성분을 칼럼 보유 시간으로 분리하고 이온화 또는 화염 신호를 읽어 종류별 농도와 총량을 구한다.
악취시료진공포집통	function,state	악취시료진공포집통은 무취 용기의 진공으로 현장 공기를 일정한 부피만큼 빨아들이고 기밀 밸브로 닫아 희석·흡착 없이 판정요원의 냄새 평가까지 운반한다.
도시기상관측탑	function,role	도시기상관측탑은 지면 영향에서 벗어난 여러 높이에서 풍향·풍속·온도·습도·복사를 측정해 오염물이 퍼지거나 정체할 대기 안정도와 혼합조건을 판단한다.
삼차원초음파풍향풍속계	function,attribute	삼차원초음파풍향풍속계는 서로 다른 방향의 초음파 펄스가 풍하측 사이를 왕복하는 시간 차를 읽어 수평·수직 바람 성분과 돌풍을 기계 움직임 없이 계산한다.
산성강하물채취기	function,process	산성강하물채취기는 넓은 깔때기로 비나 눈을 받아 차광·냉각된 용기에 모으고 산도·전기전도도·황산염·질산염을 분석할 때까지 대기와 반응하지 않게 보존한다.
대기침적물포집판	function,process	대기침적물포집판은 수평 표면을 일정 기간 노출해 중력 낙하·건성 침적·안개 방울로 내려오는 먼지와 금속·영양염을 모아 면적당 침적량을 구한다.
도시환경소음측정국	function,attribute	도시환경소음측정국은 보정된 마이크로폰으로 주파수별 음압을 연속 기록하고 청각 가중치와 시간대별 평균·최대값을 산출해 교통·산업 소음지도를 갱신한다.
휴대형환경진동계	function,attribute	휴대형환경진동계는 건물 바닥이나 지반의 가속도·속도·변위를 축별로 측정해 건설·철도·발파 진동이 사람과 구조물에 전달되는 크기와 빈도를 평가한다.
야간빛공해휘도계	function,attribute	야간빛공해휘도계는 관측 방향에서 오는 빛의 휘도와 색온도를 측정해 간판·가로등·경관 조명이 야간 시각·수면·야생동물에 영향을 줄 범위를 확인한다.
굴뚝배출가스자동측정장치	function,process	굴뚝배출가스자동측정장치는 배기에서 입자와 가스를 연속 채취해 수분·온도·유량을 보정한 농도와 배출량을 산출하고 초과·교정·가동 정보를 원격 전송한다.
휴대형정색가스검지관	function,classification	휴대형정색가스검지관은 양끝을 깨고 소형 펌프로 일정 부피의 공기를 지시약 층에 통과시켜 변한 색의 길이를 눈금과 비교해 특정 가스의 즉시 농도 범위를 알려 준다.
주택라돈적산검출기	function,state	주택라돈적산검출기는 공기 중 라돈과 붕괴 산물이 내는 알파 입자나 전기 신호를 일정 기간 누적해 단기 변동보다 장기 평균 노출량을 표시한다.
석면공기시료펌프	function,process	석면공기시료펌프는 작업자 호흡영역이나 철거 현장의 공기를 필터에 정해진 유량으로 통과시켜 섬유를 모으고 현미경 계수용 노출 시료를 준비한다.
자동화분포집기	function,process	자동화분포집기는 바람을 향한 흡입구 뒤의 드럼을 일정한 속도로 회전시켜 테이프에 붙은 화분을 시간순으로 보존하고 교정된 입자 수로 계절별 농도를 기록한다.
토양호흡플럭스챔버	function,process	토양호흡플럭스챔버는 토양 표면을 일정 면적으로 덮고 이산화탄소·메탄·아산화질소 농도가 시간에 따라 변하는 속도를 측정해 면적당 배출량을 구한다.
에디공분산플럭스탑	function,process	에디공분산플럭스탑은 세 방향 풍속과 기체 농도를 초당 여러 번 동시 측정해 수직 바람 변동과 농도 변동의 공분산으로 생태계와 대기 사이 순 탄소교환량을 계산한다.
대기에어로솔라이다	function,process	대기에어로솔라이다는 지상에서 레이저 펄스를 위로 보내고 분자·입자·구름에서 돌아온 빛의 시간·파장·편광을 분석해 수직 농도 분포와 이동을 추적한다.
위성대기관측분광기	function,process	위성대기관측분광기는 지표와 대기를 통과한 태양빛이 파장별로 흡수·산란된 정도를 교차 경로와 비교해 오존·이산화질소·메탄·에어로솔의 수평 분포를 지도화한다.
대기오염역궤적분석모델	function,process	대기오염역궤적분석모델은 관측 지점의 시간별 풍장을 거꾸로 적분해 공기 덩어리가 거쳐 온 경로와 높이를 추정하고 잠재 배출 지역과 운반 시간을 계산한다.
# 수질·토양·생태 관측 31~60
현장다항목수질프로브	function,attribute	현장다항목수질프로브는 하나의 보호 하우징에 온도·산도·전도도·용존산소·탁도 센서를 묶어 같은 물 덩어리의 변화를 동시에 측정한다.
광학식용존산소전극	function,attribute	광학식용존산소전극은 산소에 반응하는 형광막을 빛으로 읽어 소모 없이 물속 산소 농도를 측정하고 온도·염분 보정으로 하천·양식장의 저산소 상태를 알린다.
수질클로로필형광센서	function,attribute	수질클로로필형광센서는 물에 파란빛을 쏘아 조류 색소에서 나오는 빨간 형광을 읽어 식물플랑크톤 생체량과 녹조 성장의 시간별 변화를 추정한다.
