# concept<TAB>relations<TAB>directly authored text
청진기	function,role	청진기는 가슴과 배 안에서 생기는 미세한 소리를 귀로 전달해 심음·호흡음·장음의 리듬과 이상을 진찰하게 한다.
전자혈압계	function,process	전자혈압계는 커프를 부풀려 동맥의 진동 파형을 감지하고 계산된 수축기·이완기 혈압과 맥박을 표시한다.
상완자동혈압계	function,boundary	상완자동혈압계는 팔꿈치 위쪽을 압박해 혈압을 반복 측정하며 손목형보다 심장 높이를 안정적으로 맞추기 쉽다.
맥박산소측정기	function,attribute	맥박산소측정기는 손가락을 통과한 두 파장의 빛 흡수 차이로 동맥혈 산소포화도와 맥박수를 비침습적으로 추정한다.
임상체온계	function,state	임상체온계는 구강·겨드랑이·귀·이마 등의 열을 감지해 현재 체온을 수치로 보여 발열과 저체온 여부를 판단하게 한다.
혈당측정기	function,process	혈당측정기는 소량의 모세혈을 시험지에 묻혀 포도당과 효소의 반응에서 생기는 전기 신호를 혈당 농도로 환산한다.
연속혈당센서	function,comparison	연속혈당센서는 피하조직의 간질액 포도당을 주기적으로 읽어 시간별 상승·하락 추세와 임계값 벗어남을 알린다.
심전도계	function,process	심전도계는 피부에 붙인 전극으로 심장의 전기 활동을 시간순으로 기록해 리듬·전도·허혈 이상을 판독하게 한다.
홀터심전도기	function,state	홀터심전도기는 휴대형 전극과 기록기로 일상생활 중 심전도를 장시간 저장해 일시적 부정맥이 나타난 시점을 찾는다.
운동부하검사기	function,comparison	운동부하검사기는 트레드밀이나 자전거의 강도를 단계적으로 높이며 심전도·혈압·증상을 비교해 심폐 예비력을 평가한다.
폐활량계	function,attribute	폐활량계는 마스크나 마우스피스로 들이마시고 내쉰 공기의 부피와 속도를 측정해 기도 폐쇄와 폐용적 저하를 확인한다.
최대호기유량계	function,comparison	최대호기유량계는 사용자가 한꺼번에 세게 내쉴 때의 최대 기류를 재고 개인 평소값과 비교해 천식 악화 조짐을 보여 준다.
청력검사기	function,attribute	청력검사기는 주파수와 크기가 다른 소리를 귀마다 제시해 들을 수 있는 가장 작은 소리의 크기를 청력 역치로 기록한다.
안압계	function,attribute	안압계는 각막을 일정한 힘으로 누르거나 공기를 쏜 뒤 반응을 읽어 안구 내부 압력을 추정하고 녹내장 선별을 돕는다.
검안경	function,role	검안경은 조명과 확대 광학계로 동공을 통해 망막·시신경·혈관을 비추어 안저 병변과 신경 손상 징후를 관찰하게 한다.
# 진찰과 영상 16~30
이경	function,role	이경은 귀구멍을 밝히고 시야를 확대해 외이도의 상처·귀지·염증과 고막의 색·형태·움직임을 확인하게 한다.
후두경	function,role	후두경은 혀를 옆으로 밀고 후두를 밝혀 성문과 기도 입구를 노출하며 기관내튜브 삽입과 후두 병변 관찰을 돕는다.
피부경	function,attribute	피부경은 편광·조명·확대를 이용해 피부 병변의 색소망·혈관·경계를 자세히 보여 육안 관찰보다 병변 구조를 구분하게 한다.
반사망치	function,process	반사망치는 힘줄 주위를 가볍게 두드려 나타나는 불수의적 근육 수축의 크기와 대칭을 비교해 말초·중추 신경 기능을 점검한다.
진동소리굽쇠	function,boundary	진동소리굽쇠는 특정 주파수로 울린 뒤 뼈나 관절에 대거나 귀 가까이에서 들려주어 골전도·공기전도와 진동 감각의 경계를 확인하게 한다.
초음파진단기	function,process	초음파진단기는 탐촉자에서 보낸 고주파 소리가 조직 경계에서 돌아오는 시간과 강도를 화면의 해부학적 영상으로 바꾼다.
도플러혈류계	function,attribute	도플러혈류계는 움직이는 혈구에서 반사된 초음파의 주파수 변화를 이용해 혈류의 방향과 속도, 혈관 협착 정도를 평가한다.
엑스선촬영기	function,process	엑스선촬영기는 몸을 통과한 방사선의 감쇠 차이를 평면 영상으로 기록해 뼈·폐·치아의 구조와 병변 위치를 보여 준다.
이동형엑스선장치	function,role	이동형엑스선장치는 촬영실로 이동하기 어려운 환자의 병상 옆으로 움직여 가슴·사지·관 위치를 바로 촬영하게 한다.
유방촬영기	function,attribute	유방촬영기는 유방을 압박해 조직 두께를 줄인 상태에서 낮은 선량의 엑스선을 쏘아 미세석회화와 종괴를 선명하게 표현한다.
치과파노라마촬영기	function,process	치과파노라마촬영기는 엑스선 원과 감지기를 머리 주위로 회전시켜 위아래턱·치아·턱관절을 한 장의 연속 영상으로 펼쳐 보인다.
전산화단층촬영기	function,process	전산화단층촬영기는 여러 각도에서 받은 엑스선 투과량을 컴퓨터로 재구성해 몸 안의 횡단면과 입체 구조를 보여 준다.
자기공명영상장치	function,boundary	자기공명영상장치는 강한 자기장과 고주파 펄스로 수소 핵의 신호를 얻어 연조직 대비를 높이며 이온화방사선은 사용하지 않는다.
양전자방출단층촬영기	function,process	양전자방출단층촬영기는 방사성 추적자에서 나온 양전자 소멸 신호를 감지해 조직의 대사·혈류 활성을 입체적으로 지도화한다.
감마카메라	function,attribute	감마카메라는 몸속 방사성 의약품이 방출하는 감마선의 위치와 강도를 재구성해 장기별 섭취량과 기능 분포를 영상화한다.
# 내시경과 검체 31~45
내시경	function,role	내시경은 유연한 관 끝의 카메라와 조명으로 몸속 공간을 보여 주고 채널을 통해 조직 채취·지혈·이물 제거를 수행하게 한다.
위내시경	function,boundary	위내시경은 입을 통해 식도·위·십이지장 점막을 확대 관찰하며 대장 검사용 내시경과 접근 경로를 달리한다.
대장내시경	function,process	대장내시경은 항문으로 삽입해 대장 점막을 확인하고 공기나 이산화탄소를 넣어 주름을 펴며 용종 제거와 생검을 돕는다.
기관지내시경	function,role	기관지내시경은 코나 입에서 기도로 들어가 기관과 기관지를 직접 보여 주고 세척액·세포·조직을 채취하게 한다.
관절경	function,role	관절경은 작은 절개로 관절안에 들어가 연골·인대·활막을 보여 주고 수술 기구가 손상 조직을 수리할 경로를 제공한다.
캡슐내시경	function,process	캡슐내시경은 삼킨 소형 카메라가 소화관을 통과하며 촬영한 영상을 무선으로 보내 일반 내시경이 닿기 힘든 소장을 평가한다.
