# concept<TAB>relations<TAB>directly authored text
취수탑	function,role	취수탑은 호수의 여러 높이에서 상태가 나은 물을 선택해 원수 도수관으로 보낸다.
하천취수구	function,boundary	하천취수구는 하천물을 정수장으로 들이되 큰 표류물과 어류의 진입은 거른다.
호수취수관	function,attribute	호수취수관은 호안에서 멀리 떨어진 수심의 물을 끌어와 탁도와 수온 변동을 줄인다.
원수도수관	function,role	원수도수관은 취수 지점의 처리하지 않은 물을 정수장 유입부까지 밀폐된 경로로 운반한다.
원수조정지	function,state	원수조정지는 취수량이 변해도 정수 공정에 일정한 유량을 보낼 수 있게 물을 임시 저장한다.
취수스크린	function,process	취수스크린은 원수가 통과할 때 나뭇가지와 쓰레기를 걸러 후단 펌프의 막힘과 손상을 줄인다.
조류차단막	function,boundary	조류차단막은 표층에 모인 녹조가 취수구로 흘러드는 것을 줄이지만 물에 녹은 물질까지 제거하지는 않는다.
집수매거	function,process	집수매거는 강변 모래층을 통과한 물을 지하 유공관으로 모아 자연 여과 효과를 이용한다.
지하수관정	function,role	지하수관정은 대수층까지 내려간 공을 통해 생활용수와 공정용수로 쓸 지하수를 올려 보낸다.
관정스크린	function,boundary	관정스크린은 대수층의 물은 우물 안으로 들이고 모래와 자갈은 가는 틈 밖에 남겼다.
우물케이싱	function,part_of,role	우물케이싱은 천공 공벽이 무너지지 않게 받치고 지표의 오염수가 관정으로 스며들지 못하게 한다.
심정펌프	function,process	심정펌프는 깊은 관정 속에서 회전차로 지하수의 압력을 높여 지상 배관까지 끌어올린다.
원수탁도계	function,attribute	원수탁도계는 빛의 산란 정도로 유입수의 흐림을 연속 측정해 약품 주입량 조정에 쓴다.
원수수질부표	function,process	원수수질부표는 수면을 따라 움직이며 수온, 산소, 염분, 조류 신호를 기록해 변화를 조기에 알린다.
취수구역표지	function,boundary	취수구역표지는 음용수 취수 보호 범위를 보여 보트 접근과 오염 행위가 제한되는 공간을 구분한다.
혼화지	function,process	혼화지는 응집제가 원수 전체에 빠르게 퍼지도록 짧고 강한 흐름으로 물과 약품을 섞는다.
급속혼화기	function,role	급속혼화기는 회전 임펠러로 약품을 수초 내에 고르게 분산시켜 응집 반응이 일정하게 시작되게 한다.
응집제주입기	function,attribute	응집제주입기는 유입 탁도와 유량에 맞춰 정해진 농도의 약품을 배관에 정밀하게 넣는다.
응집지	function,process	응집지는 미세 입자가 서로 붙어 친전 가능한 큰 플록으로 자라도록 물을 천천히 교반한다.
플록형성기	function,process	플록형성기는 완만한 회전으로 입자 충돌을 늘리면서 이미 커진 플록이 깨지지 않게 한다.
