# concept<TAB>relations<TAB>directly authored text
저항기	function,attribute	저항기는 소재의 전기저항으로 회로 전류를 제한하고 전압을 나누며 소비한 전력을 열로 바꾼다.
가변저항기	function,state	가변저항기는 접점이 저항체 위를 움직이게 해 회로에 들어가는 저항값을 사용자가 바꾸게 한다.
전위차계	function,attribute	전위차계는 양단에 걸린 전압을 와이퍼 위치에 따라 나눈 아날로그 신호로 만들어 조작 위치를 나타낸다.
서미스터	function,attribute	서미스터는 온도에 따라 전기저항이 크게 변하는 특성을 이용해 온도를 감지하거나 돌입전류를 제한한다.
광저항	function,attribute	광저항은 받는 빛이 강해질수록 저항값이 변하므로 주변 밝기를 간단한 전압 변화로 바꾸어 준다.
커패시터	function,state	커패시터는 두 도체판 사이 전기장에 전하를 잠시 저장해 전압 변동을 완화하고 필요할 때 방전한다.
전해커패시터	function,classification,subclass_of	전해커패시터는 커패시터의 하위 유형으로, 전해질을 이용해 작은 부피에 큰 정전용량을 제공하지만 극성을 맞춰야 한다.
인덕터	function,state	인덕터는 코일의 자기장에 에너지를 저장하고 전류가 급격히 바뀌는 것을 억제해 필터와 전력 변환에 쓴다.
페라이트비드	function,boundary	페라이트비드는 도선의 저주파 전류는 통과시키면서 고주파 잡음에는 큰 임피던스를 제공해 열로 소모한다.
다이오드	function,boundary	다이오드는 순방향 전류는 통과시키고 역방향 전류는 억제해 정류와 역극성 보호에 사용된다.
제너다이오드	function,state	제너다이오드는 역방향 전압이 정해진 항복전압을 넘으면 전류를 흘려 회로 전압을 일정하게 제한한다.
발광다이오드	function,process	발광다이오드는 순방향 전류가 흐를 때 반도체의 전자와 정공이 결합하며 나온 에너지를 빛으로 방출한다.
포토다이오드	function,process	포토다이오드는 반도체 접합에 닿은 빛으로 전자와 정공을 만들어 광량에 비례하는 전류 신호를 출력한다.
트랜지스터	function,role	트랜지스터는 작은 입력 전류나 전압으로 큰 출력 전류를 제어해 신호를 증폭하거나 전자 스위치로 작동한다.
MOSFET	function,state	MOSFET은 게이트 전압으로 채널의 전도도를 바꿔 드레인 전류를 빠르게 열고 닫으며 입력 전류를 거의 소비하지 않는다.
IGBT	function,role	IGBT는 MOS 게이트의 쉽은 제어와 바이폴라 전도의 낮은 손실을 결합해 고전압 전력을 스위칭한다.
연산증폭기	function,comparison	연산증폭기는 두 입력 전압의 차이를 매우 큰 이득으로 증폭해 필터, 센서 신호 처리, 피드백 제어에 쓴다.
