# concept<TAB>relations<TAB>directly authored text
급속냉각기	function,process	급속냉각기는 조리된 식품에 찬 공기를 강하게 순환시켜 미생물이 잘 증식하는 온도 구간을 빠르게 통과시킨다.
급속냉동기	function,comparison	급속냉동기는 완만한 냉동보다 얼음 결정을 작게 만들어 해동 뒤 식품 조직의 손상을 줄인다.
진공냉각기	function,process	진공냉각기는 챔버 압력을 낮춰 채소 표면의 물을 증발시키고 그 기화열로 내부 온도를 떨어뜨린다.
저온숙성고	function,state	저온숙성고는 설정한 온도와 습도를 유지해 고기와 치즈가 변질되지 않으면서 천천히 숙성되게 한다.
김치숙성고	function,boundary	김치숙성고는 발효 단계에 맞춰 온도를 바꾸며 단순히 모든 식품을 얼리는 장치는 아니다.
와인셀러	function,attribute	진동과 빛을 줄인 와인셀러는 병을 안정된 온도에 보관해 향과 맛이 급격히 변하는 것을 막는다.
냉장쇼케이스	function,role	투명한 냉장쇼케이스는 판매 식품을 보이게 진열하면서 찬 공기로 안전한 보관 온도를 유지한다.
콜드테이블	function,role	콜드테이블은 상판에서 재료를 준비하는 동안 아래 냉장칸이 자주 쓰는 식재료를 차갑게 보관한다.
아이스뱅크	function,state	아이스뱅크는 전력 수요가 낮을 때 얼음을 만들고 필요할 때 녹는 냉열을 공정에 공급한다.
냉매증발기	function,part_of,role	냉매증발기는 냉장 설비 안에서 냉매가 기화하며 주변 공기의 열을 흡수하는 열교환 부품이다.
식품건조기	function,process	식품건조기는 따뜻한 공기를 재료 사이로 보내 수분을 증발시키고 부패가 느린 상태로 만든다.
동결건조기	function,boundary	동결건조기는 얼린 식품의 얼음을 진공에서 승화시켜 모양을 보존하며 액체를 끓여 농축하는 장치와 다르다.
분무건조기	function,process	분무건조기는 액상 식품을 미세 방울로 뿌려 뜨거운 공기와 접촉시키고 짧은 시간에 분말로 바꾼다.
진공건조기	function,comparison	진공건조기는 낮은 압력에서 수분의 끓는점을 낮춰 대기압 열풍보다 낮은 온도로 민감한 재료를 말린다.
열풍건조트레이	function,attribute	구멍이 난 열풍건조트레이는 식품을 얇게 펼쳐 뜨거운 공기가 위아래로 지나가게 한다.
제습건조함	function,state	제습건조함은 내부 공기가 목표보다 눅눅해지면 수분을 제거해 바삭한 재료의 재흡습을 막는다.
곡물건조기	function,process	곡물건조기는 낟알층을 통과하는 공기의 온도와 양을 조절해 저장 전 수분 함량을 낮춘다.
허브건조망	function,attribute	여러 층의 허브건조망은 잎을 겹치지 않게 받치고 그늘의 공기가 둘레로 흐르게 한다.
태양건조대	function,boundary	태양건조대는 재료를 지면에서 띄워 햇빛과 바람에 노출하지만 비가 오면 능동적으로 가열하지 못한다.
수분활성측정기	function,boundary	수분활성측정기는 식품에서 미생물이 이용할 수 있는 물의 정도를 재며 전체 수분량과 같은 값은 아니다.
진공포장기	function,process	진공포장기는 봉투 안 공기를 빼낸 뒤 입구를 열로 붙여 산소와 부피를 줄인다.
챔버진공포장기	function,classification,subclass_of	제품과 봉투 전체를 감압실에 넣는 챔버진공포장기는 액체 식품도 안정적으로 밀봉하는 진공포장기의 하위 유형이다.
열접착기	function,attribute	열접착기는 포장재의 맞닿은 층을 가열하고 눌러 내용물이 새지 않는 연속 접합부를 만든다.
임펄스실러	function,state	임펄스실러는 레버를 누른 짧은 시간에만 열선을 가열해 얇은 비닐 입구를 봉한다.
트레이실러	function,part_of,process	트레이실러는 식품 트레이 위에 필름을 놓고 둘레를 접착한 뒤 남는 필름을 잘라 포장 공정을 마친다.
수축포장기	function,process	수축포장기는 열을 가해 느슨한 필름이 제품 윤곽을 따라 줄어들고 묶음을 고정하게 한다.
랩디스펜서	function,role	랩디스펜서는 식품용 필름 롤을 회전 가능하게 받치고 필요한 길이를 안전하게 끊어 준다.
포장필름커터	function,boundary	포장필름커터의 숨은 날은 얇은 필름만 통과시켜 자르며 단단한 판재를 절단하는 공구는 아니다.
클립실러	function,attribute	클립실러는 주름 잡은 봉투 목에 금속 클립을 압착해 빠르게 다시 열리지 않게 고정한다.
캔시머	function,process	캔시머의 롤러는 뚜껑과 캔 몸체의 가장자리를 여러 단계로 말아 기밀 이중 이음매를 만든다.
지퍼백	function,state	지퍼백은 홈이 맞물린 입구를 눌러 닫으면 내용물을 가두고 다시 벌리면 일부를 꺼낼 수 있다.
진공파우치	function,attribute	여러 겹 필름의 진공파우치는 감압 중 찢어짐을 견디고 외부 공기가 식품으로 돌아오는 것을 늦춘다.
레토르트파우치	function,boundary	레토르트파우치는 밀봉 뒤 고온 살균을 견디며 일반 얇은 포장봉투와 내열 범위가 다르다.
산소차단필름	function,attribute	산소차단필름의 낮은 기체 투과성은 지방 산패와 색 변화에 관여하는 산소 유입을 줄인다.
수분차단필름	function,attribute	수분차단필름은 바깥 습기가 건조 식품으로 들어가거나 식품 수분이 빠져나가는 속도를 낮춘다.
