# concept<TAB>relations<TAB>directly authored text
기초판	function,role	넓은 기초판은 건물의 기둥과 벽에서 내려오는 하중을 큰 지반 면적으로 나누어 전달한다.
독립기초	function,classification,subclass_of	독립기초는 하나의 기둥 아래에서 집중 하중을 지지하는 얕은 기초의 하위 유형이다.
줄기초	function,attribute	연속된 줄기초는 벽체 아래를 따라 하중을 받쳐 지반에 긴 띠 모양으로 분산한다.
말뚝기초	function,boundary	말뚝기초는 약한 지표층을 지나 깊은 단단한 층으로 힘을 전달하며 얕은 지반만으로 버티지 않는다.
기초보	function,part_of,role	기초보는 떨어진 기초와 기둥 밑을 연결해 수평 변위와 부등 침하의 영향을 줄이는 구조 부재다.
철골기둥	function,role	철골기둥은 위층의 보와 슬래브 하중을 축 방향으로 받아 기초까지 전달한다.
철근콘크리트기둥	function,attribute	철근콘크리트기둥은 콘크리트의 압축 저항과 철근의 인장 저항을 결합해 수직 하중을 지지한다.
내력벽	function,boundary	내력벽은 공간을 나누면서 위 구조의 하중도 받으므로 단순 칸막이처럼 임의로 제거할 수 없다.
전단벽	function,role	전단벽은 바람과 지진이 만드는 수평 힘을 면 전체로 받아 건물의 옆 흔들림을 억제한다.
가새	function,part_of,process	대각선 가새는 골조가 사각형에서 비틀릴 때 인장이나 압축을 받아 형태 변화를 제한한다.
보	function,role	보는 슬래브와 벽의 하중을 휨으로 받아 양끝 기둥이나 벽으로 넘긴다.
장선	function,part_of,role	여러 장선은 바닥 마감 아래에 일정 간격으로 놓여 판재를 받치고 하중을 큰 보로 전달한다.
트러스	function,attribute	삼각형 부재가 연결된 트러스는 비교적 적은 재료로 긴 거리를 걸쳐 지붕과 바닥을 지지한다.
아치	function,process	아치는 위에서 누르는 힘을 곡선을 따라 압축력으로 양쪽 받침에 보낸다.
캔틸레버	function,boundary	캔틸레버는 한쪽 끝만 고정되어 발코니와 차양을 돌출시키며 바깥쪽 기둥에 기대지 않는다.
슬래브	function,role	수평 슬래브는 사람과 가구의 하중을 면으로 받아 보, 벽, 기둥에 분배한다.
데크플레이트	function,part_of,role	데크플레이트는 콘크리트를 타설할 때 거푸집 역할을 하고 굳은 뒤 바닥 구조의 일부로 남는다.
전이보	function,role	전이보는 위층의 서로 다른 기둥 위치에서 내려오는 큰 하중을 아래 지지점으로 다시 배치한다.
신축이음	function,state	신축이음은 온도와 수축으로 건물 구간이 움직일 때 틈이 열리고 닫히도록 허용해 균열을 줄인다.
내진댐퍼	function,process	내진댐퍼는 지진 때 변형되거나 유체를 움직이며 진동 에너지를 열로 바꾸어 흔들림을 감쇠한다.
외벽패널	function,role	외벽패널은 건물 바깥을 연속해서 덮어 비바람을 막고 내부와 외부 환경을 구분한다.
커튼월	function,boundary	커튼월은 자체 무게와 바람은 골조에 전달하지만 위층의 수직 구조 하중을 지지하는 벽은 아니다.
벽돌베니어	function,attribute	벽돌베니어는 구조벽 바깥에 얇은 벽돌층을 세워 내후성과 외관을 제공한다.
석재클래딩	function,role	석재클래딩은 고정철물로 외벽에 매달려 바탕벽을 날씨에서 보호하고 돌 표면을 드러낸다.
사이딩	function,process	겹쳐 설치한 사이딩은 빗물을 아래로 흘려 외벽 바탕으로 스며드는 경로를 길게 만든다.
단열재	function,attribute	미세한 공기층을 가진 단열재는 벽과 지붕을 통과하는 열 흐름을 늦춘다.
외단열시스템	function,comparison	외단열시스템은 실내 쪽 단열보다 구조체 바깥을 연속해서 감싸 열교와 결로 위험을 줄인다.
방습층	function,boundary	방습층은 수증기 확산을 제한하지만 액체 빗물을 직접 배수하는 외부 방수층과는 역할이 다르다.
투습방수지	function,attribute	투습방수지는 바깥 액체 물은 막고 벽 안 수증기는 통과시켜 구조체의 건조를 돕는다.
기밀막	function,role	연속된 기밀막은 벽과 지붕 틈을 통한 원치 않는 공기 누설을 줄여 실내 압력을 유지한다.
공기층	function,part_of,role	외장 뒤의 공기층은 침투한 물을 아래로 배출하고 움직이는 공기가 뒷면을 말리게 한다.
열교차단재	function,attribute	열교차단재는 금속 연결부 사이에 열전도율이 낮은 재료를 넣어 열이 곧바로 흐르는 길을 끊는다.
캐비티월타이	function,part_of,role	캐비티월타이는 두 벽체 층을 일정 간격으로 연결해 바깥 벽돌층이 넘어지지 않게 한다.
레인스크린	function,boundary	레인스크린은 외장 뒤에 압력 완화와 배수 공간을 두어 빗물을 관리하며 완전 밀봉만으로 버티지 않는다.
코너플래싱	function,part_of,role	코너플래싱은 외벽 모서리의 접합부를 겹쳐 덮어 물이 구조 내부로 돌아 들어가는 것을 막는다.
창대플래싱	function,part_of,process	창대플래싱은 창 아래로 들어온 물을 받아 바깥쪽 드립 가장자리로 흘려보낸다.
드립에지	function,attribute	돌출된 드립에지는 흐르는 빗물이 벽 밑면을 타고 되돌아가지 않고 끝에서 떨어지게 한다.
실란트조인트	function,state	실란트조인트의 탄성 재료는 패널 사이 틈이 움직여도 늘고 줄며 비와 공기의 통로를 막는다.
백업재	function,part_of,role	백업재는 실란트 뒤에서 깊이를 제한하고 접착 면을 두 변으로 유지하는 받침 부품이다.
팽창테이프	function,state	압축된 팽창테이프는 이음 틈에 넣은 뒤 부풀어 불규칙한 면을 채우고 바람과 비를 줄인다.
지붕트러스	function,role	지붕트러스는 지붕 무게와 눈 하중을 삼각 부재로 받아 외벽과 기둥에 전달한다.
서까래	function,part_of,role	서까래는 지붕 경사를 따라 반복 배치되어 덮개와 마감재를 받치고 하중을 아래 벽으로 보낸다.
용마루보	function,part_of,role	용마루보는 맞은편 서까래의 윗끝을 지지해 지붕 꼭대기 선과 경사를 유지한다.
지붕덮개판	function,part_of,role	지붕덮개판은 서까래 위에 연속 면을 만들어 방수층과 지붕 마감재를 받친다.
아스팔트싱글	function,process	겹쳐 붙인 아스팔트싱글은 빗물이 아래 장의 노출면으로 이어져 처마까지 흐르게 한다.
금속지붕패널	function,attribute	긴 금속지붕패널은 이음 수를 줄이고 성형된 골로 물을 빠르게 아래로 보낸다.
기와	function,state	기와는 겹침과 자체 무게로 지붕에 놓여 비를 흘리고 손상된 낱장은 교체할 수 있다.
방수시트	function,role	방수시트는 지붕과 바닥에 연속 막을 만들어 액체 물이 구조체로 통과하는 것을 막는다.
루핑펠트	function,boundary	루핑펠트는 지붕 마감 아래의 보조 방수층이며 햇빛에 장기간 노출되는 최종 외장은 아니다.
용마루벤트	function,part_of,process	용마루벤트는 지붕 꼭대기에서 다락의 뜨거운 습기 공기가 자연스럽게 빠져나가게 한다.
처마벤트	function,part_of,role	처마벤트는 지붕 아래로 바깥 공기를 받아 용마루까지 이어지는 환기 흐름의 입구가 된다.
처마홈통	function,process	처마홈통은 지붕 가장자리에서 떨어지는 빗물을 모아 경사를 따라 낙수관으로 보낸다.
낙수관	function,part_of,role	낙수관은 홈통의 빗물을 건물 벽에서 떨어진 지상 배수계로 수직 운반한다.
스노우가드	function,boundary	스노우가드는 경사 지붕의 눈이 큰 덩어리로 미끄러지는 것을 막지만 눈 자체를 녹이지 않는다.
지붕배수구	function,role	평지붕의 지붕배수구는 낮은 지점에서 물을 모아 내부 또는 외부 배관으로 내보낸다.
파라펫캡	function,part_of,role	파라펫캡은 낮은 지붕 벽의 윗면을 덮어 빗물이 벽체 속으로 스며드는 것을 막는다.
후레싱	function,role	후레싱은 지붕과 굴뚝처럼 서로 다른 면이 만나는 곳을 겹쳐 덮어 물길을 바깥으로 돌린다.
채광창	function,boundary	채광창은 지붕을 통해 실내에 자연광을 들이지만 불투명 지붕재보다 열과 누수 관리가 더 필요하다.
지붕단열판	function,part_of,attribute	지붕단열판은 방수층 아래나 위에서 실내와 외기의 온도 차로 생기는 열 흐름을 줄인다.
녹화지붕배수층	function,part_of,role	녹화지붕배수층은 토양의 남는 물을 통로로 보내면서 뿌리가 방수층에 직접 닿는 것을 줄인다.
창틀	function,part_of,role	창틀은 벽 개구부의 가장자리를 고정하고 창짝과 유리의 하중을 구조체로 전달한다.
창문새시	function,state	창문새시는 유리를 품은 이동 프레임으로, 열리고 닫히며 환기와 차폐 상태를 바꾼다.
복층유리	function,attribute	복층유리는 두 장 사이의 밀폐 기체층으로 열 전달과 표면 결로를 줄인다.
로이코팅	function,part_of,attribute	로이코팅은 유리 표면의 얇은 금속막으로 장파 복사열을 반사해 실내 열 손실을 낮춘다.
간봉	function,part_of,role	간봉은 복층유리 가장자리에서 두 유리 사이 간격을 일정하게 유지하고 건조제를 담는다.
유리패킹	function,part_of,state	유리패킹은 창틀과 유리 사이에서 눌려 진동을 완충하고 물과 공기의 틈을 막는다.
창호배수구	function,part_of,role	창호배수구는 프레임 홈에 들어온 빗물과 결로수를 모아 작은 통로로 실외에 내보낸다.
여닫이창	function,classification,subclass_of	경첩을 축으로 회전하는 여닫이창은 창짝을 안이나 밖으로 여는 개폐창의 하위 유형이다.
미서기창	function,attribute	미서기창은 두 창짝이 평행 레일을 따라 겹치며 움직여 실내외 돌출 공간을 쓰지 않는다.
틸트앤턴창	function,state	틸트앤턴창은 손잡이 위치에 따라 위만 기울여 환기하거나 옆으로 크게 여는 두 상태를 선택한다.
프로젝트창	function,boundary	프로젝트창은 아래쪽이 밖으로 벌어져 약한 비에도 환기하지만 넓은 출입구로 쓰이지 않는다.
방충망	function,attribute	촘촘한 방충망은 창의 공기와 빛은 통과시키고 날벌레가 실내로 들어오는 것을 막는다.
셔터	function,state	셔터는 창 바깥에서 닫히면 빛과 충격을 막고 열리면 전망과 출입을 회복한다.
롤러셔터	function,classification,subclass_of	여러 슬랫을 축에 감아 올리는 롤러셔터는 수직으로 수납되는 셔터의 하위 유형이다.
루버	function,boundary	기울어진 루버는 공기를 통과시키면서 직접 비와 시선을 가리지만 완전한 기밀벽은 아니다.
현관문	function,role	현관문은 외부와 내부의 주 출입 경계를 만들고 잠금, 기밀, 방문자 통제 기능을 제공한다.
