# family	집합·식·증명·도형의 수학적 구성
# axes	집합/원소, 식/항, 행렬/성분, 증명/보조정리, 도형/면·변·꼭짓점
# columns	concepts	relations	other_category	logic_pattern	directly_authored_text
# 001~030 집합·관계·함수 구조
유한집합과서로다른원소원소개수구성	part_of,classification,attribute	-	membership_collection	유한집합과서로다른원소원소개수구성은 중복을 세지 않는 대상들을 하나의 모음으로 묶고 그 수를 자연수로 기록한다. 원소의 나열 순서는 집합의 정체성을 바꾸지 않는다.
부분집합족과부분집합구성원포함기준구성	part_of,classification,boundary	-	membership_collection	부분집합족과부분집합구성원포함기준구성은 같은 전체집합에서 뽑힌 여러 하위 집합들을 하나의 집합의 원소로 다룬다. 각 구성원은 원래 원소가 아니라 원소 모음이라는 층위 경계를 가진다.
멱집합과공집합진부분집합전체집합구성	part_of,classification,comparison	-	membership_collection	멱집합과공집합진부분집합전체집합구성은 주어진 집합에서 만들 수 있는 모든 부분집합을 모은다. 원소가 유한하게 n개이면 이 모음의 크기는 원래보다 커져 2의 n제곱이 된다.
집합분할과서로소부분집합덮음조건구성	part_of,function,boundary	-	membership_collection	집합분할과서로소부분집합덮음조건구성은 비어 있지 않은 여러 부분집합이 서로 겹치지 않으면서 전체 원소를 빠짐없이 포함하게 한다. 각 원소는 정확히 한 조각에 속한다.
순서쌍과첫째성분둘째성분순서구성	part_of,classification,boundary	-	structural_component	순서쌍과첫째성분둘째성분순서구성은 두 대상을 위치가 구별되는 한 단위로 묶는다. 같은 두 성분이라도 앞뒤가 바뀌면 일반적으로 다른 쌍이 되므로 집합의 무순서성과 경계가 다르다.
데카르트곱과첫집합둘째집합순서쌍원소구성	part_of,function,classification	-	membership_collection	데카르트곱과첫집합둘째집합순서쌍원소구성은 첫 모음의 원소와 둘째 모음의 원소를 가능한 모든 순서쌍으로 결합한다. 결과 집합의 각 원소는 두 위치 성분을 가진다.
이항관계와정의역집합공역집합관계순서쌍구성	part_of,function,boundary	-	hierarchical_subunit	이항관계와정의역집합공역집합관계순서쌍구성은 두 집합의 어떤 원소들이 연결되는지를 순서쌍 부분집합으로 나타낸다. 포함된 쌍과 포함되지 않은 쌍이 관계의 경계를 정한다.
동치관계와반사성대칭성추이성관계쌍구성	part_of,function,classification	-	hierarchical_subunit	동치관계와반사성대칭성추이성관계쌍구성은 모든 원소가 자신과 관련되고 방향을 바꿔도 유지되며 두 연결이 이어지면 세 번째도 성립하게 한다. 세 조건이 같은 부류 묶음을 만든다.
동치류와대표원소동치원소집합구성	part_of,function,boundary	-	membership_collection	동치류와대표원소동치원소집합구성은 한 대상을 기준으로 그와 동치관계에 있는 모든 원소를 모은다. 다른 동치류와는 겹치지 않으며 대표를 바꿔도 같은 부분집합이 된다.
부분순서관계와반사성반대칭성추이성구성	part_of,function,contrast	-	hierarchical_subunit	부분순서관계와반사성반대칭성추이성구성은 대상들을 비교하되 모든 두 원소가 반드시 비교되지는 않게 한다. 동치관계의 대칭성 대신 반대칭성이 있어 서로 다른 두 방향 연결을 제한한다.
