# family	화학 반응·농도·산염기·산화환원 상태 변화
# axes	반응 진행, 농도, pH, 산화수, 평형 이동, 촉매 전후
# columns	concepts	relations	other_category	logic_pattern	directly_authored_text
# 001~030 반응 진행과 생성물 형성
수소와산소의점화후물생성반응	state,process,boundary	-	trigger_condition	수소와산소의점화후물생성반응은 혼합 기체가 활성화 장벽을 넘은 뒤 열과 함께 물 분자를 만드는 변화다. 두 기체가 함께 있다는 사실만으로 반응이 이미 진행 중인 것은 아니다.
철분말과황의가열결합진행	state,process,classification	-	state_transition	철분말과황의가열결합진행에서는 가열 전 물리적 혼합물이 반응 뒤 황화철이라는 새 물질 상태로 바뀐다. 자석으로 철을 골라낼 수 있는지는 전후를 구분하는 단서가 된다.
탄산수소나트륨의가열분해	state,process,attribute	-	state_transition	탄산수소나트륨의가열분해는 온도가 올라가며 고체에서 이산화탄소와 수증기가 빠져나오고 잔류 조성이 달라지는 과정이다. 질량 감소만으로 어느 기체가 생겼는지는 확정할 수 없다.
과산화수소의산소발생분해	state,process,function	-	degradation_recovery	과산화수소의산소발생분해는 시간이 지나며 용액 성분이 물과 산소로 바뀌어 유효 농도가 낮아지는 변화다. 빛과 열을 차단하면 속도를 늦출 수 있지만 이미 분해된 성분은 돌아오지 않는다.
석회석과산의기포발생반응	state,process,boundary	-	trigger_condition	석회석과산의기포발생반응은 산이 탄산칼슘과 만나 이산화탄소를 내놓으며 고체가 줄어드는 과정이다. 단순히 공기방울이 붙어 있는 상태와 지속적인 기체 생성은 구별한다.
에폭시수지와경화제의가교진행	state,process,attribute	-	lifecycle_stage	에폭시수지와경화제의가교진행은 유동성 혼합물이 분자 연결망을 만들며 점성이 커지고 단단해지는 단계다. 굳은 뒤의 냉각은 화학 경화와 다른 상태 변화다.
시멘트수화반응의초기응결	state,process,classification	-	lifecycle_stage	시멘트수화반응의초기응결은 물과 광물 성분이 반응해 입자 사이 연결이 생기며 반죽의 흐름성이 급감하는 단계다. 표면 건조만으로 내부 수화가 끝났다고 볼 수 없다.
포도당발효의이산화탄소생성	state,process,attribute	-	lifecycle_stage	포도당발효의이산화탄소생성은 미생물이 당을 소비하면서 기체와 대사산물을 축적하는 과정이다. 기포 수가 줄면 기질 고갈, 온도 변화, 미생물 저하를 함께 살펴야 한다.
중합반응의단량체전환율증가	state,process,comparison	-	lifecycle_stage	중합반응의단량체전환율증가는 작은 분자가 사슬에 편입되며 남은 단량체 비율이 감소하는 진행 상태다. 높은 전환율이 곧 원하는 분자량 분포를 보장하지는 않는다.
광경화수지의자외선노출경화	state,process,boundary	-	trigger_condition	광경화수지의자외선노출경화는 빛을 받은 영역에서 반응종이 생겨 고분자 연결이 증가하는 변화다. 그늘진 내부는 표면이 굳어 보여도 미반응 상태로 남을 수 있다.
연료연소의점화전유도구간	state,process,other	transition_trigger	trigger_condition	연료연소의점화전유도구간은 혼합물이 가열되었지만 급격한 열 방출이 시작되기 전인 조건 의존 상태다. 온도와 조성이 임계 범위에 닿아야 빠른 연쇄 반응으로 넘어간다.
종이연소의불꽃후잔불산화	state,process,classification	-	lifecycle_stage	종이연소의불꽃후잔불산화는 밝은 불꽃이 사라진 뒤에도 탄화층이 산소와 느리게 반응하며 열을 내는 단계다. 불꽃 부재를 반응 종료로 판단하면 남은 발열을 놓친다.
알루미늄표면의산화막성장	state,process,function	-	degradation_recovery	알루미늄표면의산화막성장은 공기와 닿은 금속이 얇은 산화층을 만들며 이후 반응 속도가 낮아지는 과정이다. 보호막이 긁히면 노출면에서 다시 산화가 시작될 수 있다.
구리표면의황화변색진행	state,process,attribute	-	degradation_recovery	구리표면의황화변색진행은 공기 중 황 성분과 반응한 표면층이 두꺼워지며 색과 반사율이 달라지는 변화다. 변색은 표면 반응의 흔적이지 금속 전체가 같은 조성으로 바뀌었다는 뜻은 아니다.
은제품의황화피막제거반응	state,process,contrast	-	degradation_recovery	은제품의황화피막제거반응은 환원 조건에서 검은 황화층의 은 성분을 금속 상태로 되돌려 표면 광택을 회복시키는 과정이다. 긁어내는 연마와 화학적 환원은 결과가 비슷해도 경로가 다르다.
염소계표백제의색소분해진행	state,process,function	-	degradation_recovery	염소계표백제의색소분해진행은 산화제가 발색 구조를 바꾸어 빛 흡수를 줄이는 과정이다. 색이 옅어졌다고 오염 물질 전체가 제거되거나 섬유가 손상되지 않았다고 단정할 수 없다.
아밀레이스의전분분해진행	state,process,function	-	lifecycle_stage	아밀레이스의전분분해진행은 효소가 긴 전분 사슬을 더 짧은 당으로 나누며 요오드 발색이 약해지는 과정이다. 발색 감소는 반응 진행 지표지만 모든 생성물의 양을 직접 알려주지는 않는다.
단백질의가수분해와펩타이드형성	state,process,classification	-	lifecycle_stage	단백질의가수분해와펩타이드형성은 물과 촉매 조건에서 결합이 끊어져 평균 사슬 길이가 줄어드는 단계적 변화다. 완전 분해 전에는 크기가 다른 조각이 함께 존재한다.
비누화반응의기름층소멸	state,process,boundary	-	lifecycle_stage	비누화반응의기름층소멸은 지방과 염기가 반응하여 물에 분산되기 쉬운 생성물을 만들며 별도 층이 줄어드는 과정이다. 세게 저어 잠시 유화된 상태와 화학 반응 완료는 다르다.
