# family	진료·예약·검사·결과 안내·추적관리 상황
# axes	이용자, 의료진, 일정, 검사, 기록, 다음 조치
# columns	concepts	relations	other_category	logic_pattern	directly_authored_text
# 001~030 환자·검체·기록·조치의 원인 맥락 추적
진료접수표이동상황|이용자|접수표|진료창구|대기번호	other,process,state,role	causal_context	entity_tracking	진료접수표이동상황: 이용자가 진료창구에 접수표를 내자 직원이 대기번호를 발급했다. 종이가 손에 없어진 것은 접수가 취소돼서가 아니라 창구에 제출됐기 때문이다.
예약시간변경추적상황|환자|기존예약|변경문자|새진료시간	other,process,state,attribute	causal_context	entity_tracking	예약시간변경추적상황: 환자는 기존예약을 미루고 변경문자로 새진료시간을 확인했다. 처음 받은 안내장의 시각은 더 이상 방문 기준이 아니다.
검체라벨부착상황|간호사|혈액검체|환자라벨|운반통	other,process,state,part_of	causal_context	entity_tracking	검체라벨부착상황: 간호사는 채취 직후 혈액검체에 환자라벨을 붙여 운반통에 넣었다. 통 안의 여러 튜브는 라벨로 소유자를 구별한다.
처방전수령추적상황|의사|전자처방전|환자|약국	other,process,state,function	causal_context	entity_tracking	처방전수령추적상황: 의사가 전자처방전을 발행하자 환자는 약국에서 조회할 수 있게 됐다. 진료실에서 종이를 받지 않았어도 처방 기록은 전송된 상태다.
검사동의서보관상황|보호자|검사동의서|서명란|의무기록함	other,process,state,part_of	causal_context	entity_tracking	검사동의서보관상황: 보호자는 검사동의서의 서명란을 작성했고 담당자는 이를 의무기록함에 넣었다. 보호자의 사본 부재가 동의 철회를 뜻하지는 않는다.
진찰의뢰서전달상황|일차의사|진찰의뢰서|전문진료과|접수담당	other,process,role,function	causal_context	entity_tracking	진찰의뢰서전달상황: 일차의사가 작성한 진찰의뢰서를 접수담당이 전문진료과로 보냈다. 환자 설명과 문서 전달이 함께 있어야 의뢰 목적이 이어진다.
활력징후기록추적상황|간호사|혈압값|측정시각|진료기록	other,process,state,attribute	causal_context	entity_tracking	활력징후기록추적상황: 간호사는 혈압값과 측정시각을 진료기록에 함께 입력했다. 나중에 다시 잰 값은 같은 항목이어도 별도 시각의 관찰이다.
대기실호출상태상황|환자|대기번호|호출화면|진료실	other,state,process,function	causal_context	entity_tracking	대기실호출상태상황: 환자의 대기번호가 호출화면에 뜬 뒤 진료실 문이 열렸다. 번호가 사라진 것은 순서가 삭제된 것이 아니라 호출 단계가 끝났기 때문이다.
영상검사자료연결상황|방사선사|영상검사|검사번호|판독목록	other,process,state,classification	causal_context	entity_tracking	영상검사자료연결상황: 방사선사는 영상검사에 검사번호를 붙여 판독목록으로 전송했다. 화면 파일과 환자 기록은 이 번호를 통해 연결된다.
예방접종기록갱신상황|접종자|백신명|접종일|예방접종수첩	other,process,state,attribute	causal_context	entity_tracking	예방접종기록갱신상황: 접종자는 백신명과 접종일을 확인받고 예방접종수첩에 새 항목을 받았다. 접종 사실은 빈 예약 칸이 아니라 완료 기록으로 판단한다.
