# family	미관측·미측정·미기록·미응답·알수없음 구분
# axes	센서 공백, 조사 누락, 기록 부재, 응답 거절, 지식 한계
# columns	concepts	relations	other_category	logic_pattern	directly_authored_text
# 001~030 지식·관측·기록 공백의 정보형 분류
미관측비미존재구분	other,classification,boundary,state	metatype_reference	type_level	미관측비미존재구분: 관찰하지 않은 대상은 존재 여부가 알려지지 않았을 뿐 없다로 확정되지 않는다. 관측 범위와 세계 상태를 분리한다.
미측정비영값구분	other,classification,boundary,attribute	metatype_reference	type_level	미측정비영값구분: 온도를 재지 않은 경우 값은 미측정이며 0 °C 관측과 다르다. 계산 편의를 위해 영으로 대치하지 않는다.
미기록비무사건구분	other,classification,boundary,process	metatype_reference	type_level	미기록비무사건구분: 로그에 사건이 없다는 사실은 사건이 발생하지 않았다는 직접 관측과 다르다. 기록 체계의 포착 범위를 확인한다.
미응답비부정응답구분	other,classification,boundary,state	metatype_reference	type_level	미응답비부정응답구분: 설문 공란은 ‘아니요’라는 명시 응답이 아니다. 미응답비부정응답구분은 태도와 데이터 부재를 나눈다.
알수없음비값없음구분	other,classification,boundary,state	metatype_reference	type_level	알수없음비값없음구분: 현재 값을 모른다는 것은 실제 값이 존재하지 않는다는 뜻과 다르다. 지식 상태를 대상 상태로 투사하지 않는다.
표본미포함관측공백판정	other,classification,boundary,state	metatype_reference	type_level	표본미포함관측공백판정: 조사 표본에 뽑히지 않은 사람은 응답자가 아니라 미관측 모집단 구성원이다. 무응답자와 같은 분모에 넣지 않는다.
센서중단자료공백판정	other,classification,boundary,state	metatype_reference	type_level	센서중단자료공백판정: 전원 중단 구간의 빈 시계열은 환경값 0이 아니라 관측 장치의 상태 문제다. 자료 공백 원인을 장비 이력에 연결한다.
검출한계미만관측판정	other,classification,boundary,attribute	metatype_reference	type_level	검출한계미만관측판정: 신호가 검출한계 아래면 정확값은 모르지만 상한 정보는 있다. ‘없음’이나 정확한 0으로 기록하지 않는다.
상한절단값판정	other,classification,boundary,attribute	metatype_reference	type_level	상한절단값판정: 측정 범위를 넘은 수치는 정확값이 아니라 최소 경계만 알려 준다. 상한절단값판정은 장비 최대 표시를 실제 값으로 쓰지 않는다.
개인정보비공개결측판정	other,classification,boundary,state	metatype_reference	type_level	개인정보비공개결측판정: 보호 정책으로 가려진 값은 수집되지 않은 값과 원인이 다르다. 원자료 존재 가능성과 사용 제한을 함께 표시한다.
응답거절명시판정	other,classification,boundary,state	metatype_reference	type_level	응답거절명시판정: 참여자가 답변 거절을 선택하면 단순 공란보다 정보가 많다. 질문 내용의 부정 답변으로 바꾸지 않는다.
모름응답지식상태판정	other,classification,boundary,state	metatype_reference	type_level	모름응답지식상태판정: ‘모르겠다’는 응답자의 지식 한계를 직접 나타낸다. 대상 속성이 없거나 질문이 적용되지 않는다는 뜻은 아니다.
해당없음질문비적용판정	other,classification,boundary,state	metatype_reference	type_level	해당없음질문비적용판정: 질문 조건에 맞지 않아 답할 수 없는 경우 ‘해당 없음’이다. 모름이나 거절과 구별해 분석 분모를 정한다.
결과대기미확정판정	other,classification,boundary,state	metatype_reference	type_level	결과대기미확정판정: 검사가 끝나지 않아 값이 없는 상태는 일시적인 미확정이다. 음성 결과나 검사 미실시로 분류하지 않는다.
자료유실기록부재판정	other,classification,boundary,process	metatype_reference	type_level	자료유실기록부재판정: 수집했으나 파일 손상으로 값을 잃은 경우는 애초 미측정과 다르다. 수집 사건과 현재 이용 가능성을 따로 남긴다.
지연도착관측판정	other,classification,boundary,state	metatype_reference	type_level	지연도착관측판정: 값이 아직 도착하지 않았어도 센서는 측정을 끝냈을 수 있다. 현재 공백을 영구 결측으로 확정하지 않는다.
미수집설계누락판정	other,classification,boundary,state	metatype_reference	type_level	미수집설계누락판정: 설문 설계에 질문이 없어 값이 생성되지 않았다면 참여자 미응답과 다르다. 항목 수준의 구조적 결측으로 본다.
집계값만관측판정	other,classification,boundary,attribute	metatype_reference	type_level	집계값만관측판정: 평균만 제공되면 개인별 값은 미관측이지만 집단 Quantity는 존재한다. 집계에서 개별 기록을 임의 복원하지 않는다.
가림처리값판정	other,classification,boundary,state	metatype_reference	type_level	가림처리값판정: 문서의 검은 칸은 원값이 없다는 뜻보다 공개본에서 접근이 제한된 상태다. 가림처리값판정은 삭제와 비공개를 나눈다.
판독불가관측판정	other,classification,boundary,state	metatype_reference	type_level	판독불가관측판정: 글자가 촬영되었지만 흐려 읽지 못하면 관측 시도는 있었고 값 해석이 실패했다. 미촬영과 같은 결측으로 묶지 않는다.
손상파일값미상판정	other,classification,boundary,state	metatype_reference	type_level	손상파일값미상판정: 파일은 남았지만 일부 바이트가 깨져 원값을 알 수 없다. 손상파일값미상판정은 파일 비존재와 구분한다.
측정시각미기록판정	other,classification,boundary,attribute	metatype_reference	type_level	측정시각미기록판정: 수치가 있어도 언제 잰 값인지 없으면 현재성 판단이 불가능하다. 값 존재와 시간 메타데이터 부재를 나눈다.
단위정보미기록판정	other,classification,boundary,attribute	metatype_reference	type_level	단위정보미기록판정: 숫자는 기록됐지만 단위가 빠져 물리량을 해석하지 못한다. 숫자 자체를 결측으로 지우지 않고 의미 미상으로 둔다.
출처정보미기록판정	other,classification,boundary,state	metatype_reference	type_level	출처정보미기록판정: 주장 내용은 있으나 누가 제공했는지 기록이 없다. 내용 부재가 아니라 provenance 공백으로 분류한다.
공간관측범위공백판정	other,classification,boundary,state	metatype_reference	type_level	공간관측범위공백판정: 조사하지 않은 구역의 값은 미관측이며 인접 구역과 같다고 할 수 없다. 지도의 흰 영역을 0으로 채우지 않는다.
침묵참여자미응답판정	other,classification,boundary,state	metatype_reference	type_level	침묵참여자미응답판정: 회의에 참석했지만 발언하지 않은 사람은 부재자가 아니다. 의견값만 미응답으로 두고 참여 상태는 유지한다.
추적조사이탈판정	other,classification,boundary,process	metatype_reference	type_level	추적조사이탈판정: 후속 조사에서 빠진 참여자는 이전 값이 존재해도 현재 값은 미관측이다. 과거 상태를 그대로 이월하지 않는다.
전송패킷손실판정	other,classification,boundary,process	metatype_reference	type_level	전송패킷손실판정: 센서가 보낸 패킷 일부가 사라지면 측정 여부와 서버 기록 여부가 갈린다. 전송 손실을 환경 사건 부재로 해석하지 않는다.
대치값비원관측판정	other,classification,boundary,attribute	metatype_reference	type_level	대치값비원관측판정: 결측을 모델 예측으로 채운 수치는 원관측이 아니다. 대치값비원관측판정은 생성 방법과 불확실성을 함께 저장한다.
미상범주명시판정	other,classification,boundary,state	metatype_reference	type_level	미상범주명시판정: 분류할 정보가 부족할 때 ‘미상’은 임시 범주로 쓸 수 있다. 실제 세계에 ‘미상’이라는 유형이 존재한다고 해석하지 않는다.
# 031~060 모름·미관측 진술의 부정 범위
